ticker,last_price,bid_price,ask_price,SELL_UOTB-D,BUY_ANON,SELL_LETH-T2,BUY_LETH-D,SELL_ANON,BUY_UOTB-P,BUY_UOTB-D,SELL_LETH-D,SELL_UOTB-T1,SELL_UOTB-P,SELL_LETH-P,SELL_BABS-P,BUY_LETH-P,tick,timestamp
NG,2.14,2.12,2.16,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,126,2026-02-04 17:39:23.309279
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,126,2026-02-04 17:39:23.309279
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,126,2026-02-04 17:39:23.309279
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,126,2026-02-04 17:39:23.309279
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,126,2026-02-04 17:39:23.309279
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,126,2026-02-04 17:39:23.309279
ELEC-F,100.0,100.0,0.0,,,20.0,0,0,0,0,0,0,0,0,0,0,126,2026-02-04 17:39:23.309279
NG,2.14,2.12,2.16,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,127,2026-02-04 17:39:24.357074
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,127,2026-02-04 17:39:24.357074
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,127,2026-02-04 17:39:24.357074
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,127,2026-02-04 17:39:24.357074
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,127,2026-02-04 17:39:24.357074
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,127,2026-02-04 17:39:24.357074
ELEC-F,70.0,100.0,0.0,,,20.0,0,0,0,0,0,0,0,0,0,0,127,2026-02-04 17:39:24.357074
NG,2.14,2.12,2.16,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,128,2026-02-04 17:39:25.393847
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,128,2026-02-04 17:39:25.393847
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,128,2026-02-04 17:39:25.393847
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,128,2026-02-04 17:39:25.393847
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,128,2026-02-04 17:39:25.393847
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,128,2026-02-04 17:39:25.393847
ELEC-F,70.0,100.0,0.0,,,20.0,0,0,0,0,0,0,0,0,0,0,128,2026-02-04 17:39:25.393847
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-04 17:39:26.428994
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-04 17:39:26.428994
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-04 17:39:26.428994
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-04 17:39:26.428994
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-04 17:39:26.428994
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-04 17:39:26.428994
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-04 17:39:26.428994
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-04 17:39:26.991655
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-04 17:39:26.991655
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-04 17:39:26.991655
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-04 17:39:26.991655
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-04 17:39:26.991655
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-04 17:39:26.991655
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-04 17:39:26.991655
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-04 17:39:28.122964
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-04 17:39:28.122964
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-04 17:39:28.122964
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-04 17:39:28.122964
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-04 17:39:28.122964
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-04 17:39:28.122964
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-04 17:39:28.122964
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-04 17:39:29.160589
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-04 17:39:29.160589
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-04 17:39:29.160589
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-04 17:39:29.160589
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-04 17:39:29.160589
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-04 17:39:29.160589
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-04 17:39:29.160589
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-04 17:39:30.214413
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-04 17:39:30.214413
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-04 17:39:30.214413
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-04 17:39:30.214413
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-04 17:39:30.214413
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-04 17:39:30.214413
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-04 17:39:30.214413
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-04 17:39:31.266605
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-04 17:39:31.266605
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-04 17:39:31.266605
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-04 17:39:31.266605
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-04 17:39:31.266605
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-04 17:39:31.266605
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-04 17:39:31.266605
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-04 17:39:32.315884
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-04 17:39:32.315884
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-04 17:39:32.315884
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-04 17:39:32.315884
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-04 17:39:32.315884
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-04 17:39:32.315884
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-04 17:39:32.315884
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-04 17:39:33.365824
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-04 17:39:33.365824
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-04 17:39:33.365824
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-04 17:39:33.365824
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-04 17:39:33.365824
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-04 17:39:33.365824
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-04 17:39:33.365824
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-04 17:39:34.408320
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-04 17:39:34.408320
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-04 17:39:34.408320
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-04 17:39:34.408320
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-04 17:39:34.408320
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-04 17:39:34.408320
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-04 17:39:34.408320
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-04 17:39:35.452237
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-04 17:39:35.452237
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-04 17:39:35.452237
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-04 17:39:35.452237
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-04 17:39:35.452237
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-04 17:39:35.452237
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-04 17:39:35.452237
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-04 17:39:36.569217
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-04 17:39:36.569217
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-04 17:39:36.569217
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-04 17:39:36.569217
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-04 17:39:36.569217
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-04 17:39:36.569217
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-04 17:39:36.569217
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-04 17:39:37.173773
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-04 17:39:37.173773
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-04 17:39:37.173773
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-04 17:39:37.173773
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-04 17:39:37.173773
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-04 17:39:37.173773
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-04 17:39:37.173773
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-04 17:39:38.218051
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-04 17:39:38.218051
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-04 17:39:38.218051
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-04 17:39:38.218051
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-04 17:39:38.218051
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-04 17:39:38.218051
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-04 17:39:38.218051
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-04 17:39:39.265748
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-04 17:39:39.265748
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-04 17:39:39.265748
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-04 17:39:39.265748
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-04 17:39:39.265748
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-04 17:39:39.265748
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-04 17:39:39.265748
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-04 17:39:40.302859
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-04 17:39:40.302859
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-04 17:39:40.302859
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-04 17:39:40.302859
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-04 17:39:40.302859
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-04 17:39:40.302859
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-04 17:39:40.302859
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-04 17:39:41.361856
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-04 17:39:41.361856
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-04 17:39:41.361856
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-04 17:39:41.361856
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-04 17:39:41.361856
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-04 17:39:41.361856
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-04 17:39:41.361856
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-04 17:39:42.412912
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-04 17:39:42.412912
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-04 17:39:42.412912
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-04 17:39:42.412912
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-04 17:39:42.412912
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-04 17:39:42.412912
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-04 17:39:42.412912
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,146,2026-02-04 17:39:43.453537
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,146,2026-02-04 17:39:43.453537
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,146,2026-02-04 17:39:43.453537
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,146,2026-02-04 17:39:43.453537
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,146,2026-02-04 17:39:43.453537
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,146,2026-02-04 17:39:43.453537
ELEC-F,100.0,0.0,50.0,,,10.0,0,0,0,0,0,0,0,0,0,0,146,2026-02-04 17:39:43.453537
NG,2.16,2.14,2.18,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,147,2026-02-04 17:39:44.508285
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,147,2026-02-04 17:39:44.508285
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,147,2026-02-04 17:39:44.508285
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,147,2026-02-04 17:39:44.508285
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,147,2026-02-04 17:39:44.508285
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,147,2026-02-04 17:39:44.508285
ELEC-F,50.0,0.0,50.0,,,10.0,0,0,0,0,0,0,0,0,0,0,147,2026-02-04 17:39:44.508285
NG,2.16,2.14,2.18,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,148,2026-02-04 17:39:45.105984
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,148,2026-02-04 17:39:45.105984
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,148,2026-02-04 17:39:45.105984
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,148,2026-02-04 17:39:45.105984
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,148,2026-02-04 17:39:45.105984
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,148,2026-02-04 17:39:45.105984
ELEC-F,50.0,0.0,50.0,,,10.0,0,0,0,0,0,0,0,0,0,0,148,2026-02-04 17:39:45.105984
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-04 17:39:46.241171
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-04 17:39:46.241171
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-04 17:39:46.241171
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-04 17:39:46.241171
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-04 17:39:46.241171
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-04 17:39:46.241171
ELEC-F,50.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-04 17:39:46.241171
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,150,2026-02-04 17:39:47.279796,7.0,1.0,149.0,,PRICE AND VOLUME BULLETIN,"Given the expected supply and demand in the market, the Regulatory Authority for Electricity board expects that the price for tomorrow will be between $17.11 and $23.11.<br><br>There will be 652 contracts available in the entire ELEC market, 326 contracts for buying and 326 contracts for selling. There are a total of 19 Producers, 19 Distributors and 38 Traders in the market.<br><br>Please note that the RAE will charge a bid-ask spread of 1 cent"
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,150,2026-02-04 17:39:47.279796,6.0,1.0,149.0,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow will be 13 degrees Celsius.
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,150,2026-02-04 17:39:47.279796,,,,,,
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,150,2026-02-04 17:39:47.279796,,,,,,
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,150,2026-02-04 17:39:47.279796,,,,,,
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,150,2026-02-04 17:39:47.279796,,,,,,
ELEC-F,50.0,0.0,50.0,,,10.0,0,0,0,0,0,0,0,0,0,0,150,2026-02-04 17:39:47.279796,,,,,,
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,151,2026-02-04 17:39:48.327335
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,151,2026-02-04 17:39:48.327335
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,151,2026-02-04 17:39:48.327335
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,151,2026-02-04 17:39:48.327335
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,151,2026-02-04 17:39:48.327335
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,151,2026-02-04 17:39:48.327335
ELEC-F,50.0,0.0,50.0,,,10.0,0,0,0,0,0,0,0,0,0,0,151,2026-02-04 17:39:48.327335
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-04 17:39:49.367631
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-04 17:39:49.367631
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-04 17:39:49.367631
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-04 17:39:49.367631
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-04 17:39:49.367631
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-04 17:39:49.367631
ELEC-F,50.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-04 17:39:49.367631
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-04 17:39:50.406313
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-04 17:39:50.406313
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-04 17:39:50.406313
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-04 17:39:50.406313
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-04 17:39:50.406313
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-04 17:39:50.406313
ELEC-F,50.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-04 17:39:50.406313
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,154,2026-02-04 17:39:51.443634
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,154,2026-02-04 17:39:51.443634
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,154,2026-02-04 17:39:51.443634
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,154,2026-02-04 17:39:51.443634
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,154,2026-02-04 17:39:51.443634
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,154,2026-02-04 17:39:51.443634
ELEC-F,50.0,0.0,50.0,,,10.0,0,0,0,0,0,0,0,0,0,0,154,2026-02-04 17:39:51.443634
NG,2.16,2.14,2.18,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,155,2026-02-04 17:39:52.486184
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,155,2026-02-04 17:39:52.486184
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,155,2026-02-04 17:39:52.486184
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,155,2026-02-04 17:39:52.486184
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,155,2026-02-04 17:39:52.486184
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,155,2026-02-04 17:39:52.486184
ELEC-F,50.0,0.0,50.0,,,20.0,0,0,0,0,0,0,0,0,0,0,155,2026-02-04 17:39:52.486184
NG,2.16,2.14,2.18,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,156,2026-02-04 17:39:53.522801
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,156,2026-02-04 17:39:53.522801
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,156,2026-02-04 17:39:53.522801
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,156,2026-02-04 17:39:53.522801
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,156,2026-02-04 17:39:53.522801
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,156,2026-02-04 17:39:53.522801
ELEC-F,50.0,0.0,50.0,,,20.0,0,0,0,0,0,0,0,0,0,0,156,2026-02-04 17:39:53.522801
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,157,2026-02-04 17:39:54.573486
