ticker,last_price,bid_price,ask_price,SELL_LETH-T2,SELL_LETH-T1,SELL_LETH-D,SELL_UOTB-T1,SELL_BABS-T1,SELL_LETH-P,SELL_BABS-P,SELL_UOTB-D,BUY_ANON,BUY_LETH-D,SELL_ANON,BUY_UOTB-P,BUY_UOTB-D,SELL_UOTB-P,BUY_LETH-P,tick,timestamp
ELEC-F,16.0,0.0,100.0,,,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-04 17:55:50.770095
NG,2.14,2.12,2.16,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-04 17:55:51.812592
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-04 17:55:51.812592
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-04 17:55:51.812592
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-04 17:55:51.812592
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-04 17:55:51.812592
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-04 17:55:51.812592
ELEC-F,16.0,0.0,100.0,,,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-04 17:55:51.812592
NG,2.13,2.11,2.15,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-04 17:55:52.849559
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-04 17:55:52.849559
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-04 17:55:52.849559
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-04 17:55:52.849559
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-04 17:55:52.849559
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-04 17:55:52.849559
ELEC-F,16.0,0.0,100.0,,,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-04 17:55:52.849559
NG,2.12,2.1,2.14,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-04 17:55:53.891709
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-04 17:55:53.891709
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-04 17:55:53.891709
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-04 17:55:53.891709
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-04 17:55:53.891709
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-04 17:55:53.891709
ELEC-F,16.0,0.0,100.0,,,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-04 17:55:53.891709
NG,2.11,2.09,2.13,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-04 17:55:54.944659
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-04 17:55:54.944659
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-04 17:55:54.944659
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-04 17:55:54.944659
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-04 17:55:54.944659
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-04 17:55:54.944659
ELEC-F,16.0,0.0,100.0,,,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-04 17:55:54.944659
NG,2.1,2.08,2.12,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-04 17:55:56.000036
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-04 17:55:56.000036
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-04 17:55:56.000036
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-04 17:55:56.000036
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-04 17:55:56.000036
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-04 17:55:56.000036
ELEC-F,16.0,0.0,100.0,,,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-04 17:55:56.000036
NG,2.1,2.08,2.12,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-04 17:55:57.070190
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-04 17:55:57.070190
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-04 17:55:57.070190
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-04 17:55:57.070190
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-04 17:55:57.070190
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-04 17:55:57.070190
ELEC-F,100.0,0.0,100.0,,,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-04 17:55:57.070190
NG,2.1,2.08,2.12,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-04 17:55:58.126022
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-04 17:55:58.126022
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-04 17:55:58.126022
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-04 17:55:58.126022
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-04 17:55:58.126022
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-04 17:55:58.126022
ELEC-F,100.0,0.0,100.0,,,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-04 17:55:58.126022
NG,2.1,2.08,2.12,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,126,2026-02-04 17:55:58.724130
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,126,2026-02-04 17:55:58.724130
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,126,2026-02-04 17:55:58.724130
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,126,2026-02-04 17:55:58.724130
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,126,2026-02-04 17:55:58.724130
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,126,2026-02-04 17:55:58.724130
ELEC-F,100.0,0.0,100.0,,,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,2026-02-04 17:55:58.724130
NG,2.1,2.08,2.12,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,127,2026-02-04 17:55:59.891515
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,127,2026-02-04 17:55:59.891515
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,127,2026-02-04 17:55:59.891515
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,127,2026-02-04 17:55:59.891515
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,127,2026-02-04 17:55:59.891515
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,127,2026-02-04 17:55:59.891515
ELEC-F,100.0,0.0,100.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,2026-02-04 17:55:59.891515
NG,2.11,2.09,2.13,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2026-02-04 17:56:00.931979
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2026-02-04 17:56:00.931979
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2026-02-04 17:56:00.931979
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2026-02-04 17:56:00.931979
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2026-02-04 17:56:00.931979
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2026-02-04 17:56:00.931979
ELEC-F,100.0,0.0,100.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2026-02-04 17:56:00.931979
NG,2.11,2.09,2.13,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-04 17:56:01.974790
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-04 17:56:01.974790
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-04 17:56:01.974790
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-04 17:56:01.974790
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-04 17:56:01.974790
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-04 17:56:01.974790
ELEC-F,100.0,0.0,60.0,,,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-04 17:56:01.974790
NG,2.11,2.09,2.13,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-04 17:56:03.009107
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-04 17:56:03.009107
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-04 17:56:03.009107
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-04 17:56:03.009107
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-04 17:56:03.009107
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-04 17:56:03.009107
ELEC-F,100.0,0.0,60.0,,,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-04 17:56:03.009107
NG,2.11,2.09,2.13,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-04 17:56:04.049246
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-04 17:56:04.049246
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-04 17:56:04.049246
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-04 17:56:04.049246
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-04 17:56:04.049246
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-04 17:56:04.049246
ELEC-F,100.0,0.0,60.0,,,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-04 17:56:04.049246
NG,2.12,2.1,2.14,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-04 17:56:05.101745
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-04 17:56:05.101745
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-04 17:56:05.101745
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-04 17:56:05.101745
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-04 17:56:05.101745
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-04 17:56:05.101745
ELEC-F,100.0,0.0,60.0,,,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-04 17:56:05.101745
NG,2.12,2.1,2.14,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-04 17:56:06.137981
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-04 17:56:06.137981
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-04 17:56:06.137981
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-04 17:56:06.137981
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-04 17:56:06.137981
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-04 17:56:06.137981
ELEC-F,100.0,0.0,60.0,,,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-04 17:56:06.137981
NG,2.11,2.09,2.13,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-04 17:56:07.169717
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-04 17:56:07.169717
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-04 17:56:07.169717
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-04 17:56:07.169717
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-04 17:56:07.169717
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-04 17:56:07.169717
ELEC-F,100.0,0.0,60.0,,,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-04 17:56:07.169717
NG,2.12,2.1,2.14,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-04 17:56:07.741763
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-04 17:56:07.741763
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-04 17:56:07.741763
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-04 17:56:07.741763
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-04 17:56:07.741763
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-04 17:56:07.741763
ELEC-F,100.0,0.0,60.0,,,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-04 17:56:07.741763
NG,2.12,2.1,2.14,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-04 17:56:08.849807
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-04 17:56:08.849807
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-04 17:56:08.849807
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-04 17:56:08.849807
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-04 17:56:08.849807
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-04 17:56:08.849807
ELEC-F,100.0,0.0,60.0,,,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-04 17:56:08.849807
NG,2.12,2.1,2.14,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-04 17:56:09.891912
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-04 17:56:09.891912
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-04 17:56:09.891912
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-04 17:56:09.891912
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-04 17:56:09.891912
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-04 17:56:09.891912
ELEC-F,100.0,0.0,60.0,,,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-04 17:56:09.891912
NG,2.12,2.1,2.14,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-04 17:56:10.950474
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-04 17:56:10.950474
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-04 17:56:10.950474
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-04 17:56:10.950474
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-04 17:56:10.950474
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-04 17:56:10.950474
ELEC-F,100.0,0.0,60.0,,,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-04 17:56:10.950474
NG,2.14,2.12,2.16,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-04 17:56:12.009901
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-04 17:56:12.009901
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-04 17:56:12.009901
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-04 17:56:12.009901
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-04 17:56:12.009901
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-04 17:56:12.009901
ELEC-F,100.0,0.0,60.0,,,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-04 17:56:12.009901
NG,2.13,2.11,2.15,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-04 17:56:13.094912
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-04 17:56:13.094912
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-04 17:56:13.094912
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-04 17:56:13.094912
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-04 17:56:13.094912
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-04 17:56:13.094912
ELEC-F,100.0,0.0,60.0,,,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-04 17:56:13.094912
NG,2.12,2.1,2.14,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-04 17:56:14.197653
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-04 17:56:14.197653
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-04 17:56:14.197653
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-04 17:56:14.197653
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-04 17:56:14.197653
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-04 17:56:14.197653
ELEC-F,100.0,0.0,60.0,,,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-04 17:56:14.197653
NG,2.12,2.1,2.14,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-04 17:56:15.306313
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-04 17:56:15.306313
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-04 17:56:15.306313
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-04 17:56:15.306313
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-04 17:56:15.306313
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-04 17:56:15.306313
ELEC-F,100.0,0.0,60.0,,,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-04 17:56:15.306313
NG,2.12,2.1,2.14,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-04 17:56:15.908250
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-04 17:56:15.908250
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-04 17:56:15.908250
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-04 17:56:15.908250
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-04 17:56:15.908250
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-04 17:56:15.908250
ELEC-F,100.0,0.0,60.0,,,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-04 17:56:15.908250
NG,2.11,2.09,2.13,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-04 17:56:16.980940
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-04 17:56:16.980940
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-04 17:56:16.980940
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-04 17:56:16.980940
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-04 17:56:16.980940
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-04 17:56:16.980940
ELEC-F,100.0,0.0,60.0,,,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-04 17:56:16.980940
NG,2.11,2.09,2.13,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-04 17:56:18.046971
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-04 17:56:18.046971
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-04 17:56:18.046971
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-04 17:56:18.046971
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-04 17:56:18.046971
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-04 17:56:18.046971
ELEC-F,100.0,0.0,60.0,,,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-04 17:56:18.046971
NG,2.11,2.09,2.13,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2026-02-04 17:56:19.110950
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2026-02-04 17:56:19.110950
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2026-02-04 17:56:19.110950
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2026-02-04 17:56:19.110950
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2026-02-04 17:56:19.110950
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2026-02-04 17:56:19.110950
ELEC-F,60.0,0.0,60.0,,,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2026-02-04 17:56:19.110950
NG,2.11,2.09,2.13,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2026-02-04 17:56:20.183777
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2026-02-04 17:56:20.183777
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2026-02-04 17:56:20.183777
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2026-02-04 17:56:20.183777
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2026-02-04 17:56:20.183777
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2026-02-04 17:56:20.183777
ELEC-F,60.0,0.0,60.0,,,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2026-02-04 17:56:20.183777
