ticker,last_price,bid_price,ask_price,SELL_CITY-T1,SELL_CITY-D,SELL_CITY-P,BUY_CITY-P,SELL_CITY-T2,SELL_ANON,BUY_ANON,BUY_CITY-T1,BUY_CITY-D,tick,timestamp
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,35,2026-02-02 23:59:28.042680
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,35,2026-02-02 23:59:28.042680
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,35,2026-02-02 23:59:28.042680
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,35,2026-02-02 23:59:28.042680
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,36,2026-02-02 23:59:29.076264
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,36,2026-02-02 23:59:29.076264
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,36,2026-02-02 23:59:29.076264
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,36,2026-02-02 23:59:29.076264
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,36,2026-02-02 23:59:29.076264
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,36,2026-02-02 23:59:29.076264
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,36,2026-02-02 23:59:29.076264
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,37,2026-02-02 23:59:30.105490
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,37,2026-02-02 23:59:30.105490
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,37,2026-02-02 23:59:30.105490
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,37,2026-02-02 23:59:30.105490
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,37,2026-02-02 23:59:30.105490
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,37,2026-02-02 23:59:30.105490
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,37,2026-02-02 23:59:30.105490
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,38,2026-02-02 23:59:31.138922
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,38,2026-02-02 23:59:31.138922
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,38,2026-02-02 23:59:31.138922
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,38,2026-02-02 23:59:31.138922
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,38,2026-02-02 23:59:31.138922
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,38,2026-02-02 23:59:31.138922
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,38,2026-02-02 23:59:31.138922
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,39,2026-02-02 23:59:31.726705
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,39,2026-02-02 23:59:31.726705
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,39,2026-02-02 23:59:31.726705
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,39,2026-02-02 23:59:31.726705
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,39,2026-02-02 23:59:31.726705
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,39,2026-02-02 23:59:31.726705
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,39,2026-02-02 23:59:31.726705
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,40,2026-02-02 23:59:32.850009
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,40,2026-02-02 23:59:32.850009
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,40,2026-02-02 23:59:32.850009
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,40,2026-02-02 23:59:32.850009
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,40,2026-02-02 23:59:32.850009
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,40,2026-02-02 23:59:32.850009
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,40,2026-02-02 23:59:32.850009
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,41,2026-02-02 23:59:33.889324
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,41,2026-02-02 23:59:33.889324
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,41,2026-02-02 23:59:33.889324
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,41,2026-02-02 23:59:33.889324
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,41,2026-02-02 23:59:33.889324
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,41,2026-02-02 23:59:33.889324
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,41,2026-02-02 23:59:33.889324
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,42,2026-02-02 23:59:34.930720
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,42,2026-02-02 23:59:34.930720
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,42,2026-02-02 23:59:34.930720
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,42,2026-02-02 23:59:34.930720
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,42,2026-02-02 23:59:34.930720
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,42,2026-02-02 23:59:34.930720
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,42,2026-02-02 23:59:34.930720
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,43,2026-02-02 23:59:35.958067
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,43,2026-02-02 23:59:35.958067
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,43,2026-02-02 23:59:35.958067
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,43,2026-02-02 23:59:35.958067
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,43,2026-02-02 23:59:35.958067
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,43,2026-02-02 23:59:35.958067
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,43,2026-02-02 23:59:35.958067
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,44,2026-02-02 23:59:36.985891
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,44,2026-02-02 23:59:36.985891
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,44,2026-02-02 23:59:36.985891
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,44,2026-02-02 23:59:36.985891
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,44,2026-02-02 23:59:36.985891
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,44,2026-02-02 23:59:36.985891
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,44,2026-02-02 23:59:36.985891
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,45,2026-02-02 23:59:38.020156
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,45,2026-02-02 23:59:38.020156
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,45,2026-02-02 23:59:38.020156
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,45,2026-02-02 23:59:38.020156
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,45,2026-02-02 23:59:38.020156
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,45,2026-02-02 23:59:38.020156
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,45,2026-02-02 23:59:38.020156
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,46,2026-02-02 23:59:39.050672
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,46,2026-02-02 23:59:39.050672
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,46,2026-02-02 23:59:39.050672
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,46,2026-02-02 23:59:39.050672
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,46,2026-02-02 23:59:39.050672
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,46,2026-02-02 23:59:39.050672
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,46,2026-02-02 23:59:39.050672
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,47,2026-02-02 23:59:40.084097
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,47,2026-02-02 23:59:40.084097
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,47,2026-02-02 23:59:40.084097
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,47,2026-02-02 23:59:40.084097
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,47,2026-02-02 23:59:40.084097
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,47,2026-02-02 23:59:40.084097
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,47,2026-02-02 23:59:40.084097
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,48,2026-02-02 23:59:41.113051
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,48,2026-02-02 23:59:41.113051
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,48,2026-02-02 23:59:41.113051
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,48,2026-02-02 23:59:41.113051
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,48,2026-02-02 23:59:41.113051
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,48,2026-02-02 23:59:41.113051
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,48,2026-02-02 23:59:41.113051
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,49,2026-02-02 23:59:42.142211
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,49,2026-02-02 23:59:42.142211
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,49,2026-02-02 23:59:42.142211
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,49,2026-02-02 23:59:42.142211
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,49,2026-02-02 23:59:42.142211
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,49,2026-02-02 23:59:42.142211
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,49,2026-02-02 23:59:42.142211
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,50,2026-02-02 23:59:43.176100
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,50,2026-02-02 23:59:43.176100
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,50,2026-02-02 23:59:43.176100
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,50,2026-02-02 23:59:43.176100
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,50,2026-02-02 23:59:43.176100
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,50,2026-02-02 23:59:43.176100
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,50,2026-02-02 23:59:43.176100
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,51,2026-02-02 23:59:44.208872
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,51,2026-02-02 23:59:44.208872
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,51,2026-02-02 23:59:44.208872
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,51,2026-02-02 23:59:44.208872
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,51,2026-02-02 23:59:44.208872
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,51,2026-02-02 23:59:44.208872
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,51,2026-02-02 23:59:44.208872
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,52,2026-02-02 23:59:44.774715
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,52,2026-02-02 23:59:44.774715
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,52,2026-02-02 23:59:44.774715
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,52,2026-02-02 23:59:44.774715
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,52,2026-02-02 23:59:44.774715
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,52,2026-02-02 23:59:44.774715
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,52,2026-02-02 23:59:44.774715
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,53,2026-02-02 23:59:45.864549
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,53,2026-02-02 23:59:45.864549
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,53,2026-02-02 23:59:45.864549
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,53,2026-02-02 23:59:45.864549
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,53,2026-02-02 23:59:45.864549
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,53,2026-02-02 23:59:45.864549
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,53,2026-02-02 23:59:45.864549
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,54,2026-02-02 23:59:46.899890
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,54,2026-02-02 23:59:46.899890
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,54,2026-02-02 23:59:46.899890
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,54,2026-02-02 23:59:46.899890
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,54,2026-02-02 23:59:46.899890
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,54,2026-02-02 23:59:46.899890
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,54,2026-02-02 23:59:46.899890
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,55,2026-02-02 23:59:47.927610
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,55,2026-02-02 23:59:47.927610
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,55,2026-02-02 23:59:47.927610
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,55,2026-02-02 23:59:47.927610
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,55,2026-02-02 23:59:47.927610
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,55,2026-02-02 23:59:47.927610
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,55,2026-02-02 23:59:47.927610
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,56,2026-02-02 23:59:48.953640
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,56,2026-02-02 23:59:48.953640
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,56,2026-02-02 23:59:48.953640
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,56,2026-02-02 23:59:48.953640
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,56,2026-02-02 23:59:48.953640
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,56,2026-02-02 23:59:48.953640
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,56,2026-02-02 23:59:48.953640
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,57,2026-02-02 23:59:49.987599
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,57,2026-02-02 23:59:49.987599
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,57,2026-02-02 23:59:49.987599
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,57,2026-02-02 23:59:49.987599
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,57,2026-02-02 23:59:49.987599
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,57,2026-02-02 23:59:49.987599
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,57,2026-02-02 23:59:49.987599
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,58,2026-02-02 23:59:51.022108
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,58,2026-02-02 23:59:51.022108
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,58,2026-02-02 23:59:51.022108
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,58,2026-02-02 23:59:51.022108
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,58,2026-02-02 23:59:51.022108
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,58,2026-02-02 23:59:51.022108
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,58,2026-02-02 23:59:51.022108
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,59,2026-02-02 23:59:52.051551
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,59,2026-02-02 23:59:52.051551
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,59,2026-02-02 23:59:52.051551
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,59,2026-02-02 23:59:52.051551
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,59,2026-02-02 23:59:52.051551
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,59,2026-02-02 23:59:52.051551
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,59,2026-02-02 23:59:52.051551
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,60,2026-02-02 23:59:53.104644
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,60,2026-02-02 23:59:53.104644
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,60,2026-02-02 23:59:53.104644
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,60,2026-02-02 23:59:53.104644
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,60,2026-02-02 23:59:53.104644
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,60,2026-02-02 23:59:53.104644
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,60,2026-02-02 23:59:53.104644
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,0,61,2026-02-02 23:59:54.151065
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,61,2026-02-02 23:59:54.151065
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,61,2026-02-02 23:59:54.151065
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,61,2026-02-02 23:59:54.151065
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,61,2026-02-02 23:59:54.151065
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,61,2026-02-02 23:59:54.151065
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,61,2026-02-02 23:59:54.151065
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,62,2026-02-02 23:59:55.178219
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,62,2026-02-02 23:59:55.178219
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,62,2026-02-02 23:59:55.178219
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,62,2026-02-02 23:59:55.178219
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,62,2026-02-02 23:59:55.178219
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,62,2026-02-02 23:59:55.178219
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,62,2026-02-02 23:59:55.178219
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,63,2026-02-02 23:59:56.214569
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,63,2026-02-02 23:59:56.214569
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,63,2026-02-02 23:59:56.214569
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,63,2026-02-02 23:59:56.214569
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,63,2026-02-02 23:59:56.214569
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,63,2026-02-02 23:59:56.214569
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,63,2026-02-02 23:59:56.214569
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,64,2026-02-02 23:59:56.915008
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,64,2026-02-02 23:59:56.915008
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,64,2026-02-02 23:59:56.915008
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,64,2026-02-02 23:59:56.915008
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,64,2026-02-02 23:59:56.915008
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,64,2026-02-02 23:59:56.915008
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,64,2026-02-02 23:59:56.915008
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,65,2026-02-02 23:59:57.960859
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,65,2026-02-02 23:59:57.960859
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,65,2026-02-02 23:59:57.960859
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,65,2026-02-02 23:59:57.960859
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,65,2026-02-02 23:59:57.960859
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,65,2026-02-02 23:59:57.960859
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,65,2026-02-02 23:59:57.960859
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,66,2026-02-02 23:59:58.998006
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,66,2026-02-02 23:59:58.998006
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,66,2026-02-02 23:59:58.998006
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,66,2026-02-02 23:59:58.998006
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,66,2026-02-02 23:59:58.998006
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,66,2026-02-02 23:59:58.998006
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,66,2026-02-02 23:59:58.998006
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,67,2026-02-03 00:00:00.032392
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,67,2026-02-03 00:00:00.032392
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,67,2026-02-03 00:00:00.032392
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,67,2026-02-03 00:00:00.032392
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,67,2026-02-03 00:00:00.032392
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,67,2026-02-03 00:00:00.032392
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,67,2026-02-03 00:00:00.032392
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,68,2026-02-03 00:00:01.062169
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,68,2026-02-03 00:00:01.062169
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,68,2026-02-03 00:00:01.062169
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,68,2026-02-03 00:00:01.062169
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,68,2026-02-03 00:00:01.062169
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,68,2026-02-03 00:00:01.062169
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,68,2026-02-03 00:00:01.062169
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,69,2026-02-03 00:00:02.095659
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,69,2026-02-03 00:00:02.095659
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,69,2026-02-03 00:00:02.095659
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,69,2026-02-03 00:00:02.095659
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,69,2026-02-03 00:00:02.095659
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,69,2026-02-03 00:00:02.095659
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,69,2026-02-03 00:00:02.095659
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,70,2026-02-03 00:00:03.124739
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,70,2026-02-03 00:00:03.124739
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,70,2026-02-03 00:00:03.124739
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,70,2026-02-03 00:00:03.124739
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,70,2026-02-03 00:00:03.124739
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,70,2026-02-03 00:00:03.124739
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,70,2026-02-03 00:00:03.124739
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,71,2026-02-03 00:00:04.150748
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,71,2026-02-03 00:00:04.150748
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,71,2026-02-03 00:00:04.150748
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,71,2026-02-03 00:00:04.150748
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,71,2026-02-03 00:00:04.150748
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,71,2026-02-03 00:00:04.150748
