ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_GIOT-2,BUY_GIOT-2,tick,timestamp
RITC,10.57,10.57,10.58,193600.0,183800.0,0,0,577,2026-02-02 23:09:15.974772
COMP,26.02,26.02,26.04,129600.0,140300.0,0,0,577,2026-02-02 23:09:15.974772
RITC,10.57,10.57,10.58,192500.0,186300.0,0,0,578,2026-02-02 23:09:17.001463
COMP,26.02,26.02,26.04,129600.0,138000.0,0,0,578,2026-02-02 23:09:17.001463
RITC,10.57,10.57,10.58,192500.0,187700.0,0,0,579,2026-02-02 23:09:18.029454
COMP,26.02,26.02,26.04,129600.0,134700.0,0,0,579,2026-02-02 23:09:18.029454
RITC,10.56,10.56,10.57,190000.0,188300.0,0,0,580,2026-02-02 23:09:19.050317
COMP,26.02,26.02,26.03,129600.0,133900.0,0,0,580,2026-02-02 23:09:19.050317
RITC,10.56,10.55,10.56,192000.0,189600.0,0,0,581,2026-02-02 23:09:20.073120
COMP,26.01,26.01,26.03,130200.0,133900.0,0,0,581,2026-02-02 23:09:20.073120
RITC,10.54,10.53,10.54,195600.0,191100.0,0,0,582,2026-02-02 23:09:21.099083
COMP,26.03,26.01,26.03,129500.0,133900.0,0,0,582,2026-02-02 23:09:21.099083
RITC,10.54,10.53,10.54,195600.0,187300.0,0,0,583,2026-02-02 23:09:22.122861
COMP,26.03,26.01,26.03,129800.0,133900.0,0,0,583,2026-02-02 23:09:22.122861
RITC,10.53,10.53,10.54,195600.0,186600.0,0,0,584,2026-02-02 23:09:23.143412
COMP,26.03,26.01,26.03,129800.0,133100.0,0,0,584,2026-02-02 23:09:23.143412
RITC,10.53,10.53,10.54,195600.0,187700.0,0,0,585,2026-02-02 23:09:23.668889
COMP,26.01,26.01,26.03,130500.0,133100.0,0,0,585,2026-02-02 23:09:23.668889
RITC,10.51,10.49,10.51,191500.0,332900.0,0,0,586,2026-02-02 23:09:24.693155
COMP,25.98,25.98,26.02,135300.0,192000.0,0,0,586,2026-02-02 23:09:24.693155
RITC,10.51,10.49,10.5,191500.0,476400.0,0,0,587,2026-02-02 23:09:25.726097
COMP,25.94,25.94,26.02,138400.0,258200.0,0,0,587,2026-02-02 23:09:25.726097
RITC,10.51,10.49,10.5,191500.0,623200.0,0,0,588,2026-02-02 23:09:26.757571
COMP,25.88,25.88,26.02,137800.0,258200.0,0,0,588,2026-02-02 23:09:26.757571
RITC,10.45,10.45,10.49,187600.0,702600.0,0,0,589,2026-02-02 23:09:27.785624
COMP,25.83,25.82,25.83,142100.0,413800.0,0,0,589,2026-02-02 23:09:27.785624
RITC,10.45,10.45,10.48,187600.0,823700.0,0,0,590,2026-02-02 23:09:28.818176
COMP,25.83,25.82,25.83,142100.0,489700.0,0,0,590,2026-02-02 23:09:28.818176
RITC,10.43,10.43,10.46,180900.0,874400.0,0,0,591,2026-02-02 23:09:29.861833
COMP,25.83,25.84,25.95,277700.0,420000.0,0,0,591,2026-02-02 23:09:29.861833
RITC,10.4,10.4,10.43,181700.0,944800.0,0,0,592,2026-02-02 23:09:30.892321
COMP,25.83,25.84,25.91,340700.0,501000.0,0,0,592,2026-02-02 23:09:30.892321
RITC,10.4,10.4,10.41,181700.0,1075000.0,0,0,593,2026-02-02 23:09:31.931460
COMP,25.82,25.82,25.91,268400.0,501000.0,0,0,593,2026-02-02 23:09:31.931460
RITC,10.39,10.38,10.39,189000.0,1138500.0,0,0,594,2026-02-02 23:09:32.956309
COMP,25.81,25.81,25.91,203800.0,501000.0,0,0,594,2026-02-02 23:09:32.956309
RITC,10.39,10.38,10.39,189000.0,1271900.0,0,0,595,2026-02-02 23:09:33.984960
COMP,25.81,25.83,25.87,260500.0,570800.0,0,0,595,2026-02-02 23:09:33.984960
RITC,10.39,10.38,10.39,189000.0,1340600.0,0,0,596,2026-02-02 23:09:35.009345
COMP,25.81,25.85,25.87,279800.0,570800.0,0,0,596,2026-02-02 23:09:35.009345
RITC,10.39,10.38,10.39,189000.0,1479000.0,0,0,597,2026-02-02 23:09:36.029631
COMP,25.87,25.9,25.91,361200.0,501000.0,0,0,597,2026-02-02 23:09:36.029631
RITC,10.39,10.38,10.39,189000.0,1555100.0,0,0,598,2026-02-02 23:09:37.068017
COMP,25.91,25.9,25.91,361200.0,501000.0,0,0,598,2026-02-02 23:09:37.068017
RITC,10.33,10.32,10.33,199000.0,1552600.0,0,0,599,2026-02-02 23:09:38.121949
COMP,25.91,25.9,25.91,484900.0,501000.0,0,0,599,2026-02-02 23:09:38.121949
