ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-1,SELL_GIOT-2,BUY_GIOT-3,BUY_GIOT-2,SELL_UEBR-1,SELL_GIOT-1,SELL_GIOT-3,tick,timestamp
COMP,24.33,24.38,24.39,141700.0,146600.0,0,0,0,0,0,0,0,0,579,2026-02-03 11:22:12.162440
RITC,11.27,11.27,11.28,187700.0,167300.0,0,0,0,0,0,0,0,0,580,2026-02-03 11:22:13.203028
COMP,24.39,24.38,24.39,141700.0,146400.0,0,0,0,0,0,0,0,0,580,2026-02-03 11:22:13.203028
RITC,11.27,11.27,11.28,186600.0,167300.0,0,0,0,0,0,0,0,0,581,2026-02-03 11:22:14.232718
COMP,24.41,24.38,24.41,142700.0,145900.0,0,0,0,0,0,0,0,0,581,2026-02-03 11:22:14.232718
RITC,11.26,11.26,11.28,186300.0,167300.0,0,0,0,0,0,0,0,0,582,2026-02-03 11:22:15.260661
COMP,24.41,24.41,24.42,143500.0,147600.0,0,0,0,0,0,0,0,0,582,2026-02-03 11:22:15.260661
RITC,11.26,11.26,11.28,186300.0,170300.0,0,0,0,0,0,0,0,0,583,2026-02-03 11:22:16.292063
COMP,24.41,24.41,24.42,142000.0,146700.0,0,0,0,0,0,0,0,0,583,2026-02-03 11:22:16.292063
RITC,11.26,11.26,11.28,184800.0,170300.0,0,0,0,0,0,0,0,0,584,2026-02-03 11:22:17.314611
COMP,24.41,24.41,24.42,142000.0,148100.0,0,0,0,0,0,0,0,0,584,2026-02-03 11:22:17.314611
RITC,11.23,11.22,11.23,180100.0,232500.0,0,0,0,0,0,0,0,0,585,2026-02-03 11:22:18.344415
COMP,24.55,24.38,24.55,142700.0,143900.0,0,0,0,0,0,0,0,0,585,2026-02-03 11:22:18.344415
RITC,11.18,11.17,11.18,180200.0,291200.0,0,0,0,0,0,0,0,0,586,2026-02-03 11:22:18.868382
COMP,24.55,24.51,24.55,228200.0,143900.0,0,0,0,0,0,0,0,0,586,2026-02-03 11:22:18.868382
RITC,11.23,11.25,11.27,303600.0,171200.0,0,0,0,0,0,0,0,0,587,2026-02-03 11:22:19.897160
COMP,24.66,24.68,24.69,314500.0,140900.0,0,0,0,0,0,0,0,0,587,2026-02-03 11:22:19.897160
RITC,11.26,11.26,11.27,358400.0,171200.0,0,0,0,0,0,0,0,0,588,2026-02-03 11:22:20.930751
COMP,24.68,24.51,24.66,228200.0,277100.0,0,0,0,0,0,0,0,0,588,2026-02-03 11:22:20.930751
RITC,11.25,11.2,11.23,241300.0,308800.0,0,0,0,0,0,0,0,0,589,2026-02-03 11:22:21.963658
COMP,24.68,24.51,24.66,228200.0,364000.0,0,0,0,0,0,0,0,0,589,2026-02-03 11:22:21.963658
RITC,11.25,11.22,11.23,306600.0,375300.0,0,0,0,0,0,0,0,0,590,2026-02-03 11:22:22.995190
COMP,24.51,24.51,24.6,228200.0,425000.0,0,0,0,0,0,0,0,0,590,2026-02-03 11:22:22.995190
RITC,11.2,11.2,11.23,241300.0,308800.0,0,0,0,0,0,0,0,0,591,2026-02-03 11:22:24.022890
COMP,24.51,24.51,24.56,228200.0,503700.0,0,0,0,0,0,0,0,0,591,2026-02-03 11:22:24.022890
RITC,11.2,11.2,11.23,312800.0,308800.0,0,0,0,0,0,0,0,0,592,2026-02-03 11:22:25.051565
COMP,24.51,24.52,24.56,303000.0,562200.0,0,0,0,0,0,0,0,0,592,2026-02-03 11:22:25.051565
RITC,11.2,11.22,11.23,386100.0,308800.0,0,0,0,0,0,0,0,0,593,2026-02-03 11:22:26.075348
COMP,24.51,24.55,24.56,435900.0,562200.0,0,0,0,0,0,0,0,0,593,2026-02-03 11:22:26.075348
RITC,11.2,11.22,11.23,524700.0,308800.0,0,0,0,0,0,0,0,0,594,2026-02-03 11:22:27.108631
COMP,24.56,24.55,24.56,435900.0,562200.0,0,0,0,0,0,0,0,0,594,2026-02-03 11:22:27.108631
RITC,11.2,11.22,11.23,524700.0,374100.0,0,0,0,0,0,0,0,0,595,2026-02-03 11:22:28.133258
COMP,24.56,24.55,24.56,508500.0,562200.0,0,0,0,0,0,0,0,0,595,2026-02-03 11:22:28.133258
RITC,11.2,11.22,11.23,701300.0,374100.0,0,0,0,0,0,0,0,0,596,2026-02-03 11:22:29.178786
COMP,24.59,24.59,24.6,646700.0,425000.0,0,0,0,0,0,0,0,0,596,2026-02-03 11:22:29.178786
RITC,11.22,11.22,11.23,626100.0,374100.0,0,0,0,0,0,0,0,0,597,2026-02-03 11:22:30.212751
COMP,24.6,24.63,24.66,795100.0,364000.0,0,0,0,0,0,0,0,0,597,2026-02-03 11:22:30.212751
RITC,11.23,11.23,11.24,688700.0,307600.0,0,0,0,0,0,0,0,0,598,2026-02-03 11:22:31.249863
COMP,24.6,24.63,24.65,795100.0,444100.0,0,0,0,0,0,0,0,0,598,2026-02-03 11:22:31.249863
RITC,11.24,11.25,11.26,759400.0,242700.0,0,0,0,0,0,0,0,0,599,2026-02-03 11:22:32.278758
COMP,24.6,24.63,24.65,855600.0,518300.0,0,0,0,0,0,0,0,0,599,2026-02-03 11:22:32.278758
