news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_LUIS-1,SELL_CHUL-2,BUY_CNCD-1,SELL_CNCD-1,BUY_COLB-1,SELL_COLB-1,SELL_LUIS-1,SELL_BOST-3
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,324,2026-02-01 11:58:00.089880,RITC,10.04,10.04,10.05,210500.0,182600.0,0,0,0,0,0,0,0,0,0
,,,,,,324,2026-02-01 11:58:00.089880,COMP,24.77,24.77,24.85,144000.0,142500.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,325,2026-02-01 11:58:01.113300,RITC,10.05,10.04,10.05,210500.0,183400.0,0,0,0,0,0,0,0,0,0
,,,,,,325,2026-02-01 11:58:01.113300,COMP,24.77,24.84,24.85,142000.0,142800.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,326,2026-02-01 11:58:02.150554,RITC,10.06,10.06,10.07,208900.0,186900.0,0,0,0,0,0,0,0,0,0
,,,,,,326,2026-02-01 11:58:02.150554,COMP,24.84,24.84,24.85,142000.0,143200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,327,2026-02-01 11:58:03.177241,RITC,10.07,10.06,10.07,208900.0,190500.0,0,0,0,0,0,0,0,0,0
,,,,,,327,2026-02-01 11:58:03.177241,COMP,24.74,24.74,24.85,143200.0,143200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,328,2026-02-01 11:58:04.248105,RITC,10.07,10.06,10.07,207100.0,190500.0,0,0,0,0,0,0,0,0,0
,,,,,,328,2026-02-01 11:58:04.248105,COMP,24.74,24.81,24.85,143000.0,143200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,329,2026-02-01 11:58:05.279544,RITC,10.07,10.06,10.07,206400.0,190500.0,0,0,0,0,0,0,0,0,0
,,,,,,329,2026-02-01 11:58:05.279544,COMP,24.74,24.81,24.82,143000.0,143700.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,330,2026-02-01 11:58:06.306914,RITC,10.07,10.06,10.07,204600.0,190500.0,0,0,0,0,0,0,0,0,0
,,,,,,330,2026-02-01 11:58:06.306914,COMP,24.74,24.81,24.82,143000.0,143700.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,331,2026-02-01 11:58:07.332673,RITC,10.06,10.06,10.07,195200.0,1000.0,190500.0,0,0,0,0,0,0,0,0
,,,,,,331,2026-02-01 11:58:07.332673,COMP,24.82,24.81,24.82,142500.0,,143700.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,332,2026-02-01 11:58:08.359119,RITC,10.07,10.06,10.07,188600.0,2000.0,191400.0,0,0,0,0,0,0,0,0
,,,,,,332,2026-02-01 11:58:08.359119,COMP,24.82,24.81,24.82,143500.0,,143700.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,333,2026-02-01 11:58:09.377827,RITC,10.07,10.07,10.08,190000.0,2000.0,193300.0,0,0,0,0,0,0,0,0
,,,,,,333,2026-02-01 11:58:09.377827,COMP,24.85,24.81,24.85,143500.0,,143200.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,334,2026-02-01 11:58:10.390357,RITC,10.07,10.07,10.08,180100.0,3000.0,193300.0,0,0,0,0,0,0,0,0
,,,,,,334,2026-02-01 11:58:10.390357,COMP,24.86,24.81,24.86,143500.0,,145400.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,335,2026-02-01 11:58:11.420889,RITC,10.07,10.07,10.08,180200.0,3000.0,193300.0,0,0,0,0,0,0,0,0
,,,,,,335,2026-02-01 11:58:11.420889,COMP,24.86,24.81,24.86,143500.0,,145400.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,336,2026-02-01 11:58:12.436560,RITC,10.08,10.07,10.08,181700.0,3000.0,197500.0,0,0,0,0,0,0,0,0
,,,,,,336,2026-02-01 11:58:12.436560,COMP,24.86,24.85,24.86,143300.0,,145400.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,337,2026-02-01 11:58:13.457899,RITC,10.08,10.07,10.08,169800.0,4000.0,200400.0,0,0,0,0,0,0,0,0
,,,,,,337,2026-02-01 11:58:13.457899,COMP,24.85,24.85,24.86,143300.0,,145400.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,338,2026-02-01 11:58:14.476796,RITC,10.08,10.07,10.08,157200.0,5000.0,200400.0,0,0,0,0,0,0,0,0
,,,,,,338,2026-02-01 11:58:14.476796,COMP,24.85,24.85,24.86,140300.0,,145400.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,339,2026-02-01 11:58:15.493869,RITC,10.08,10.07,10.08,156900.0,5000.0,201600.0,0,0,0,0,0,0,0,0
,,,,,,339,2026-02-01 11:58:15.493869,COMP,24.86,24.85,24.86,140300.0,,144000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,340,2026-02-01 11:58:16.528682,RITC,10.08,10.07,10.08,156300.0,5000.0,202300.0,0,0,0,0,0,0,0,0
,,,,,,340,2026-02-01 11:58:16.528682,COMP,24.86,24.85,24.86,138300.0,,144000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,341,2026-02-01 11:58:17.545986,RITC,10.08,10.07,10.08,154700.0,5000.0,203200.0,0,0,0,0,0,0,0,0
,,,,,,341,2026-02-01 11:58:17.545986,COMP,24.87,24.85,24.87,138300.0,,144000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,342,2026-02-01 11:58:18.561142,RITC,10.08,10.07,10.08,154700.0,5000.0,206000.0,0,0,0,0,0,0,0,0
,,,,,,342,2026-02-01 11:58:18.561142,COMP,24.83,24.83,24.86,139400.0,,144900.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,343,2026-02-01 11:58:19.584772,RITC,10.08,10.07,10.08,161500.0,4000.0,204700.0,0,0,0,0,0,0,0,0
,,,,,,343,2026-02-01 11:58:19.584772,COMP,24.83,24.83,24.86,139400.0,,144900.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,344,2026-02-01 11:58:20.611362,RITC,10.08,10.07,10.08,171900.0,3000.0,204700.0,0,0,0,0,0,0,0,0
,,,,,,344,2026-02-01 11:58:20.611362,COMP,24.83,24.81,24.82,140900.0,,145100.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,345,2026-02-01 11:58:21.638360,RITC,10.08,10.07,10.08,171900.0,3000.0,206300.0,0,0,0,0,0,0,0,0
,,,,,,345,2026-02-01 11:58:21.638360,COMP,24.83,24.81,24.82,140900.0,,143400.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,346,2026-02-01 11:58:22.661521,RITC,10.09,10.07,10.09,171900.0,3000.0,206200.0,0,0,0,0,0,0,0,0
,,,,,,346,2026-02-01 11:58:22.661521,COMP,24.86,24.81,24.86,140600.0,,145000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,347,2026-02-01 11:58:23.678645,RITC,10.09,10.08,10.09,181400.0,2000.0,204700.0,0,0,0,0,0,0,0,0
,,,,,,347,2026-02-01 11:58:23.678645,COMP,24.81,24.81,24.86,141700.0,,145000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,348,2026-02-01 11:58:24.695069,RITC,10.09,10.08,10.09,203000.0,204700.0,0,0,0,0,0,0,0,0,0
,,,,,,348,2026-02-01 11:58:24.695069,COMP,24.86,24.81,24.86,141700.0,144200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,349,2026-02-01 11:58:25.712339,RITC,10.09,10.08,10.09,202900.0,206200.0,0,0,0,0,0,0,0,0,0
,,,,,,349,2026-02-01 11:58:25.712339,COMP,24.86,24.81,24.85,139500.0,143700.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,350,2026-02-01 11:58:26.729396,RITC,10.09,10.08,10.09,202600.0,204000.0,0,0,0,0,0,0,0,0,0
,,,,,,350,2026-02-01 11:58:26.729396,COMP,24.86,24.81,24.85,139500.0,143100.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,351,2026-02-01 11:58:27.754666,RITC,10.09,10.08,10.09,203600.0,203200.0,0,0,0,0,0,0,0,0,0
,,,,,,351,2026-02-01 11:58:27.754666,COMP,24.8,24.8,24.82,141200.0,142700.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,352,2026-02-01 11:58:28.781567,RITC,10.1,10.08,10.1,202700.0,202700.0,0,0,0,0,0,0,0,0,0
,,,,,,352,2026-02-01 11:58:28.781567,COMP,24.8,24.8,24.82,141200.0,145200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,353,2026-02-01 11:58:29.808197,RITC,10.1,10.08,10.1,203600.0,201400.0,0,0,0,0,0,0,0,0,0
,,,,,,353,2026-02-01 11:58:29.808197,COMP,24.8,24.8,24.82,141700.0,145500.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,354,2026-02-01 11:58:30.835748,RITC,10.1,10.08,10.1,202100.0,199600.0,0,0,0,0,0,0,0,0,0
,,,,,,354,2026-02-01 11:58:30.835748,COMP,24.8,24.8,24.82,141700.0,145500.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,355,2026-02-01 11:58:31.862881,RITC,10.1,10.08,10.1,203900.0,199600.0,0,0,0,0,0,0,0,0,0
,,,,,,355,2026-02-01 11:58:31.862881,COMP,24.82,24.8,24.82,141700.0,145500.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,356,2026-02-01 11:58:32.895182,RITC,10.11,10.1,10.11,203200.0,200600.0,0,0,0,0,0,0,0,0,0
,,,,,,356,2026-02-01 11:58:32.895182,COMP,24.8,24.81,24.82,142600.0,145500.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,357,2026-02-01 11:58:33.925017,RITC,10.08,10.08,10.11,203900.0,202000.0,0,0,0,0,0,0,0,0,0
,,,,,,357,2026-02-01 11:58:33.925017,COMP,24.82,24.81,24.82,142600.0,145000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,358,2026-02-01 11:58:34.964710,RITC,10.08,10.1,10.11,199400.0,202000.0,0,0,0,0,0,0,0,0,0
,,,,,,358,2026-02-01 11:58:34.964710,COMP,24.82,24.82,24.85,141600.0,142500.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,359,2026-02-01 11:58:35.990662,RITC,10.11,10.1,10.11,200300.0,201500.0,0,0,0,0,0,0,0,0,0
,,,,,,359,2026-02-01 11:58:35.990662,COMP,24.85,24.85,24.86,143900.0,143600.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,360,2026-02-01 11:58:37.018693,RITC,10.11,10.1,10.11,200300.0,201500.0,0,0,0,0,0,0,0,0,0
,,,,,,360,2026-02-01 11:58:37.018693,COMP,24.86,24.86,24.87,144200.0,142800.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,361,2026-02-01 11:58:38.046129,RITC,10.11,10.1,10.11,200300.0,201500.0,0,0,0,0,0,0,0,0,0
,,,,,,361,2026-02-01 11:58:38.046129,COMP,24.87,24.86,24.87,143600.0,142300.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,362,2026-02-01 11:58:39.079819,RITC,10.11,10.1,10.11,200300.0,201100.0,0,0,0,0,0,0,0,0,0
,,,,,,362,2026-02-01 11:58:39.079819,COMP,24.87,24.86,24.87,143700.0,142300.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,363,2026-02-01 11:58:40.100293,RITC,10.1,10.1,10.11,198000.0,201100.0,0,0,0,0,0,0,0,0,0
,,,,,,363,2026-02-01 11:58:40.100293,COMP,24.88,24.86,24.88,144500.0,142000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,364,2026-02-01 11:58:41.130299,RITC,10.1,10.1,10.11,196700.0,201100.0,0,0,0,0,0,0,0,0,0
,,,,,,364,2026-02-01 11:58:41.130299,COMP,24.88,24.86,24.88,144500.0,142000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,365,2026-02-01 11:58:42.146435,RITC,10.1,10.1,10.11,201600.0,201100.0,0,0,0,0,0,0,0,0,0
,,,,,,365,2026-02-01 11:58:42.146435,COMP,24.88,24.86,24.88,143800.0,142400.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,366,2026-02-01 11:58:43.175743,RITC,10.1,10.1,10.11,201000.0,201100.0,0,0,0,0,0,0,0,0,0
,,,,,,366,2026-02-01 11:58:43.175743,COMP,24.88,24.87,24.88,143900.0,142400.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,367,2026-02-01 11:58:44.201261,RITC,10.12,10.1,10.12,201000.0,197300.0,0,0,0,0,0,0,0,0,0
,,,,,,367,2026-02-01 11:58:44.201261,COMP,24.88,24.87,24.88,143300.0,142400.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,368,2026-02-01 11:58:45.230624,RITC,10.12,10.1,10.12,201000.0,199000.0,0,0,0,0,0,0,0,0,0
,,,,,,368,2026-02-01 11:58:45.230624,COMP,24.88,24.87,24.88,143300.0,140100.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,369,2026-02-01 11:58:46.255294,RITC,10.12,10.11,10.12,199900.0,199000.0,0,0,0,0,0,0,0,0,0
,,,,,,369,2026-02-01 11:58:46.255294,COMP,24.89,24.87,24.89,142200.0,140400.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,370,2026-02-01 11:58:47.277121,RITC,10.12,10.11,10.12,199900.0,197800.0,0,0,0,0,0,0,0,0,0
,,,,,,370,2026-02-01 11:58:47.277121,COMP,24.89,24.87,24.89,142200.0,140400.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,371,2026-02-01 11:58:48.300196,RITC,10.13,10.11,10.13,199900.0,197400.0,0,0,0,0,0,0,0,0,0
,,,,,,371,2026-02-01 11:58:48.300196,COMP,24.89,24.88,24.89,140800.0,140400.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,372,2026-02-01 11:58:49.330504,RITC,10.1,10.12,10.13,2000.0,189900.0,197400.0,0,0,0,0,0,0,0,0
,,,,,,372,2026-02-01 11:58:49.330504,COMP,24.89,24.88,24.89,,139000.0,140400.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,373,2026-02-01 11:58:50.352398,RITC,10.13,10.12,10.13,9000.0,172300.0,194500.0,0,0,0,0,0,0,0,0
,,,,,,373,2026-02-01 11:58:50.352398,COMP,24.89,24.88,24.89,,138900.0,140400.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,374,2026-02-01 11:58:51.381763,RITC,10.12,10.11,10.12,7000.0,181500.0,194500.0,0,0,0,0,0,0,0,0
,,,,,,374,2026-02-01 11:58:51.381763,COMP,24.88,24.88,24.9,,138900.0,141600.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,376,2026-02-01 11:58:52.411364,RITC,10.13,10.11,10.13,7000.0,181500.0,196400.0,0,0,0,0,0,0,0,0
,,,,,,376,2026-02-01 11:58:52.411364,COMP,24.88,24.88,24.9,,138600.0,141600.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,377,2026-02-01 11:58:53.430058,RITC,10.13,10.11,10.13,7000.0,181500.0,194700.0,0,0,0,0,0,0,0,0
,,,,,,377,2026-02-01 11:58:53.430058,COMP,24.9,24.88,24.9,,138600.0,142400.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,378,2026-02-01 11:58:54.452504,RITC,10.11,10.1,10.11,189900.0,5000.0,197300.0,0,0,0,0,0,0,0,0
,,,,,,378,2026-02-01 11:58:54.452504,COMP,24.87,24.87,24.9,139700.0,,142400.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,379,2026-02-01 11:58:55.495343,RITC,10.11,10.1,10.13,172300.0,9000.0,195700.0,0,0,0,0,0,0,0,0
,,,,,,379,2026-02-01 11:58:55.495343,COMP,24.87,24.87,24.9,139900.0,,142400.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,380,2026-02-01 11:58:56.529722,RITC,10.13,10.1,10.13,172300.0,9000.0,195400.0,0,0,0,0,0,0,0,0
,,,,,,380,2026-02-01 11:58:56.529722,COMP,24.92,24.87,24.92,139900.0,,142800.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,381,2026-02-01 11:58:57.564902,RITC,10.13,10.13,10.14,172700.0,9000.0,195700.0,0,0,0,0,0,0,0,0
,,,,,,381,2026-02-01 11:58:57.564902,COMP,24.92,24.87,24.92,139900.0,,142300.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,382,2026-02-01 11:58:58.581705,RITC,10.14,10.13,10.14,175000.0,9000.0,195700.0,0,0,0,0,0,0,0,0
,,,,,,382,2026-02-01 11:58:58.581705,COMP,24.92,24.87,24.89,139900.0,,141400.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,383,2026-02-01 11:58:59.614918,RITC,10.14,10.13,10.14,173600.0,9000.0,196200.0,0,0,0,0,0,0,0,0
,,,,,,383,2026-02-01 11:58:59.614918,COMP,24.92,24.87,24.92,139900.0,,141400.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,384,2026-02-01 11:59:00.627998,RITC,10.14,10.13,10.14,172600.0,9000.0,196200.0,0,0,0,0,0,0,0,0
,,,,,,384,2026-02-01 11:59:00.627998,COMP,24.92,24.87,24.9,139900.0,,141100.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,385,2026-02-01 11:59:01.647200,RITC,10.21,10.13,10.15,172600.0,9000.0,191600.0,0,0,0,0,0,0,0,0
,,,,,,385,2026-02-01 11:59:01.647200,COMP,24.92,24.87,24.9,139900.0,,141100.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,386,2026-02-01 11:59:02.679548,RITC,10.16,10.15,10.16,176500.0,9000.0,190400.0,0,0,0,0,0,0,0,0
,,,,,,386,2026-02-01 11:59:02.679548,COMP,24.92,24.87,24.89,139900.0,,140600.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,387,2026-02-01 11:59:03.696580,RITC,10.16,10.16,10.18,178700.0,9000.0,188100.0,0,0,0,0,0,0,0,0
,,,,,,387,2026-02-01 11:59:03.696580,COMP,25.02,24.86,24.89,140100.0,,140600.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,388,2026-02-01 11:59:04.714318,RITC,10.19,10.16,10.19,178700.0,9000.0,189900.0,0,0,0,0,0,0,0,0
,,,,,,388,2026-02-01 11:59:04.714318,COMP,25.02,24.86,24.89,139200.0,,140600.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,389,2026-02-01 11:59:05.736400,RITC,10.19,10.16,10.19,178700.0,9000.0,189500.0,0,0,0,0,0,0,0,0
,,,,,,389,2026-02-01 11:59:05.736400,COMP,25.02,24.86,24.89,139200.0,,140400.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,390,2026-02-01 11:59:06.760281,RITC,10.19,10.17,10.19,178100.0,9000.0,190300.0,0,0,0,0,0,0,0,0
,,,,,,390,2026-02-01 11:59:06.760281,COMP,24.95,24.86,24.95,135400.0,,140200.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,391,2026-02-01 11:59:07.796256,RITC,10.19,10.18,10.19,9000.0,174100.0,190300.0,0,0,0,0,0,0,0,0
,,,,,,391,2026-02-01 11:59:07.796256,COMP,24.95,24.86,24.89,,135400.0,139100.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,392,2026-02-01 11:59:08.820872,RITC,10.19,10.18,10.19,9000.0,174100.0,188700.0,0,0,0,0,0,0,0,0
,,,,,,392,2026-02-01 11:59:08.820872,COMP,24.85,24.85,24.89,,137300.0,139100.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,393,2026-02-01 11:59:09.846541,RITC,10.19,10.18,10.19,9000.0,176400.0,191300.0,0,0,0,0,0,0,0,0
,,,,,,393,2026-02-01 11:59:09.846541,COMP,24.85,24.85,24.89,,136100.0,139100.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,394,2026-02-01 11:59:10.879221,RITC,10.19,10.19,10.21,174100.0,9000.0,192300.0,0,0,0,0,0,0,0,0
,,,,,,394,2026-02-01 11:59:10.879221,COMP,24.85,24.85,24.89,136100.0,,139400.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,395,2026-02-01 11:59:11.910379,RITC,10.19,10.19,10.21,172100.0,9000.0,191300.0,0,0,0,0,0,0,0,0
,,,,,,395,2026-02-01 11:59:11.910379,COMP,24.85,24.85,24.89,137200.0,,139400.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,396,2026-02-01 11:59:12.926752,RITC,10.21,10.19,10.21,205300.0,190500.0,0,0,0,0,0,0,0,0,0
,,,,,,396,2026-02-01 11:59:12.926752,COMP,24.84,24.84,24.89,137900.0,139400.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,397,2026-02-01 11:59:13.946338,RITC,10.22,10.2,10.22,9000.0,172000.0,192600.0,0,0,0,0,0,0,0,0
,,,,,,397,2026-02-01 11:59:13.946338,COMP,24.84,24.84,24.87,,139500.0,138500.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,398,2026-02-01 11:59:14.971271,RITC,10.23,10.22,10.23,174000.0,9000.0,194500.0,0,0,0,0,0,0,0,0
,,,,,,398,2026-02-01 11:59:14.971271,COMP,24.82,24.82,24.87,138500.0,,138500.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,399,2026-02-01 11:59:15.998260,RITC,10.23,10.22,10.23,174000.0,9000.0,196200.0,0,0,0,0,0,0,0,0
,,,,,,399,2026-02-01 11:59:15.998260,COMP,24.82,24.82,24.85,138500.0,,138400.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,400,2026-02-01 11:59:17.030044,RITC,10.24,10.22,10.24,171500.0,9000.0,197500.0,0,0,0,0,0,0,0,0
,,,,,,400,2026-02-01 11:59:17.030044,COMP,24.82,24.82,24.85,140100.0,,138400.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,401,2026-02-01 11:59:18.064083,RITC,10.25,10.22,10.25,172100.0,9000.0,198500.0,0,0,0,0,0,0,0,0
,,,,,,401,2026-02-01 11:59:18.064083,COMP,24.82,24.82,24.84,140100.0,,140500.0,0,0,0,0,0,0,0,0
