news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_CNCD-1,BUY_COLB-1,SELL_LUIS-1,BUY_LUIS-1,BUY_CHUL-2,SELL_CHUL-2,SELL_OTWA-2,SELL_CNCD-1,BUY_DUBL-6,SELL_COLB-1,BUY_OTWA-2,SELL_BOST-3,SELL_DUBL-6
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,286,2026-02-01 12:30:51.258693,RITC,10.1,10.05,10.06,184300.0,30000.0,130600.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,286,2026-02-01 12:30:51.258693,COMP,25.25,25.22,25.25,142100.0,,136700.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,287,2026-02-01 12:30:52.322053,RITC,10.04,10.04,10.06,191900.0,30000.0,14000.0,130600.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,287,2026-02-01 12:30:52.322053,COMP,25.25,25.22,25.25,141700.0,,,136700.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,288,2026-02-01 12:30:53.358131,RITC,10.04,10.04,10.06,192200.0,30000.0,14000.0,129200.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,288,2026-02-01 12:30:53.358131,COMP,25.26,25.24,25.26,141700.0,,,137300.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,289,2026-02-01 12:30:54.384150,RITC,10.04,10.04,10.06,192200.0,30000.0,14000.0,128900.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,289,2026-02-01 12:30:54.384150,COMP,25.26,25.25,25.26,140600.0,,,137300.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,290,2026-02-01 12:30:55.413382,RITC,10.04,10.04,10.06,192200.0,30000.0,14000.0,128300.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,290,2026-02-01 12:30:55.413382,COMP,25.27,25.25,25.27,140600.0,,,135400.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,291,2026-02-01 12:30:56.446563,RITC,10.04,10.04,10.05,196200.0,129200.0,30000.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,291,2026-02-01 12:30:56.446563,COMP,25.27,25.25,25.27,140600.0,135400.0,,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,292,2026-02-01 12:30:57.483002,RITC,10.04,10.03,10.05,196300.0,126800.0,30000.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,292,2026-02-01 12:30:57.483002,COMP,25.27,25.27,25.3,138600.0,134800.0,,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,293,2026-02-01 12:30:58.517783,RITC,10.02,10.02,10.03,197300.0,130500.0,14000.0,30000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,293,2026-02-01 12:30:58.517783,COMP,25.38,25.27,25.38,138600.0,134500.0,,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,294,2026-02-01 12:30:59.562687,RITC,10.02,10.02,10.03,200200.0,129600.0,14000.0,30000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,294,2026-02-01 12:30:59.562687,COMP,25.38,25.33,25.38,138700.0,134500.0,,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,295,2026-02-01 12:31:00.611857,RITC,10.01,10.01,10.03,203600.0,168500.0,30000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,295,2026-02-01 12:31:00.611857,COMP,25.38,25.37,25.38,140400.0,134500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,296,2026-02-01 12:31:01.648218,RITC,10.01,10.01,10.03,200200.0,169300.0,30000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,296,2026-02-01 12:31:01.648218,COMP,25.38,25.37,25.38,141000.0,134500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,297,2026-02-01 12:31:02.691964,RITC,10.01,10.01,10.03,200200.0,170000.0,30000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,297,2026-02-01 12:31:02.691964,COMP,25.4,25.37,25.4,140900.0,136500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,298,2026-02-01 12:31:03.730995,RITC,10.01,10.0,10.01,202500.0,169200.0,30000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,298,2026-02-01 12:31:03.730995,COMP,25.41,25.37,25.41,140900.0,135800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,299,2026-02-01 12:31:04.761228,RITC,10.0,10.0,10.01,209200.0,169200.0,30000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,299,2026-02-01 12:31:04.761228,COMP,25.49,25.37,25.49,140900.0,133900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,300,2026-02-01 12:31:05.791217,RITC,10.0,10.0,10.01,211800.0,167900.0,30000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,300,2026-02-01 12:31:05.791217,COMP,25.49,25.44,25.49,140500.0,133900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,301,2026-02-01 12:31:06.814034,RITC,9.99,9.99,10.0,210300.0,170300.0,30000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,301,2026-02-01 12:31:06.814034,COMP,25.49,25.47,25.49,139600.0,135300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,302,2026-02-01 12:31:07.837825,RITC,9.99,9.99,10.0,210000.0,170300.0,30000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,302,2026-02-01 12:31:07.837825,COMP,25.49,25.47,25.49,139600.0,127600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,303,2026-02-01 12:31:08.884048,RITC,9.99,9.99,10.0,210700.0,167400.0,30000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,303,2026-02-01 12:31:08.884048,COMP,25.5,25.47,25.5,139200.0,127600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,304,2026-02-01 12:31:09.914096,RITC,9.99,9.99,10.0,209100.0,167400.0,30000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,304,2026-02-01 12:31:09.914096,COMP,25.47,25.47,25.5,139600.0,127600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,305,2026-02-01 12:31:10.936200,RITC,9.99,9.99,10.0,209100.0,176600.0,20000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,305,2026-02-01 12:31:10.936200,COMP,25.47,25.48,25.5,137400.0,127600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,306,2026-02-01 12:31:11.966462,RITC,9.99,9.99,10.0,209100.0,175500.0,20000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,306,2026-02-01 12:31:11.966462,COMP,25.51,25.48,25.51,136300.0,121600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,307,2026-02-01 12:31:12.996247,RITC,9.98,9.98,9.99,210400.0,183900.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,307,2026-02-01 12:31:12.996247,COMP,25.52,25.48,25.52,136300.0,114400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,308,2026-02-01 12:31:14.016474,RITC,9.98,9.98,9.99,210400.0,183900.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,308,2026-02-01 12:31:14.016474,COMP,25.53,25.48,25.53,137200.0,108600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,309,2026-02-01 12:31:15.042039,RITC,9.98,9.98,9.99,206700.0,183700.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,309,2026-02-01 12:31:15.042039,COMP,25.53,25.48,25.53,137000.0,108600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,310,2026-02-01 12:31:16.076302,RITC,9.98,9.98,9.99,204400.0,183700.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,310,2026-02-01 12:31:16.076302,COMP,25.54,25.48,25.54,137000.0,101500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,311,2026-02-01 12:31:17.121415,RITC,9.98,9.98,9.99,206600.0,183100.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,311,2026-02-01 12:31:17.121415,COMP,25.54,25.56,25.57,135000.0,94200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,312,2026-02-01 12:31:18.156251,RITC,9.98,9.98,9.99,209000.0,181700.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,312,2026-02-01 12:31:18.156251,COMP,25.54,25.56,25.57,134700.0,94200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,314,2026-02-01 12:31:19.192482,RITC,10.09,9.98,9.99,197300.0,5000.0,191900.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,314,2026-02-01 12:31:19.192482,COMP,25.58,25.56,25.58,134700.0,,88200.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,315,2026-02-01 12:31:20.217084,RITC,9.97,9.97,9.99,185400.0,10000.0,194600.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,315,2026-02-01 12:31:20.217084,COMP,25.59,25.56,25.59,134700.0,,81100.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,316,2026-02-01 12:31:21.254311,RITC,9.97,9.97,9.99,183700.0,10000.0,194600.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,316,2026-02-01 12:31:21.254311,COMP,25.6,25.56,25.6,135600.0,,73000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,317,2026-02-01 12:31:22.296005,RITC,9.97,9.97,9.99,183700.0,10000.0,199700.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,317,2026-02-01 12:31:22.296005,COMP,25.62,25.56,25.62,135600.0,,65800.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,318,2026-02-01 12:31:23.330105,RITC,9.97,9.97,9.99,183900.0,10000.0,201800.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,318,2026-02-01 12:31:23.330105,COMP,25.62,25.56,25.62,135100.0,,65800.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,319,2026-02-01 12:31:24.366456,RITC,9.91,9.97,9.99,183900.0,10000.0,203900.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,319,2026-02-01 12:31:24.366456,COMP,25.62,25.57,25.62,133800.0,,65800.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,320,2026-02-01 12:31:25.399090,RITC,9.96,9.96,9.98,183600.0,10000.0,203700.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,320,2026-02-01 12:31:25.399090,COMP,25.38,25.57,25.61,133600.0,,65200.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,321,2026-02-01 12:31:26.436583,RITC,9.96,9.96,9.98,184100.0,10000.0,201900.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,321,2026-02-01 12:31:26.436583,COMP,25.38,25.57,25.61,132600.0,,65200.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,322,2026-02-01 12:31:27.464059,RITC,9.96,9.96,9.98,184100.0,10000.0,204700.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,322,2026-02-01 12:31:27.464059,COMP,25.61,25.57,25.61,133200.0,,65200.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,323,2026-02-01 12:31:28.499661,RITC,9.84,9.96,9.98,183700.0,10000.0,204700.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,323,2026-02-01 12:31:28.499661,COMP,25.61,25.57,25.61,133600.0,,65200.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,324,2026-02-01 12:31:29.540179,RITC,9.87,9.96,9.97,183700.0,10000.0,206000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,324,2026-02-01 12:31:29.540179,COMP,25.61,25.57,25.61,133300.0,,65200.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,325,2026-02-01 12:31:30.558719,RITC,9.97,9.96,9.97,183700.0,10000.0,206300.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,325,2026-02-01 12:31:30.558719,COMP,25.57,25.57,25.65,136100.0,,67000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,326,2026-02-01 12:31:31.576506,RITC,9.97,9.96,9.97,183200.0,10000.0,204700.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,326,2026-02-01 12:31:31.576506,COMP,25.56,25.58,25.69,135200.0,,68000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,327,2026-02-01 12:31:32.616209,RITC,9.98,9.96,9.98,183200.0,10000.0,204000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,327,2026-02-01 12:31:32.616209,COMP,25.69,25.56,25.69,136600.0,,68000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,328,2026-02-01 12:31:33.646196,RITC,9.96,9.96,9.98,183200.0,10000.0,207100.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,328,2026-02-01 12:31:33.646196,COMP,25.69,25.69,25.71,137100.0,,67300.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,329,2026-02-01 12:31:34.677226,RITC,9.96,9.96,9.98,183400.0,10000.0,207100.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,329,2026-02-01 12:31:34.677226,COMP,25.71,25.68,25.71,136300.0,,67300.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,330,2026-02-01 12:31:35.726711,RITC,9.95,9.95,9.98,182400.0,10000.0,204700.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,330,2026-02-01 12:31:35.726711,COMP,25.71,25.68,25.71,137100.0,,67300.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,331,2026-02-01 12:31:36.746358,RITC,9.94,9.95,9.98,182600.0,10000.0,204700.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,331,2026-02-01 12:31:36.746358,COMP,25.72,25.68,25.72,137100.0,,64900.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,332,2026-02-01 12:31:37.771594,RITC,9.98,9.97,9.98,15000.0,173400.0,204700.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,332,2026-02-01 12:31:37.771594,COMP,25.72,25.77,25.78,,138000.0,64000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,333,2026-02-01 12:31:38.796597,RITC,9.97,9.97,9.98,174300.0,15000.0,204700.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,333,2026-02-01 12:31:38.796597,COMP,25.72,25.77,25.78,138500.0,,64000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,334,2026-02-01 12:31:39.827420,RITC,9.97,9.97,9.98,171000.0,15000.0,204700.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,334,2026-02-01 12:31:39.827420,COMP,25.72,25.77,25.78,137700.0,,64000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,335,2026-02-01 12:31:40.860582,RITC,9.98,9.97,9.98,170700.0,15000.0,202600.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,335,2026-02-01 12:31:40.860582,COMP,25.72,25.77,25.78,139700.0,,64000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,336,2026-02-01 12:31:41.892625,RITC,9.99,9.98,9.99,20000.0,158300.0,205500.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,336,2026-02-01 12:31:41.892625,COMP,25.77,25.77,25.79,,139700.0,64000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,337,2026-02-01 12:31:42.912212,RITC,9.99,9.99,10.0,160200.0,20000.0,204400.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,337,2026-02-01 12:31:42.912212,COMP,25.77,25.77,25.79,138600.0,,64000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,338,2026-02-01 12:31:43.930577,RITC,10.0,9.99,10.0,160200.0,20000.0,201000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,338,2026-02-01 12:31:43.930577,COMP,25.82,25.77,25.8,138600.0,,63100.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,339,2026-02-01 12:31:44.953163,RITC,10.0,9.99,10.0,160200.0,20000.0,199000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,339,2026-02-01 12:31:44.953163,COMP,25.82,25.77,25.8,140700.0,,63100.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,340,2026-02-01 12:31:45.984230,RITC,10.0,9.99,10.0,158400.0,20000.0,200900.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,340,2026-02-01 12:31:45.984230,COMP,25.82,25.79,25.8,140900.0,,63100.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,341,2026-02-01 12:31:47.012776,RITC,10.0,9.99,10.0,157400.0,20000.0,199000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,341,2026-02-01 12:31:47.012776,COMP,25.82,25.82,25.85,139700.0,,64900.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,342,2026-02-01 12:31:48.030807,RITC,10.0,9.99,10.0,157600.0,20000.0,199000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,342,2026-02-01 12:31:48.030807,COMP,25.82,25.82,25.85,141000.0,,64900.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,343,2026-02-01 12:31:49.055068,RITC,10.0,9.99,10.0,170400.0,15000.0,188800.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,343,2026-02-01 12:31:49.055068,COMP,25.82,25.83,25.85,139900.0,,64900.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,344,2026-02-01 12:31:50.072078,RITC,10.0,9.99,10.0,171300.0,15000.0,188800.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,344,2026-02-01 12:31:50.072078,COMP,25.85,25.85,25.87,139900.0,,66100.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,345,2026-02-01 12:31:51.097962,RITC,10.0,9.99,10.0,174600.0,15000.0,186800.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,345,2026-02-01 12:31:51.097962,COMP,25.87,25.9,25.97,140500.0,,65600.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,346,2026-02-01 12:31:52.127832,RITC,10.0,9.99,10.0,174600.0,15000.0,186800.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,346,2026-02-01 12:31:52.127832,COMP,25.87,25.9,25.97,140000.0,,65600.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,347,2026-02-01 12:31:53.161559,RITC,10.0,9.99,10.0,186600.0,10000.0,186800.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,347,2026-02-01 12:31:53.161559,COMP,25.97,25.96,25.97,141000.0,,65600.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,348,2026-02-01 12:31:54.195952,RITC,10.01,9.99,10.01,186600.0,10000.0,176800.0,20000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,348,2026-02-01 12:31:54.195952,COMP,26.0,25.96,26.0,141000.0,,65100.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,349,2026-02-01 12:31:55.211477,RITC,10.01,9.99,10.01,183300.0,10000.0,168700.0,30000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,349,2026-02-01 12:31:55.211477,COMP,26.0,25.96,26.0,141500.0,,65100.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,350,2026-02-01 12:31:56.233717,RITC,10.01,10.0,10.01,15000.0,174600.0,169500.0,30000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,350,2026-02-01 12:31:56.233717,COMP,26.0,25.97,26.0,,141100.0,65100.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,351,2026-02-01 12:31:57.250284,RITC,10.01,10.01,10.02,15000.0,172600.0,171000.0,30000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,351,2026-02-01 12:31:57.250284,COMP,26.13,26.05,26.13,,138900.0,66600.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,352,2026-02-01 12:31:58.269448,RITC,10.02,10.01,10.02,205600.0,171400.0,30000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,352,2026-02-01 12:31:58.269448,COMP,26.13,26.11,26.13,141400.0,66600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,353,2026-02-01 12:31:59.290199,RITC,10.02,10.02,10.03,5000.0,196800.0,169600.0,30000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,353,2026-02-01 12:31:59.290199,COMP,26.13,26.11,26.13,,139600.0,66600.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,354,2026-02-01 12:32:00.308252,RITC,10.03,10.02,10.03,5000.0,196800.0,167900.0,30000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,354,2026-02-01 12:32:00.308252,COMP,26.14,26.15,26.16,,137900.0,68300.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,355,2026-02-01 12:32:01.329855,RITC,10.03,10.02,10.03,5000.0,199400.0,165800.0,30000.0,0,0,0,0,0,0,0,0,0,0,0,0
