ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_ZUAI-5,SELL_ZUAI-5,SELL_WRSW-6,BUY_WRSW-6,tick,timestamp
BYL,43.17,43.16,43.18,50000000.0,50000000.0,0,0,0,0,25,2026-02-03 08:01:24.215297
CLD,78.55,78.54,78.56,50000000.0,50000000.0,0,0,0,0,25,2026-02-03 08:01:24.215297
GGD,31.34,31.33,31.35,50000000.0,50000000.0,0,0,0,0,25,2026-02-03 08:01:24.215297
PNR,59.17,59.16,59.18,50000000.0,50000000.0,0,0,0,0,25,2026-02-03 08:01:24.215297
FSR,30.17,30.16,30.18,50000000.0,50000000.0,0,0,0,0,25,2026-02-03 08:01:24.215297
ATB,60.48,60.47,60.49,50000000.0,50000000.0,0,0,0,0,25,2026-02-03 08:01:24.215297
SPK,52.58,52.57,52.59,50000000.0,50000000.0,0,0,0,0,25,2026-02-03 08:01:24.215297
EEC,47.53,47.52,47.54,50000000.0,50000000.0,0,0,0,0,25,2026-02-03 08:01:24.215297
TGX,43.73,43.72,43.74,50000000.0,50000000.0,0,0,0,0,26,2026-02-03 08:01:25.246342
PHR,47.37,47.36,47.38,50000000.0,50000000.0,0,0,0,0,26,2026-02-03 08:01:25.246342
BYL,43.02,43.01,43.03,50000000.0,50000000.0,0,0,0,0,26,2026-02-03 08:01:25.246342
CLD,78.4,78.39,78.41,50000000.0,50000000.0,0,0,0,0,26,2026-02-03 08:01:25.246342
GGD,31.32,31.31,31.33,50000000.0,50000000.0,0,0,0,0,26,2026-02-03 08:01:25.246342
PNR,59.13,59.12,59.14,50000000.0,50000000.0,0,0,0,0,26,2026-02-03 08:01:25.246342
FSR,30.21,30.2,30.22,50000000.0,50000000.0,0,0,0,0,26,2026-02-03 08:01:25.246342
ATB,59.79,59.78,59.8,50000000.0,50000000.0,0,0,0,0,26,2026-02-03 08:01:25.246342
SPK,52.69,52.68,52.7,50000000.0,50000000.0,0,0,0,0,26,2026-02-03 08:01:25.246342
EEC,47.72,47.71,47.73,50000000.0,50000000.0,0,0,0,0,26,2026-02-03 08:01:25.246342
TGX,43.73,43.72,43.74,50000000.0,50000000.0,0,0,0,0,27,2026-02-03 08:01:26.275140
PHR,47.25,47.24,47.26,50000000.0,50000000.0,0,0,0,0,27,2026-02-03 08:01:26.275140
BYL,43.14,43.13,43.15,50000000.0,50000000.0,0,0,0,0,27,2026-02-03 08:01:26.275140
CLD,78.58,78.57,78.59,50000000.0,50000000.0,0,0,0,0,27,2026-02-03 08:01:26.275140
GGD,31.33,31.32,31.34,50000000.0,50000000.0,0,0,0,0,27,2026-02-03 08:01:26.275140
PNR,59.17,59.16,59.18,50000000.0,50000000.0,0,0,0,0,27,2026-02-03 08:01:26.275140
FSR,30.2,30.19,30.21,50000000.0,50000000.0,0,0,0,0,27,2026-02-03 08:01:26.275140
ATB,59.35,59.34,59.36,50000000.0,50000000.0,0,0,0,0,27,2026-02-03 08:01:26.275140
SPK,52.71,52.7,52.72,50000000.0,50000000.0,0,0,0,0,27,2026-02-03 08:01:26.275140
EEC,47.71,47.7,47.72,50000000.0,50000000.0,0,0,0,0,27,2026-02-03 08:01:26.275140
TGX,43.74,43.73,43.75,50000000.0,50000000.0,0,0,0,0,28,2026-02-03 08:01:27.306978
PHR,47.32,47.31,47.33,50000000.0,50000000.0,0,0,0,0,28,2026-02-03 08:01:27.306978
BYL,43.29,43.28,43.3,50000000.0,50000000.0,0,0,0,0,28,2026-02-03 08:01:27.306978
CLD,78.86,78.85,78.87,50000000.0,50000000.0,0,0,0,0,28,2026-02-03 08:01:27.306978
GGD,31.38,31.37,31.39,50000000.0,50000000.0,0,0,0,0,28,2026-02-03 08:01:27.306978
PNR,59.09,59.08,59.1,50000000.0,50000000.0,0,0,0,0,28,2026-02-03 08:01:27.306978
FSR,30.19,30.18,30.2,50000000.0,50000000.0,0,0,0,0,28,2026-02-03 08:01:27.306978
ATB,59.48,59.47,59.49,50000000.0,50000000.0,0,0,0,0,28,2026-02-03 08:01:27.306978
SPK,52.8,52.79,52.81,50000000.0,50000000.0,0,0,0,0,28,2026-02-03 08:01:27.306978
EEC,47.83,47.82,47.84,50000000.0,50000000.0,0,0,0,0,28,2026-02-03 08:01:27.306978
TGX,43.77,43.76,43.78,50000000.0,50000000.0,0,0,0,0,29,2026-02-03 08:01:28.336953
PHR,47.41,47.4,47.42,50000000.0,50000000.0,0,0,0,0,29,2026-02-03 08:01:28.336953
BYL,43.3,43.29,43.31,50000000.0,50000000.0,0,0,0,0,29,2026-02-03 08:01:28.336953
CLD,78.95,78.94,78.96,50000000.0,50000000.0,0,0,0,0,29,2026-02-03 08:01:28.336953
GGD,31.4,31.39,31.41,50000000.0,50000000.0,0,0,0,0,29,2026-02-03 08:01:28.336953
PNR,58.95,58.94,58.96,50000000.0,50000000.0,0,0,0,0,29,2026-02-03 08:01:28.336953
FSR,30.22,30.21,30.23,50000000.0,50000000.0,0,0,0,0,29,2026-02-03 08:01:28.336953
ATB,59.57,59.56,59.58,50000000.0,50000000.0,0,0,0,0,29,2026-02-03 08:01:28.336953
SPK,52.85,52.84,52.86,50000000.0,50000000.0,0,0,0,0,29,2026-02-03 08:01:28.336953
EEC,47.78,47.77,47.79,50000000.0,50000000.0,0,0,0,0,29,2026-02-03 08:01:28.336953
TGX,43.73,43.72,43.74,50000000.0,50000000.0,0,0,0,0,30,2026-02-03 08:01:28.868610,4.0,1.0,29.0,D2-BYL/CLD,Closed-Door Meeting Between Transaction Principals Reported,"Sources indicate that senior executives from ByteLayer and CloudSys held an unscheduled closed-door meeting to discuss matters related to the pending transaction. The meeting's agenda has not been disclosed, and representatives from both companies declined to comment. Such meetings can address a range of topics from integration planning to renegotiation of terms, and market participants are monitoring subsequent regulatory filings for indications of any changes to the deal structure or timeline."
PHR,48.0,47.99,48.01,50000000.0,50000000.0,0,0,0,0,30,2026-02-03 08:01:28.868610,3.0,1.0,29.0,D2-BYL/CLD,Counsel Provides Updated Risk Factor Disclosure,Legal counsel for ByteLayer has filed an amended proxy statement containing updated risk factor disclosures related to the pending CloudSys transaction. The amendments include both newly identified risks and downward revisions to previously disclosed risk factors. Proxy specialists note that such amendments can reflect routine legal diligence or may signal evolving conditions that counsel believes warrant additional shareholder attention.
BYL,43.3,43.29,43.31,50000000.0,50000000.0,0,0,0,0,30,2026-02-03 08:01:28.868610,,,,,,
CLD,78.79,78.78,78.8,50000000.0,50000000.0,0,0,0,0,30,2026-02-03 08:01:28.868610,,,,,,
GGD,31.42,31.41,31.43,50000000.0,50000000.0,0,0,0,0,30,2026-02-03 08:01:28.868610,,,,,,
PNR,59.01,59.0,59.02,50000000.0,50000000.0,0,0,0,0,30,2026-02-03 08:01:28.868610,,,,,,
FSR,30.21,30.2,30.22,50000000.0,50000000.0,0,0,0,0,30,2026-02-03 08:01:28.868610,,,,,,
ATB,59.88,59.87,59.89,50000000.0,50000000.0,0,0,0,0,30,2026-02-03 08:01:28.868610,,,,,,
SPK,52.94,52.93,52.95,50000000.0,50000000.0,0,0,0,0,30,2026-02-03 08:01:28.868610,,,,,,
EEC,48.01,48.0,48.02,50000000.0,50000000.0,0,0,0,0,30,2026-02-03 08:01:28.868610,,,,,,
TGX,43.75,43.74,43.76,50000000.0,50000000.0,0,0,0,0,31,2026-02-03 08:01:29.921151
PHR,47.67,47.66,47.68,50000000.0,50000000.0,0,0,0,0,31,2026-02-03 08:01:29.921151
BYL,43.18,43.17,43.19,50000000.0,50000000.0,0,0,0,0,31,2026-02-03 08:01:29.921151
CLD,78.44,78.43,78.45,50000000.0,50000000.0,0,0,0,0,31,2026-02-03 08:01:29.921151
GGD,31.38,31.37,31.39,50000000.0,50000000.0,0,0,0,0,31,2026-02-03 08:01:29.921151
PNR,58.64,58.63,58.65,50000000.0,50000000.0,0,0,0,0,31,2026-02-03 08:01:29.921151
FSR,30.27,30.26,30.28,50000000.0,50000000.0,0,0,0,0,31,2026-02-03 08:01:29.921151
ATB,60.12,60.11,60.13,50000000.0,50000000.0,0,0,0,0,31,2026-02-03 08:01:29.921151
SPK,52.87,52.86,52.88,50000000.0,50000000.0,0,0,0,0,31,2026-02-03 08:01:29.921151
EEC,47.93,47.92,47.94,50000000.0,50000000.0,0,0,0,0,31,2026-02-03 08:01:29.921151
TGX,43.78,43.77,43.79,50000000.0,50000000.0,0,0,0,0,32,2026-02-03 08:01:30.966952
PHR,46.97,46.96,46.98,50000000.0,50000000.0,0,0,0,0,32,2026-02-03 08:01:30.966952
BYL,43.05,43.04,43.06,50000000.0,50000000.0,0,0,0,0,32,2026-02-03 08:01:30.966952
CLD,78.16,78.15,78.17,50000000.0,50000000.0,0,0,0,0,32,2026-02-03 08:01:30.966952
GGD,31.39,31.38,31.4,50000000.0,50000000.0,0,0,0,0,32,2026-02-03 08:01:30.966952
PNR,58.69,58.68,58.7,50000000.0,50000000.0,0,0,0,0,32,2026-02-03 08:01:30.966952
FSR,30.35,30.34,30.36,50000000.0,50000000.0,0,0,0,0,32,2026-02-03 08:01:30.966952
ATB,59.53,59.52,59.54,50000000.0,50000000.0,0,0,0,0,32,2026-02-03 08:01:30.966952
SPK,52.85,52.84,52.86,50000000.0,50000000.0,0,0,0,0,32,2026-02-03 08:01:30.966952
EEC,47.95,47.94,47.96,50000000.0,50000000.0,0,0,0,0,32,2026-02-03 08:01:30.966952
TGX,43.81,43.8,43.82,50000000.0,50000000.0,0,0,0,0,33,2026-02-03 08:01:32.002270
PHR,46.98,46.97,46.99,50000000.0,50000000.0,0,0,0,0,33,2026-02-03 08:01:32.002270
BYL,43.23,43.22,43.24,50000000.0,50000000.0,0,0,0,0,33,2026-02-03 08:01:32.002270
CLD,78.57,78.56,78.58,50000000.0,50000000.0,0,0,0,0,33,2026-02-03 08:01:32.002270
GGD,31.31,31.3,31.32,50000000.0,50000000.0,0,0,0,0,33,2026-02-03 08:01:32.002270
PNR,58.71,58.7,58.72,50000000.0,50000000.0,0,0,0,0,33,2026-02-03 08:01:32.002270
FSR,30.31,30.3,30.32,50000000.0,50000000.0,0,0,0,0,33,2026-02-03 08:01:32.002270
ATB,59.1,59.09,59.11,50000000.0,50000000.0,0,0,0,0,33,2026-02-03 08:01:32.002270
SPK,53.11,53.1,53.12,50000000.0,50000000.0,0,0,0,0,33,2026-02-03 08:01:32.002270
EEC,48.42,48.41,48.43,50000000.0,50000000.0,0,0,0,0,33,2026-02-03 08:01:32.002270
TGX,43.84,43.83,43.85,50000000.0,50000000.0,0,0,0,0,34,2026-02-03 08:01:33.034114
PHR,47.11,47.1,47.12,50000000.0,50000000.0,0,0,0,0,34,2026-02-03 08:01:33.034114
BYL,42.95,42.94,42.96,50000000.0,50000000.0,0,0,0,0,34,2026-02-03 08:01:33.034114
CLD,77.93,77.92,77.94,50000000.0,50000000.0,0,0,0,0,34,2026-02-03 08:01:33.034114
GGD,31.35,31.34,31.36,50000000.0,50000000.0,0,0,0,0,34,2026-02-03 08:01:33.034114
PNR,58.81,58.8,58.82,50000000.0,50000000.0,0,0,0,0,34,2026-02-03 08:01:33.034114
FSR,30.4,30.39,30.41,50000000.0,50000000.0,0,0,0,0,34,2026-02-03 08:01:33.034114
ATB,59.59,59.58,59.6,50000000.0,50000000.0,0,0,0,0,34,2026-02-03 08:01:33.034114
SPK,53.19,53.18,53.2,50000000.0,50000000.0,0,0,0,0,34,2026-02-03 08:01:33.034114
EEC,48.52,48.51,48.53,50000000.0,50000000.0,0,0,0,0,34,2026-02-03 08:01:33.034114
TGX,43.84,43.83,43.85,50000000.0,50000000.0,0,0,0,0,35,2026-02-03 08:01:34.067201
PHR,47.12,47.11,47.13,50000000.0,50000000.0,0,0,0,0,35,2026-02-03 08:01:34.067201
BYL,42.9,42.89,42.91,50000000.0,50000000.0,0,0,0,0,35,2026-02-03 08:01:34.067201
CLD,77.93,77.92,77.94,50000000.0,50000000.0,0,0,0,0,35,2026-02-03 08:01:34.067201
GGD,31.32,31.31,31.33,50000000.0,50000000.0,0,0,0,0,35,2026-02-03 08:01:34.067201
PNR,58.88,58.87,58.89,50000000.0,50000000.0,0,0,0,0,35,2026-02-03 08:01:34.067201
FSR,30.21,30.2,30.22,50000000.0,50000000.0,0,0,0,0,35,2026-02-03 08:01:34.067201
ATB,59.6,59.59,59.61,50000000.0,50000000.0,0,0,0,0,35,2026-02-03 08:01:34.067201
SPK,53.16,53.15,53.17,50000000.0,50000000.0,0,0,0,0,35,2026-02-03 08:01:34.067201
EEC,48.5,48.49,48.51,50000000.0,50000000.0,0,0,0,0,35,2026-02-03 08:01:34.067201
TGX,43.82,43.81,43.83,50000000.0,50000000.0,0,0,0,0,36,2026-02-03 08:01:35.100257
PHR,47.23,47.22,47.24,50000000.0,50000000.0,0,0,0,0,36,2026-02-03 08:01:35.100257
BYL,42.68,42.67,42.69,50000000.0,50000000.0,0,0,0,0,36,2026-02-03 08:01:35.100257
CLD,77.49,77.48,77.5,50000000.0,50000000.0,0,0,0,0,36,2026-02-03 08:01:35.100257
GGD,31.29,31.28,31.3,50000000.0,50000000.0,0,0,0,0,36,2026-02-03 08:01:35.100257
PNR,58.64,58.63,58.65,50000000.0,50000000.0,0,0,0,0,36,2026-02-03 08:01:35.100257
FSR,30.21,30.2,30.22,50000000.0,50000000.0,0,0,0,0,36,2026-02-03 08:01:35.100257
ATB,59.59,59.58,59.6,50000000.0,50000000.0,0,0,0,0,36,2026-02-03 08:01:35.100257
SPK,53.29,53.28,53.3,50000000.0,50000000.0,0,0,0,0,36,2026-02-03 08:01:35.100257
EEC,48.74,48.73,48.75,50000000.0,50000000.0,0,0,0,0,36,2026-02-03 08:01:35.100257
TGX,43.81,43.8,43.82,50000000.0,50000000.0,0,0,0,0,37,2026-02-03 08:01:36.133574
PHR,47.11,47.1,47.12,50000000.0,50000000.0,0,0,0,0,37,2026-02-03 08:01:36.133574
BYL,42.74,42.73,42.75,50000000.0,50000000.0,0,0,0,0,37,2026-02-03 08:01:36.133574
CLD,77.56,77.55,77.57,50000000.0,50000000.0,0,0,0,0,37,2026-02-03 08:01:36.133574
GGD,31.25,31.24,31.26,50000000.0,50000000.0,0,0,0,0,37,2026-02-03 08:01:36.133574
PNR,59.01,59.0,59.02,50000000.0,50000000.0,0,0,0,0,37,2026-02-03 08:01:36.133574
FSR,30.14,30.13,30.15,50000000.0,50000000.0,0,0,0,0,37,2026-02-03 08:01:36.133574
ATB,59.45,59.44,59.46,50000000.0,50000000.0,0,0,0,0,37,2026-02-03 08:01:36.133574
SPK,53.41,53.4,53.42,50000000.0,50000000.0,0,0,0,0,37,2026-02-03 08:01:36.133574
EEC,48.93,48.92,48.94,50000000.0,50000000.0,0,0,0,0,37,2026-02-03 08:01:36.133574
TGX,43.85,43.84,43.86,50000000.0,50000000.0,0,0,0,0,38,2026-02-03 08:01:37.166226
PHR,47.21,47.2,47.22,50000000.0,50000000.0,0,0,0,0,38,2026-02-03 08:01:37.166226
BYL,42.57,42.56,42.58,50000000.0,50000000.0,0,0,0,0,38,2026-02-03 08:01:37.166226
CLD,77.22,77.21,77.23,50000000.0,50000000.0,0,0,0,0,38,2026-02-03 08:01:37.166226
GGD,31.25,31.24,31.26,50000000.0,50000000.0,0,0,0,0,38,2026-02-03 08:01:37.166226
PNR,59.03,59.02,59.04,50000000.0,50000000.0,0,0,0,0,38,2026-02-03 08:01:37.166226
FSR,30.24,30.23,30.25,50000000.0,50000000.0,0,0,0,0,38,2026-02-03 08:01:37.166226
ATB,59.49,59.48,59.5,50000000.0,50000000.0,0,0,0,0,38,2026-02-03 08:01:37.166226
SPK,53.1,53.09,53.11,50000000.0,50000000.0,0,0,0,0,38,2026-02-03 08:01:37.166226
EEC,48.41,48.4,48.42,50000000.0,50000000.0,0,0,0,0,38,2026-02-03 08:01:37.166226
TGX,43.82,43.81,43.83,50000000.0,50000000.0,0,0,0,0,39,2026-02-03 08:01:38.199733
PHR,47.01,47.0,47.02,50000000.0,50000000.0,0,0,0,0,39,2026-02-03 08:01:38.199733
BYL,42.56,42.55,42.57,50000000.0,50000000.0,0,0,0,0,39,2026-02-03 08:01:38.199733
CLD,77.21,77.2,77.22,50000000.0,50000000.0,0,0,0,0,39,2026-02-03 08:01:38.199733
GGD,31.19,31.18,31.2,50000000.0,50000000.0,0,0,0,0,39,2026-02-03 08:01:38.199733
PNR,58.85,58.84,58.86,50000000.0,50000000.0,0,0,0,0,39,2026-02-03 08:01:38.199733
FSR,30.23,30.22,30.24,50000000.0,50000000.0,0,0,0,0,39,2026-02-03 08:01:38.199733
ATB,60.14,60.13,60.15,50000000.0,50000000.0,0,0,0,0,39,2026-02-03 08:01:38.199733
SPK,53.2,53.19,53.21,50000000.0,50000000.0,0,0,0,0,39,2026-02-03 08:01:38.199733
EEC,48.57,48.56,48.58,50000000.0,50000000.0,0,0,0,0,39,2026-02-03 08:01:38.199733
TGX,43.81,43.8,43.82,50000000.0,50000000.0,0,0,0,0,40,2026-02-03 08:01:39.232824
PHR,46.64,46.63,46.65,50000000.0,50000000.0,0,0,0,0,40,2026-02-03 08:01:39.232824
BYL,42.66,42.65,42.67,50000000.0,50000000.0,0,0,0,0,40,2026-02-03 08:01:39.232824
CLD,77.44,77.43,77.45,50000000.0,50000000.0,0,0,0,0,40,2026-02-03 08:01:39.232824
GGD,31.14,31.13,31.15,50000000.0,50000000.0,0,0,0,0,40,2026-02-03 08:01:39.232824
PNR,58.84,58.83,58.85,50000000.0,50000000.0,0,0,0,0,40,2026-02-03 08:01:39.232824
FSR,30.3,30.29,30.31,50000000.0,50000000.0,0,0,0,0,40,2026-02-03 08:01:39.232824
ATB,59.49,59.48,59.5,50000000.0,50000000.0,0,0,0,0,40,2026-02-03 08:01:39.232824
SPK,53.48,53.47,53.49,50000000.0,50000000.0,0,0,0,0,40,2026-02-03 08:01:39.232824
EEC,48.99,48.98,49.0,50000000.0,50000000.0,0,0,0,0,40,2026-02-03 08:01:39.232824
TGX,43.79,43.78,43.8,50000000.0,50000000.0,0,0,0,0,41,2026-02-03 08:01:40.269378
PHR,47.06,47.05,47.07,50000000.0,50000000.0,0,0,0,0,41,2026-02-03 08:01:40.269378
BYL,42.98,42.97,42.99,50000000.0,50000000.0,0,0,0,0,41,2026-02-03 08:01:40.269378
CLD,78.03,78.02,78.04,50000000.0,50000000.0,0,0,0,0,41,2026-02-03 08:01:40.269378
GGD,31.16,31.15,31.17,50000000.0,50000000.0,0,0,0,0,41,2026-02-03 08:01:40.269378
PNR,58.85,58.84,58.86,50000000.0,50000000.0,0,0,0,0,41,2026-02-03 08:01:40.269378
FSR,30.34,30.33,30.35,50000000.0,50000000.0,0,0,0,0,41,2026-02-03 08:01:40.269378
ATB,59.2,59.19,59.21,50000000.0,50000000.0,0,0,0,0,41,2026-02-03 08:01:40.269378
SPK,53.44,53.43,53.45,50000000.0,50000000.0,0,0,0,0,41,2026-02-03 08:01:40.269378
EEC,48.88,48.87,48.89,50000000.0,50000000.0,0,0,0,0,41,2026-02-03 08:01:40.269378
TGX,43.77,43.76,43.78,50000000.0,50000000.0,0,0,0,0,42,2026-02-03 08:01:41.325143
PHR,46.9,46.89,46.91,50000000.0,50000000.0,0,0,0,0,42,2026-02-03 08:01:41.325143
BYL,43.05,43.04,43.06,50000000.0,50000000.0,0,0,0,0,42,2026-02-03 08:01:41.325143
CLD,78.12,78.11,78.13,50000000.0,50000000.0,0,0,0,0,42,2026-02-03 08:01:41.325143
GGD,31.2,31.19,31.21,50000000.0,50000000.0,0,0,0,0,42,2026-02-03 08:01:41.325143
PNR,59.14,59.13,59.15,50000000.0,50000000.0,0,0,0,0,42,2026-02-03 08:01:41.325143
FSR,30.35,30.34,30.36,50000000.0,50000000.0,0,0,0,0,42,2026-02-03 08:01:41.325143
ATB,59.15,59.14,59.16,50000000.0,50000000.0,0,0,0,0,42,2026-02-03 08:01:41.325143
SPK,53.37,53.36,53.38,50000000.0,50000000.0,0,0,0,0,42,2026-02-03 08:01:41.325143
EEC,48.73,48.72,48.74,50000000.0,50000000.0,0,0,0,0,42,2026-02-03 08:01:41.325143
TGX,43.78,43.77,43.79,50000000.0,50000000.0,0,0,0,0,43,2026-02-03 08:01:42.362167
PHR,47.19,47.18,47.2,50000000.0,50000000.0,0,0,0,0,43,2026-02-03 08:01:42.362167
BYL,43.08,43.07,43.09,50000000.0,50000000.0,0,0,0,0,43,2026-02-03 08:01:42.362167
CLD,78.11,78.1,78.12,50000000.0,50000000.0,0,0,0,0,43,2026-02-03 08:01:42.362167
GGD,31.22,31.21,31.23,50000000.0,50000000.0,0,0,0,0,43,2026-02-03 08:01:42.362167
PNR,59.17,59.16,59.18,50000000.0,50000000.0,0,0,0,0,43,2026-02-03 08:01:42.362167
FSR,30.41,30.4,30.42,50000000.0,50000000.0,0,0,0,0,43,2026-02-03 08:01:42.362167
ATB,59.63,59.62,59.64,50000000.0,50000000.0,0,0,0,0,43,2026-02-03 08:01:42.362167
SPK,53.23,53.22,53.24,50000000.0,50000000.0,0,0,0,0,43,2026-02-03 08:01:42.362167
EEC,48.52,48.51,48.53,50000000.0,50000000.0,0,0,0,0,43,2026-02-03 08:01:42.362167
TGX,43.75,43.74,43.76,50000000.0,50000000.0,0,0,0,0,44,2026-02-03 08:01:43.402377
PHR,47.22,47.21,47.23,50000000.0,50000000.0,0,0,0,0,44,2026-02-03 08:01:43.402377
BYL,43.24,43.23,43.25,50000000.0,50000000.0,0,0,0,0,44,2026-02-03 08:01:43.402377
CLD,78.42,78.41,78.43,50000000.0,50000000.0,0,0,0,0,44,2026-02-03 08:01:43.402377
GGD,31.23,31.22,31.24,50000000.0,50000000.0,0,0,0,0,44,2026-02-03 08:01:43.402377
PNR,59.18,59.17,59.19,50000000.0,50000000.0,0,0,0,0,44,2026-02-03 08:01:43.402377
FSR,30.39,30.38,30.4,50000000.0,50000000.0,0,0,0,0,44,2026-02-03 08:01:43.402377
ATB,59.76,59.75,59.77,50000000.0,50000000.0,0,0,0,0,44,2026-02-03 08:01:43.402377
SPK,53.37,53.36,53.38,50000000.0,50000000.0,0,0,0,0,44,2026-02-03 08:01:43.402377
EEC,48.82,48.81,48.83,50000000.0,50000000.0,0,0,0,0,44,2026-02-03 08:01:43.402377
TGX,43.77,43.76,43.78,50000000.0,50000000.0,0,0,0,0,45,2026-02-03 08:01:43.940423
PHR,47.43,47.42,47.44,50000000.0,50000000.0,0,0,0,0,45,2026-02-03 08:01:43.940423
BYL,43.22,43.21,43.23,50000000.0,50000000.0,0,0,0,0,45,2026-02-03 08:01:43.940423
CLD,78.48,78.47,78.49,50000000.0,50000000.0,0,0,0,0,45,2026-02-03 08:01:43.940423
GGD,31.2,31.19,31.21,50000000.0,50000000.0,0,0,0,0,45,2026-02-03 08:01:43.940423
PNR,59.28,59.27,59.29,50000000.0,50000000.0,0,0,0,0,45,2026-02-03 08:01:43.940423
FSR,30.34,30.33,30.35,50000000.0,50000000.0,0,0,0,0,45,2026-02-03 08:01:43.940423
ATB,59.47,59.46,59.48,50000000.0,50000000.0,0,0,0,0,45,2026-02-03 08:01:43.940423
SPK,53.33,53.32,53.34,50000000.0,50000000.0,0,0,0,0,45,2026-02-03 08:01:43.940423
EEC,48.76,48.75,48.77,50000000.0,50000000.0,0,0,0,0,45,2026-02-03 08:01:43.940423
TGX,43.74,43.73,43.75,50000000.0,50000000.0,0,0,0,0,46,2026-02-03 08:01:44.999427
PHR,47.51,47.5,47.52,50000000.0,50000000.0,0,0,0,0,46,2026-02-03 08:01:44.999427
BYL,43.13,43.12,43.14,50000000.0,50000000.0,0,0,0,0,46,2026-02-03 08:01:44.999427
CLD,78.25,78.24,78.26,50000000.0,50000000.0,0,0,0,0,46,2026-02-03 08:01:44.999427
GGD,31.18,31.17,31.19,50000000.0,50000000.0,0,0,0,0,46,2026-02-03 08:01:44.999427
PNR,59.14,59.13,59.15,50000000.0,50000000.0,0,0,0,0,46,2026-02-03 08:01:44.999427
FSR,30.36,30.35,30.37,50000000.0,50000000.0,0,0,0,0,46,2026-02-03 08:01:44.999427
ATB,59.09,59.08,59.1,50000000.0,50000000.0,0,0,0,0,46,2026-02-03 08:01:44.999427
SPK,53.44,53.43,53.45,50000000.0,50000000.0,0,0,0,0,46,2026-02-03 08:01:44.999427
EEC,48.9,48.89,48.91,50000000.0,50000000.0,0,0,0,0,46,2026-02-03 08:01:44.999427
TGX,43.74,43.73,43.75,50000000.0,50000000.0,0,0,0,0,47,2026-02-03 08:01:46.056472
PHR,47.75,47.74,47.76,50000000.0,50000000.0,0,0,0,0,47,2026-02-03 08:01:46.056472
BYL,43.26,43.25,43.27,50000000.0,50000000.0,0,0,0,0,47,2026-02-03 08:01:46.056472
CLD,78.46,78.45,78.47,50000000.0,50000000.0,0,0,0,0,47,2026-02-03 08:01:46.056472
GGD,31.19,31.18,31.2,50000000.0,50000000.0,0,0,0,0,47,2026-02-03 08:01:46.056472
PNR,59.14,59.13,59.15,50000000.0,50000000.0,0,0,0,0,47,2026-02-03 08:01:46.056472
FSR,30.31,30.3,30.32,50000000.0,50000000.0,0,0,0,0,47,2026-02-03 08:01:46.056472
ATB,58.64,58.63,58.65,50000000.0,50000000.0,0,0,0,0,47,2026-02-03 08:01:46.056472
SPK,53.55,53.54,53.56,50000000.0,50000000.0,0,0,0,0,47,2026-02-03 08:01:46.056472
EEC,49.11,49.1,49.12,50000000.0,50000000.0,0,0,0,0,47,2026-02-03 08:01:46.056472
TGX,43.72,43.71,43.73,50000000.0,50000000.0,0,0,0,0,48,2026-02-03 08:01:47.091265
PHR,47.39,47.38,47.4,50000000.0,50000000.0,0,0,0,0,48,2026-02-03 08:01:47.091265
BYL,43.61,43.6,43.62,50000000.0,50000000.0,0,0,0,0,48,2026-02-03 08:01:47.091265
CLD,78.14,78.13,78.15,50000000.0,50000000.0,0,0,0,0,48,2026-02-03 08:01:47.091265
GGD,31.13,31.12,31.14,50000000.0,50000000.0,0,0,0,0,48,2026-02-03 08:01:47.091265
PNR,59.03,59.02,59.04,50000000.0,50000000.0,0,0,0,0,48,2026-02-03 08:01:47.091265
FSR,30.36,30.35,30.37,50000000.0,50000000.0,0,0,0,0,48,2026-02-03 08:01:47.091265
ATB,58.98,58.97,58.99,50000000.0,50000000.0,0,0,0,0,48,2026-02-03 08:01:47.091265
SPK,53.6,53.59,53.61,50000000.0,50000000.0,0,0,0,0,48,2026-02-03 08:01:47.091265
EEC,49.31,49.3,49.32,50000000.0,50000000.0,0,0,0,0,48,2026-02-03 08:01:47.091265
TGX,43.75,43.74,43.76,50000000.0,50000000.0,0,0,0,0,49,2026-02-03 08:01:48.122343
PHR,47.14,47.13,47.15,50000000.0,50000000.0,0,0,0,0,49,2026-02-03 08:01:48.122343
BYL,43.38,43.37,43.39,50000000.0,50000000.0,0,0,0,0,49,2026-02-03 08:01:48.122343
CLD,77.76,77.75,77.77,50000000.0,50000000.0,0,0,0,0,49,2026-02-03 08:01:48.122343
GGD,31.19,31.18,31.2,50000000.0,50000000.0,0,0,0,0,49,2026-02-03 08:01:48.122343
PNR,59.11,59.1,59.12,50000000.0,50000000.0,0,0,0,0,49,2026-02-03 08:01:48.122343
FSR,30.29,30.28,30.3,50000000.0,50000000.0,0,0,0,0,49,2026-02-03 08:01:48.122343
ATB,59.53,59.52,59.54,50000000.0,50000000.0,0,0,0,0,49,2026-02-03 08:01:48.122343
SPK,53.61,53.6,53.62,50000000.0,50000000.0,0,0,0,0,49,2026-02-03 08:01:48.122343
EEC,49.33,49.32,49.34,50000000.0,50000000.0,0,0,0,0,49,2026-02-03 08:01:48.122343
TGX,43.79,43.78,43.8,50000000.0,50000000.0,0,0,0,0,50,2026-02-03 08:01:49.154339
