ticker,last_price,bid_price,ask_price,SELL_CITY-T2,SELL_ANON,SELL_DUBL-T1,BUY_CITY-D,SELL_LAVL-D,BUY_CITY-T1,BUY_CHUL-P,SELL_CITY-D,BUY_DUBL-T1,BUY_CITY-P,SELL_CITY-T1,BUY_ANON,SELL_CITY-P,tick,timestamp
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-03 09:18:50.007490
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-03 09:18:50.007490
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-03 09:18:50.007490
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-03 09:18:50.007490
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-03 09:18:50.007490
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-03 09:18:50.007490
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-03 09:18:51.067732
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-03 09:18:51.067732
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-03 09:18:51.067732
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-03 09:18:51.067732
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-03 09:18:51.067732
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-03 09:18:51.067732
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-03 09:18:51.067732
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-03 09:18:51.661114
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-03 09:18:51.661114
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-03 09:18:51.661114
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-03 09:18:51.661114
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-03 09:18:51.661114
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-03 09:18:51.661114
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-03 09:18:51.661114
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-03 09:18:52.792406
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-03 09:18:52.792406
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-03 09:18:52.792406
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-03 09:18:52.792406
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-03 09:18:52.792406
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-03 09:18:52.792406
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-03 09:18:52.792406
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-03 09:18:53.830145
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-03 09:18:53.830145
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-03 09:18:53.830145
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-03 09:18:53.830145
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-03 09:18:53.830145
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-03 09:18:53.830145
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-03 09:18:53.830145
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 09:18:54.866565
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 09:18:54.866565
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 09:18:54.866565
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 09:18:54.866565
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 09:18:54.866565
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 09:18:54.866565
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 09:18:54.866565
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 09:18:55.904405
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 09:18:55.904405
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 09:18:55.904405
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 09:18:55.904405
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 09:18:55.904405
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 09:18:55.904405
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 09:18:55.904405
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 09:18:56.946507
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 09:18:56.946507
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 09:18:56.946507
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 09:18:56.946507
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 09:18:56.946507
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 09:18:56.946507
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 09:18:56.946507
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 09:18:57.993712,7.0,2.0,13.0,,FACTORY TENDER REPORT,There is increased speculation of small sized factory tenders to SELL electricity into the local market.
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 09:18:57.993712,,,,,,
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 09:18:57.993712,,,,,,
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 09:18:57.993712,,,,,,
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 09:18:57.993712,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 09:18:57.993712,,,,,,
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 09:18:57.993712,,,,,,
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 09:18:59.036422
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 09:18:59.036422
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 09:18:59.036422
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 09:18:59.036422
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 09:18:59.036422
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 09:18:59.036422
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 09:18:59.036422
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 09:19:00.075795
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 09:19:00.075795
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 09:19:00.075795
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 09:19:00.075795
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 09:19:00.075795
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 09:19:00.075795
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 09:19:00.075795
NG,2.15,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 09:19:01.110457
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 09:19:01.110457
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 09:19:01.110457
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 09:19:01.110457
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 09:19:01.110457
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 09:19:01.110457
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 09:19:01.110457
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 09:19:01.707179
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 09:19:01.707179
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 09:19:01.707179
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 09:19:01.707179
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 09:19:01.707179
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 09:19:01.707179
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 09:19:01.707179
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 09:19:02.830834
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 09:19:02.830834
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 09:19:02.830834
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 09:19:02.830834
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 09:19:02.830834
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 09:19:02.830834
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 09:19:02.830834
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 09:19:03.871360
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 09:19:03.871360
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 09:19:03.871360
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 09:19:03.871360
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 09:19:03.871360
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 09:19:03.871360
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 09:19:03.871360
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-03 09:19:04.907876
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-03 09:19:04.907876
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-03 09:19:04.907876
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-03 09:19:04.907876
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-03 09:19:04.907876
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-03 09:19:04.907876
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-03 09:19:04.907876
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-03 09:19:05.949564
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-03 09:19:05.949564
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-03 09:19:05.949564
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-03 09:19:05.949564
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-03 09:19:05.949564
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-03 09:19:05.949564
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-03 09:19:05.949564
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-03 09:19:06.992968
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-03 09:19:06.992968
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-03 09:19:06.992968
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-03 09:19:06.992968
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-03 09:19:06.992968
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-03 09:19:06.992968
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-03 09:19:06.992968
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-03 09:19:08.035947
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-03 09:19:08.035947
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-03 09:19:08.035947
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-03 09:19:08.035947
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-03 09:19:08.035947
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-03 09:19:08.035947
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-03 09:19:08.035947
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-03 09:19:09.078204
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-03 09:19:09.078204
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-03 09:19:09.078204
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-03 09:19:09.078204
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-03 09:19:09.078204
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-03 09:19:09.078204
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-03 09:19:09.078204
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-03 09:19:10.125179
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-03 09:19:10.125179
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-03 09:19:10.125179
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-03 09:19:10.125179
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-03 09:19:10.125179
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-03 09:19:10.125179
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-03 09:19:10.125179
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-03 09:19:11.159045
ELEC-day2,20.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-03 09:19:11.159045
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-03 09:19:11.159045
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-03 09:19:11.159045
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-03 09:19:11.159045
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-03 09:19:11.159045
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-03 09:19:11.159045
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-03 09:19:11.751383
ELEC-day2,20.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-03 09:19:11.751383
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-03 09:19:11.751383
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-03 09:19:11.751383
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-03 09:19:11.751383
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-03 09:19:11.751383
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-03 09:19:11.751383
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-03 09:19:12.850102
ELEC-day2,20.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-03 09:19:12.850102
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-03 09:19:12.850102
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-03 09:19:12.850102
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-03 09:19:12.850102
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-03 09:19:12.850102
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-03 09:19:12.850102
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-03 09:19:13.894929
ELEC-day2,20.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-03 09:19:13.894929
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-03 09:19:13.894929
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-03 09:19:13.894929
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-03 09:19:13.894929
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-03 09:19:13.894929
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-03 09:19:13.894929
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-03 09:19:14.937461
ELEC-day2,20.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-03 09:19:14.937461
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-03 09:19:14.937461
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-03 09:19:14.937461
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-03 09:19:14.937461
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-03 09:19:14.937461
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-03 09:19:14.937461
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-03 09:19:15.986579
ELEC-day2,20.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-03 09:19:15.986579
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-03 09:19:15.986579
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-03 09:19:15.986579
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-03 09:19:15.986579
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-03 09:19:15.986579
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-03 09:19:15.986579
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-03 09:19:17.020627
ELEC-day2,20.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-03 09:19:17.020627
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-03 09:19:17.020627
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-03 09:19:17.020627
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-03 09:19:17.020627
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-03 09:19:17.020627
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-03 09:19:17.020627
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-03 09:19:18.057241
ELEC-day2,20.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-03 09:19:18.057241
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-03 09:19:18.057241
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-03 09:19:18.057241
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-03 09:19:18.057241
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-03 09:19:18.057241
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-03 09:19:18.057241
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-03 09:19:19.094572
ELEC-day2,20.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-03 09:19:19.094572
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-03 09:19:19.094572
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-03 09:19:19.094572
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-03 09:19:19.094572
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-03 09:19:19.094572
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-03 09:19:19.094572
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-03 09:19:20.131256
ELEC-day2,20.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-03 09:19:20.131256
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-03 09:19:20.131256
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-03 09:19:20.131256
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-03 09:19:20.131256
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-03 09:19:20.131256
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-03 09:19:20.131256
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-03 09:19:21.163971
