ticker,last_price,bid_price,ask_price,SELL_UOTB-T1,SELL_ANON,BUY_ANON,SELL_UOTB-P,BUY_UOTB-D,SELL_BABS-P,SELL_UOTB-D,BUY_UOTB-P,tick,timestamp
NG,2.24,2.22,2.26,800000.0,800000.0,0,0,0,0,0,0,10,2026-02-04 16:34:09.740439
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,10,2026-02-04 16:34:09.740439
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,10,2026-02-04 16:34:09.740439
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,10,2026-02-04 16:34:09.740439
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,10,2026-02-04 16:34:09.740439
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,10,2026-02-04 16:34:09.740439
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,10,2026-02-04 16:34:09.740439
NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0,11,2026-02-04 16:34:10.802844
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,11,2026-02-04 16:34:10.802844
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,11,2026-02-04 16:34:10.802844
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,11,2026-02-04 16:34:10.802844
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,11,2026-02-04 16:34:10.802844
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,11,2026-02-04 16:34:10.802844
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,11,2026-02-04 16:34:10.802844
NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0,12,2026-02-04 16:34:11.838725
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,12,2026-02-04 16:34:11.838725
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,12,2026-02-04 16:34:11.838725
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,12,2026-02-04 16:34:11.838725
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,12,2026-02-04 16:34:11.838725
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,12,2026-02-04 16:34:11.838725
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,12,2026-02-04 16:34:11.838725
NG,2.24,2.22,2.26,800000.0,800000.0,0,0,0,0,0,0,13,2026-02-04 16:34:12.870442
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,13,2026-02-04 16:34:12.870442
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,13,2026-02-04 16:34:12.870442
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,13,2026-02-04 16:34:12.870442
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,13,2026-02-04 16:34:12.870442
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,13,2026-02-04 16:34:12.870442
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,13,2026-02-04 16:34:12.870442
NG,2.24,2.22,2.26,800000.0,800000.0,0,0,0,0,0,0,14,2026-02-04 16:34:13.481070
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,14,2026-02-04 16:34:13.481070
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,14,2026-02-04 16:34:13.481070
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,14,2026-02-04 16:34:13.481070
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,14,2026-02-04 16:34:13.481070
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,14,2026-02-04 16:34:13.481070
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,14,2026-02-04 16:34:13.481070
NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0,15,2026-02-04 16:34:14.592038
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,15,2026-02-04 16:34:14.592038
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,15,2026-02-04 16:34:14.592038
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,15,2026-02-04 16:34:14.592038
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,15,2026-02-04 16:34:14.592038
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,15,2026-02-04 16:34:14.592038
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,15,2026-02-04 16:34:14.592038
NG,2.24,2.22,2.26,800000.0,800000.0,0,0,0,0,0,0,16,2026-02-04 16:34:15.631041
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,16,2026-02-04 16:34:15.631041
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,16,2026-02-04 16:34:15.631041
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,16,2026-02-04 16:34:15.631041
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,16,2026-02-04 16:34:15.631041
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,16,2026-02-04 16:34:15.631041
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,16,2026-02-04 16:34:15.631041
NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0,17,2026-02-04 16:34:16.671786
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,17,2026-02-04 16:34:16.671786
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,17,2026-02-04 16:34:16.671786
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,17,2026-02-04 16:34:16.671786
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,17,2026-02-04 16:34:16.671786
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,17,2026-02-04 16:34:16.671786
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,17,2026-02-04 16:34:16.671786
NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0,18,2026-02-04 16:34:17.713712
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,18,2026-02-04 16:34:17.713712
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,18,2026-02-04 16:34:17.713712
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,18,2026-02-04 16:34:17.713712
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,18,2026-02-04 16:34:17.713712
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,18,2026-02-04 16:34:17.713712
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,18,2026-02-04 16:34:17.713712
NG,2.26,2.24,2.28,800000.0,800000.0,0,0,0,0,0,0,19,2026-02-04 16:34:18.763451
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,19,2026-02-04 16:34:18.763451
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,19,2026-02-04 16:34:18.763451
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,19,2026-02-04 16:34:18.763451
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,19,2026-02-04 16:34:18.763451
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,19,2026-02-04 16:34:18.763451
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,19,2026-02-04 16:34:18.763451
NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0,20,2026-02-04 16:34:19.811296
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,20,2026-02-04 16:34:19.811296
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,20,2026-02-04 16:34:19.811296
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,20,2026-02-04 16:34:19.811296
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,20,2026-02-04 16:34:19.811296
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,20,2026-02-04 16:34:19.811296
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,20,2026-02-04 16:34:19.811296
NG,2.24,2.22,2.26,800000.0,800000.0,0,0,0,0,0,0,21,2026-02-04 16:34:20.862385
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,21,2026-02-04 16:34:20.862385
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,21,2026-02-04 16:34:20.862385
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,21,2026-02-04 16:34:20.862385
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,21,2026-02-04 16:34:20.862385
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,21,2026-02-04 16:34:20.862385
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,21,2026-02-04 16:34:20.862385
NG,2.24,2.22,2.26,800000.0,800000.0,0,0,0,0,0,0,22,2026-02-04 16:34:21.917575
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,22,2026-02-04 16:34:21.917575
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,22,2026-02-04 16:34:21.917575
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,22,2026-02-04 16:34:21.917575
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,22,2026-02-04 16:34:21.917575
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,22,2026-02-04 16:34:21.917575
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,22,2026-02-04 16:34:21.917575
NG,2.24,2.22,2.26,800000.0,800000.0,0,0,0,0,0,0,23,2026-02-04 16:34:22.531501
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,23,2026-02-04 16:34:22.531501
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,23,2026-02-04 16:34:22.531501
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,23,2026-02-04 16:34:22.531501
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,23,2026-02-04 16:34:22.531501
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,23,2026-02-04 16:34:22.531501
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,23,2026-02-04 16:34:22.531501
NG,2.24,2.22,2.26,800000.0,800000.0,0,0,0,0,0,0,24,2026-02-04 16:34:23.695790
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,24,2026-02-04 16:34:23.695790
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,24,2026-02-04 16:34:23.695790
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,24,2026-02-04 16:34:23.695790
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,24,2026-02-04 16:34:23.695790
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,24,2026-02-04 16:34:23.695790
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,24,2026-02-04 16:34:23.695790
NG,2.24,2.22,2.26,800000.0,800000.0,0,0,0,0,0,0,25,2026-02-04 16:34:24.748156
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,25,2026-02-04 16:34:24.748156
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,25,2026-02-04 16:34:24.748156
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,25,2026-02-04 16:34:24.748156
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,25,2026-02-04 16:34:24.748156
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,25,2026-02-04 16:34:24.748156
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,25,2026-02-04 16:34:24.748156
NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0,26,2026-02-04 16:34:25.803707
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,26,2026-02-04 16:34:25.803707
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,26,2026-02-04 16:34:25.803707
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,26,2026-02-04 16:34:25.803707
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,26,2026-02-04 16:34:25.803707
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,26,2026-02-04 16:34:25.803707
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,26,2026-02-04 16:34:25.803707
NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0,27,2026-02-04 16:34:26.864883
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,27,2026-02-04 16:34:26.864883
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,27,2026-02-04 16:34:26.864883
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,27,2026-02-04 16:34:26.864883
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,27,2026-02-04 16:34:26.864883
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,27,2026-02-04 16:34:26.864883
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,27,2026-02-04 16:34:26.864883
NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0,28,2026-02-04 16:34:27.901710
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,28,2026-02-04 16:34:27.901710
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,28,2026-02-04 16:34:27.901710
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,28,2026-02-04 16:34:27.901710
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,28,2026-02-04 16:34:27.901710
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,28,2026-02-04 16:34:27.901710
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,28,2026-02-04 16:34:27.901710
NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0,29,2026-02-04 16:34:28.948545
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,29,2026-02-04 16:34:28.948545
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,29,2026-02-04 16:34:28.948545
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,29,2026-02-04 16:34:28.948545
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,29,2026-02-04 16:34:28.948545
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,29,2026-02-04 16:34:28.948545
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,29,2026-02-04 16:34:28.948545
NG,2.26,2.24,2.28,800000.0,800000.0,0,0,0,0,0,0,30,2026-02-04 16:34:29.576172
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,30,2026-02-04 16:34:29.576172
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,30,2026-02-04 16:34:29.576172
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,30,2026-02-04 16:34:29.576172
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,30,2026-02-04 16:34:29.576172
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,30,2026-02-04 16:34:29.576172
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,30,2026-02-04 16:34:29.576172
NG,2.26,2.24,2.28,800000.0,800000.0,0,0,0,0,0,0,31,2026-02-04 16:34:30.701775
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,31,2026-02-04 16:34:30.701775
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,31,2026-02-04 16:34:30.701775
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,31,2026-02-04 16:34:30.701775
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,31,2026-02-04 16:34:30.701775
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,31,2026-02-04 16:34:30.701775
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,31,2026-02-04 16:34:30.701775
NG,2.26,2.24,2.28,800000.0,800000.0,0,0,0,0,0,0,32,2026-02-04 16:34:31.745898
ELEC-day2,20.76,20.76,20.77,364.0,364.0,0,0,0,0,0,0,32,2026-02-04 16:34:31.745898
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,32,2026-02-04 16:34:31.745898
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,32,2026-02-04 16:34:31.745898
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,32,2026-02-04 16:34:31.745898
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,32,2026-02-04 16:34:31.745898
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,32,2026-02-04 16:34:31.745898
NG,2.26,2.24,2.28,800000.0,800000.0,0,0,0,0,0,0,33,2026-02-04 16:34:32.803319
ELEC-day2,20.76,20.76,20.77,364.0,364.0,0,0,0,0,0,0,33,2026-02-04 16:34:32.803319
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,33,2026-02-04 16:34:32.803319
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,33,2026-02-04 16:34:32.803319
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,33,2026-02-04 16:34:32.803319
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,33,2026-02-04 16:34:32.803319
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,33,2026-02-04 16:34:32.803319
NG,2.26,2.24,2.28,800000.0,800000.0,0,0,0,0,0,0,34,2026-02-04 16:34:33.852182
ELEC-day2,20.76,20.76,20.77,364.0,364.0,0,0,0,0,0,0,34,2026-02-04 16:34:33.852182
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,34,2026-02-04 16:34:33.852182
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,34,2026-02-04 16:34:33.852182
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,34,2026-02-04 16:34:33.852182
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,34,2026-02-04 16:34:33.852182
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,34,2026-02-04 16:34:33.852182
NG,2.26,2.24,2.28,800000.0,800000.0,0,0,0,0,0,0,35,2026-02-04 16:34:34.909129
ELEC-day2,20.76,20.76,20.77,364.0,364.0,0,0,0,0,0,0,35,2026-02-04 16:34:34.909129
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,35,2026-02-04 16:34:34.909129
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,35,2026-02-04 16:34:34.909129
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,35,2026-02-04 16:34:34.909129
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,35,2026-02-04 16:34:34.909129
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,35,2026-02-04 16:34:34.909129
NG,2.26,2.24,2.28,800000.0,800000.0,0,0,0,0,0,0,36,2026-02-04 16:34:35.970268
ELEC-day2,20.76,20.76,20.77,364.0,364.0,0,0,0,0,0,0,36,2026-02-04 16:34:35.970268
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,36,2026-02-04 16:34:35.970268
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,36,2026-02-04 16:34:35.970268
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,36,2026-02-04 16:34:35.970268
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,36,2026-02-04 16:34:35.970268
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,36,2026-02-04 16:34:35.970268
NG,2.26,2.24,2.28,800000.0,800000.0,0,0,0,0,0,0,37,2026-02-04 16:34:36.606273
ELEC-day2,20.76,20.76,20.77,364.0,364.0,0,0,0,0,0,0,37,2026-02-04 16:34:36.606273
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,37,2026-02-04 16:34:36.606273
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,37,2026-02-04 16:34:36.606273
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,37,2026-02-04 16:34:36.606273
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,37,2026-02-04 16:34:36.606273
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,37,2026-02-04 16:34:36.606273
NG,2.27,2.25,2.29,800000.0,800000.0,0,0,0,0,0,0,38,2026-02-04 16:34:37.792706
ELEC-day2,20.76,20.76,20.77,364.0,364.0,0,0,0,0,0,0,38,2026-02-04 16:34:37.792706
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,38,2026-02-04 16:34:37.792706
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,38,2026-02-04 16:34:37.792706
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,38,2026-02-04 16:34:37.792706
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,38,2026-02-04 16:34:37.792706
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,38,2026-02-04 16:34:37.792706
NG,2.27,2.25,2.29,800000.0,800000.0,0,0,0,0,0,0,39,2026-02-04 16:34:38.834331
ELEC-day2,20.76,20.76,20.77,364.0,364.0,0,0,0,0,0,0,39,2026-02-04 16:34:38.834331
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,39,2026-02-04 16:34:38.834331
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,39,2026-02-04 16:34:38.834331
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,39,2026-02-04 16:34:38.834331
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,39,2026-02-04 16:34:38.834331
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,39,2026-02-04 16:34:38.834331
NG,2.27,2.25,2.29,800000.0,800000.0,0,0,0,0,0,0,40,2026-02-04 16:34:39.882971
ELEC-day2,20.76,20.76,20.77,364.0,364.0,0,0,0,0,0,0,40,2026-02-04 16:34:39.882971
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,40,2026-02-04 16:34:39.882971
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,40,2026-02-04 16:34:39.882971
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,40,2026-02-04 16:34:39.882971
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,40,2026-02-04 16:34:39.882971
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,40,2026-02-04 16:34:39.882971
NG,2.26,2.24,2.28,800000.0,800000.0,0,0,0,0,0,0,41,2026-02-04 16:34:40.914627
ELEC-day2,20.76,20.76,20.77,364.0,364.0,0,0,0,0,0,0,41,2026-02-04 16:34:40.914627
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,41,2026-02-04 16:34:40.914627
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,41,2026-02-04 16:34:40.914627
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,41,2026-02-04 16:34:40.914627
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,41,2026-02-04 16:34:40.914627
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,41,2026-02-04 16:34:40.914627
NG,2.27,2.25,2.29,800000.0,800000.0,0,0,0,0,0,0,42,2026-02-04 16:34:41.947423
ELEC-day2,20.76,20.76,20.77,364.0,364.0,0,0,0,0,0,0,42,2026-02-04 16:34:41.947423
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,42,2026-02-04 16:34:41.947423
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,42,2026-02-04 16:34:41.947423
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,42,2026-02-04 16:34:41.947423
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,42,2026-02-04 16:34:41.947423
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,42,2026-02-04 16:34:41.947423
NG,2.28,2.26,2.3,800000.0,800000.0,0,0,0,0,0,0,43,2026-02-04 16:34:42.979025
ELEC-day2,20.76,20.76,20.77,364.0,364.0,0,0,0,0,0,0,43,2026-02-04 16:34:42.979025
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,43,2026-02-04 16:34:42.979025
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,43,2026-02-04 16:34:42.979025
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,43,2026-02-04 16:34:42.979025
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,43,2026-02-04 16:34:42.979025
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,43,2026-02-04 16:34:42.979025
NG,2.29,2.27,2.31,800000.0,800000.0,0,0,0,0,0,0,44,2026-02-04 16:34:44.008094
ELEC-day2,20.76,20.76,20.77,364.0,364.0,0,0,0,0,0,0,44,2026-02-04 16:34:44.008094
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,44,2026-02-04 16:34:44.008094
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,44,2026-02-04 16:34:44.008094
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,44,2026-02-04 16:34:44.008094
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,44,2026-02-04 16:34:44.008094
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,44,2026-02-04 16:34:44.008094
NG,2.29,2.27,2.31,800000.0,800000.0,0,0,0,0,0,0,45,2026-02-04 16:34:45.043076
ELEC-day2,20.76,20.76,20.77,364.0,364.0,0,0,0,0,0,0,45,2026-02-04 16:34:45.043076
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,45,2026-02-04 16:34:45.043076
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,45,2026-02-04 16:34:45.043076
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,45,2026-02-04 16:34:45.043076
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,45,2026-02-04 16:34:45.043076
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,45,2026-02-04 16:34:45.043076
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,46,2026-02-04 16:34:46.182103
ELEC-day2,20.76,20.76,20.77,364.0,364.0,0,0,0,0,0,0,46,2026-02-04 16:34:46.182103
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,46,2026-02-04 16:34:46.182103
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,46,2026-02-04 16:34:46.182103
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,46,2026-02-04 16:34:46.182103
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,46,2026-02-04 16:34:46.182103
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,46,2026-02-04 16:34:46.182103
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,47,2026-02-04 16:34:46.752861
ELEC-day2,20.76,20.76,20.77,364.0,364.0,0,0,0,0,0,0,47,2026-02-04 16:34:46.752861
