ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_WRSW-3,SELL_WRSW-3,BUY_UEBR-2,BUY_GIOT-3,SELL_WRSW-5,BUY_LUIS-1,SELL_UOTB-2,SELL_DUBL-5,SELL_BRCH-3,BUY_LAVL-1,BUY_BRCH-3,BUY_UEBR-1,BUY_WRSW-6,SELL_BABS-4,SELL_LETH-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,SELL_WRSW-6,SELL_COLA-3,BUY_WRSW-5,SELL_CNCD-1,BUY_CNCD-1,BUY_COLA-1,BUY_WRSW-4,SELL_UOTB-3,SELL_HECM-3,SELL_NAIT-1,BUY_LETH-1,BUY_WRSW-2,SELL_WRSW-1,BUY_CNCD-5,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_BRCH-2,SELL_UOTB-1,BUY_COLA-3,SELL_LAVL-1,BUY_BRCH-1,SELL_UEBR-1,SELL_GIOT-3,BUY_UOTB-3,BUY_DUBL-5,BUY_BABS-4,BUY_CAMN-1,SELL_CNCD-5,BUY_COLB-2,SELL_WRSW-2,SELL_UEBR-2,SELL_CAMN-1,SELL_WRSW-4,BUY_HECM-3,SELL_BRCH-2,tick,timestamp
WNTR,25.01,24.98,25.01,1727700.0,6000.0,651.0,,,5000.0,1860100.0,1609.0,1609.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-06 10:51:05.743079
SPNG,24.88,24.57,24.69,2277600.0,1994000.0,5000.0,602.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-06 10:51:06.823039
SMMR,25.11,25.05,25.11,1505800.0,1835500.0,5000.0,740.0,8640.0,2835.0,6000.0,2835.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-06 10:51:06.823039
ATMN,25.19,25.19,25.25,2022000.0,1793500.0,11940.0,,,1671.0,6000.0,1671.0,704.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-06 10:51:06.823039
WNTR,25.01,25.01,25.03,1722200.0,1842000.0,5000.0,,,1609.0,6000.0,1609.0,770.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-06 10:51:06.823039
SPNG,24.67,24.6,24.67,5000.0,663.0,2057400.0,5000.0,679.0,6000.0,1891800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-06 10:51:07.912646
SMMR,25.05,25.03,25.05,3640.0,705.0,1729800.0,5000.0,740.0,,1969300.0,945.0,945.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-06 10:51:07.912646
ATMN,25.19,25.12,25.15,,,2251300.0,11940.0,512.0,,1686400.0,919.0,919.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-06 10:51:07.912646
WNTR,25.07,25.02,25.07,,770.0,1811400.0,5000.0,651.0,,1724100.0,804.0,804.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-06 10:51:07.912646
SPNG,24.98,24.98,24.99,5398.0,679.0,3903.0,1710100.0,6000.0,2142200.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-06 10:51:08.992861
SMMR,25.05,25.03,25.05,6000.0,705.0,3640.0,1631500.0,,1973100.0,945.0,945.0,740.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-06 10:51:08.992861
ATMN,25.08,25.0,25.08,,,,2251300.0,6000.0,1897400.0,919.0,919.0,613.0,1983.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-06 10:51:08.992861
WNTR,25.07,25.06,25.07,6000.0,770.0,,1714200.0,,1691500.0,804.0,804.0,651.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-06 10:51:08.992861
SPNG,24.54,24.86,25.03,5000.0,2147400.0,5000.0,2019000.0,520.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-06 10:51:09.569517
SMMR,25.03,25.07,25.1,2080.0,1975600.0,5000.0,2068000.0,664.0,1826.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-06 10:51:09.569517
ATMN,25.08,25.01,25.07,5000.0,1996600.0,5172.0,2030400.0,710.0,1838.0,704.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-06 10:51:09.569517
WNTR,25.07,25.06,25.07,,1812800.0,5000.0,1811100.0,,804.0,770.0,804.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-06 10:51:09.569517
SPNG,25.13,24.98,25.04,6000.0,9672.0,654.0,1581200.0,6000.0,5000.0,679.0,1920700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-06 10:51:10.637759
SMMR,24.94,25.0,25.07,6000.0,5000.0,705.0,1839400.0,,7443.0,740.0,1728500.0,1808.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-06 10:51:10.637759
ATMN,25.0,25.12,25.23,,6678.0,710.0,1876900.0,,5000.0,613.0,2005600.0,1977.0,1977.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-06 10:51:10.637759
WNTR,25.08,25.07,25.08,6000.0,,770.0,1714200.0,,5000.0,651.0,1694400.0,1609.0,1609.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-06 10:51:10.637759
SPNG,25.08,24.98,25.08,6000.0,654.0,4672.0,931.0,1581200.0,1885700.0,6000.0,679.0,931.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-06 10:51:11.723552
SMMR,24.94,24.94,25.01,,705.0,,1808.0,2074900.0,1467600.0,6000.0,740.0,1808.0,7443.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-06 10:51:11.723552
ATMN,25.28,25.08,25.28,4365.0,704.0,5000.0,1824.0,1884700.0,2372200.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-06 10:51:11.723552
WNTR,25.06,25.07,25.08,6000.0,770.0,,1609.0,1712900.0,1814000.0,,770.0,,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-06 10:51:11.723552
SPNG,24.62,24.57,24.62,564.0,1794500.0,466.0,1764600.0,5000.0,679.0,6000.0,465.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-06 10:51:12.792291
SMMR,25.01,25.01,25.02,705.0,2049700.0,,1828300.0,5943.0,,6000.0,,904.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-06 10:51:12.792291
ATMN,25.28,25.09,25.19,710.0,1915700.0,5000.0,2146700.0,,613.0,,1824.0,1824.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-06 10:51:12.792291
WNTR,25.16,25.07,25.08,770.0,1706200.0,,1919800.0,,,,1770.0,1770.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-06 10:51:12.792291
SPNG,25.14,24.99,25.0,6000.0,1927500.0,656.0,5000.0,6000.0,679.0,6635.0,1691100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-06 10:51:13.904315
SMMR,24.93,24.93,25.01,,2299500.0,,,,664.0,,2075700.0,1993.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-06 10:51:13.904315
ATMN,24.95,24.95,25.1,,2039400.0,,9453.0,6000.0,710.0,,2029100.0,1992.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-06 10:51:13.904315
WNTR,25.06,25.07,25.12,,1792500.0,770.0,,,770.0,,1922200.0,,995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-06 10:51:13.904315
SPNG,25.26,25.07,25.14,6000.0,679.0,1818300.0,955.0,5000.0,500.0,1888800.0,609.0,955.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-06 10:51:15.005792
SMMR,24.99,24.99,25.0,4206.0,705.0,1942900.0,,5000.0,6000.0,1588400.0,740.0,,7986.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-06 10:51:15.005792
ATMN,25.09,24.97,25.08,,604.0,2036500.0,904.0,5000.0,6000.0,1899100.0,710.0,904.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-06 10:51:15.005792
WNTR,24.97,25.02,25.1,6000.0,651.0,1479200.0,,571.0,,1808700.0,770.0,995.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-06 10:51:15.005792
SPNG,24.95,24.95,24.97,1927500.0,656.0,955.0,5000.0,1892800.0,500.0,679.0,955.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-06 10:51:15.591979
SMMR,24.99,24.99,25.0,1827600.0,705.0,1973.0,5000.0,1518500.0,6000.0,740.0,1973.0,4206.0,7986.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-06 10:51:15.591979
ATMN,25.38,24.98,25.38,2036500.0,705.0,1808.0,5000.0,2370900.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-06 10:51:15.591979
WNTR,25.09,25.09,25.11,1597000.0,651.0,1909.0,5000.0,1591900.0,,,1909.0,6000.0,2929.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-06 10:51:15.591979
SPNG,24.97,24.81,24.97,1554200.0,7813.0,656.0,477.0,1889000.0,6000.0,477.0,679.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-06 10:51:16.695657
SMMR,25.04,25.0,25.04,1806300.0,5000.0,705.0,1973.0,1838500.0,6000.0,1973.0,740.0,4206.0,853.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-06 10:51:16.695657
ATMN,25.4,25.14,25.19,1812500.0,6898.0,710.0,1830.0,2164800.0,2492.0,,612.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-06 10:51:16.695657
WNTR,25.09,25.09,25.1,1609200.0,5000.0,770.0,904.0,1478300.0,,904.0,770.0,6000.0,2929.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-06 10:51:16.695657
SPNG,24.75,24.64,24.74,5000.0,955.0,2008600.0,7656.0,1436800.0,679.0,6000.0,955.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-06 10:51:17.783064
SMMR,25.04,25.0,25.04,5000.0,1973.0,1788900.0,853.0,1810700.0,740.0,6000.0,1973.0,705.0,4206.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-06 10:51:17.783064
ATMN,25.28,25.28,25.33,9657.0,915.0,1713800.0,,2164800.0,612.0,,915.0,710.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-06 10:51:17.783064
WNTR,25.14,25.04,25.08,,995.0,1803400.0,1045.0,1686300.0,770.0,,,770.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-06 10:51:17.783064
SPNG,25.2,25.2,25.26,2135200.0,6000.0,1773900.0,679.0,2656.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-06 10:51:18.849553
SMMR,25.0,25.04,25.07,1558400.0,6000.0,2057000.0,,,1829.0,740.0,2604.0,2294.0,1829.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-06 10:51:18.849553
ATMN,25.18,25.33,25.4,2048200.0,6000.0,2431600.0,,,915.0,,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-06 10:51:18.849553
WNTR,25.17,25.0,25.03,1789300.0,6000.0,1900500.0,770.0,,1809.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-06 10:51:18.849553
SPNG,25.01,25.01,25.26,1544500.0,5844.0,6000.0,659.0,2240600.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-06 10:51:19.920661
SMMR,25.12,25.05,25.12,1566500.0,2604.0,6000.0,740.0,2203700.0,1829.0,664.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-06 10:51:19.920661
ATMN,25.18,25.34,25.4,2166600.0,,6000.0,710.0,2201600.0,,626.0,1921.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-06 10:51:19.920661
WNTR,25.19,25.15,25.19,1747300.0,,6000.0,651.0,2006800.0,1891.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-06 10:51:19.920661
SPNG,24.54,24.97,25.03,6000.0,659.0,2008600.0,1980300.0,679.0,907.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-06 10:51:21.020473
SMMR,25.13,25.04,25.1,6000.0,740.0,1914300.0,1739700.0,674.0,1829.0,5000.0,6942.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-06 10:51:21.020473
ATMN,25.44,25.34,25.44,6000.0,710.0,2048200.0,2260100.0,,943.0,,,943.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-06 10:51:21.020473
WNTR,25.15,25.17,25.19,6000.0,770.0,1747300.0,1825500.0,651.0,874.0,,,874.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-06 10:51:21.020473
SPNG,25.03,24.7,24.97,5000.0,659.0,476.0,1899400.0,679.0,1870400.0,928.0,476.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-06 10:51:21.654522
SMMR,25.0,25.01,25.08,5000.0,,902.0,2045900.0,,2089200.0,5000.0,902.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-06 10:51:21.654522
ATMN,25.56,25.36,25.56,7898.0,710.0,943.0,1716800.0,,2275000.0,,943.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-06 10:51:21.654522
WNTR,25.15,25.15,25.17,,,,2071500.0,651.0,1800900.0,,874.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-06 10:51:21.654522
SPNG,24.99,24.99,25.28,6000.0,4500.0,452.0,5000.0,1541900.0,2021100.0,606.0,452.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-06 10:51:22.792978
SMMR,25.1,25.01,25.1,6000.0,4500.0,,,1689000.0,2100400.0,,,694.0,3554.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-06 10:51:22.792978
ATMN,25.28,25.22,25.27,6000.0,4500.0,1980.0,5868.0,1337000.0,1564700.0,637.0,1980.0,,5000.0,4500.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-06 10:51:22.792978
WNTR,25.18,25.18,25.19,6000.0,1500.0,1836.0,2186.0,1423900.0,2020000.0,,,651.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-06 10:51:22.792978
SPNG,25.0,25.01,25.17,12000.0,7527.0,659.0,6000.0,905.0,543200.0,1887700.0,5000.0,679.0,905.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-06 10:51:23.882787
SMMR,24.94,24.99,25.01,1500.0,,,,902.0,2075500.0,1667600.0,3554.0,674.0,902.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-06 10:51:23.882787
ATMN,25.44,25.45,25.46,7500.0,5868.0,680.0,6000.0,1886.0,943400.0,1891100.0,5000.0,,,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-06 10:51:23.882787
WNTR,25.06,25.06,25.19,1500.0,,,6000.0,,1845900.0,1798500.0,,770.0,1989.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-06 10:51:23.882787
SPNG,25.17,24.85,25.17,452.0,427.0,659.0,1661300.0,2009300.0,679.0,452.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-06 10:51:24.969292
SMMR,24.94,24.94,24.97,1624.0,,694.0,2073100.0,1525400.0,740.0,,4500.0,6000.0,3554.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-06 10:51:24.969292
ATMN,25.19,25.33,25.37,998.0,5868.0,,1574400.0,1435100.0,637.0,998.0,7500.0,,5000.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-06 10:51:24.969292
WNTR,25.05,25.06,25.18,,918.0,651.0,1557600.0,1796500.0,,1827.0,1500.0,,,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-06 10:51:24.969292
SPNG,24.73,24.74,24.96,5000.0,1500.0,1904300.0,659.0,5606.0,3000.0,6000.0,679.0,1231100.0,452.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-06 10:51:26.058968
