ticker,last_price,bid_price,ask_price,BUY_LUIS-1,BUY_ANON,SELL_ANON,BUY_WRSW-2,SELL_WRSW-1,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_GIOT-3,SELL_WRSW-3,SELL_UOTB-2,BUY_LAVL-1,SELL_UOTB-1,BUY_UEBR-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,BUY_UOTB-1,SELL_GIOT-3,BUY_UOTB-2,SELL_LUIS-1,BUY_UOTB-3,SELL_COLA-3,BUY_COLB-2,SELL_WRSW-2,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,tick,timestamp
WNTR,25.49,25.61,25.69,,,2039000.0,4414.0,1671500.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2026-02-05 06:42:22.794337
SPNG,23.41,23.09,23.41,2176600.0,2250.0,1999700.0,2250.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-05 06:42:23.907044
SMMR,25.39,25.39,25.42,1947800.0,,1705100.0,,5455.0,6158.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-05 06:42:23.907044
ATMN,25.37,25.37,25.72,2033300.0,,1176400.0,11250.0,,3547.0,,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-05 06:42:23.907044
WNTR,25.79,25.75,25.79,1752400.0,,1670500.0,,2926.0,3670.0,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-05 06:42:23.907044
SPNG,23.73,23.26,23.31,2035.0,1939100.0,10000.0,2250.0,2012000.0,2500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-05 06:42:24.486986
SMMR,25.55,25.39,25.52,5455.0,1834700.0,5000.0,,2022700.0,,2000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-05 06:42:24.486986
ATMN,25.36,25.36,25.75,,1936100.0,,,1371200.0,,2287.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-05 06:42:24.486986
WNTR,25.75,25.73,25.75,,1943000.0,10000.0,,1565300.0,5000.0,5133.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-05 06:42:24.486986
SPNG,23.31,23.5,23.69,1704600.0,4070.0,10000.0,4500.0,2250.0,2019800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-05 06:42:25.533777
SMMR,25.42,25.39,25.42,1967900.0,3376.0,10000.0,,,1973800.0,2500.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-05 06:42:25.533777
ATMN,25.75,25.75,25.76,1927100.0,,,2250.0,6750.0,1459000.0,,2287.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-05 06:42:25.533777
WNTR,25.49,25.52,25.71,2040800.0,,,,,1546400.0,10000.0,5133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-05 06:42:25.533777
SPNG,23.5,23.5,23.69,1704600.0,10000.0,4070.0,4500.0,4500.0,2500.0,1856500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-05 06:42:26.577375
SMMR,25.4,25.4,25.42,1960700.0,10000.0,3376.0,,,10000.0,1757300.0,5924.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-05 06:42:26.577375
ATMN,25.75,25.14,25.39,1717400.0,,,2250.0,9000.0,10000.0,1082200.0,4807.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-05 06:42:26.577375
WNTR,25.59,25.52,25.59,1947100.0,5000.0,,,,,1689900.0,5133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-05 06:42:26.577375
SPNG,23.26,23.2,23.26,2035.0,6750.0,1808100.0,1835300.0,6750.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-05 06:42:27.629462
SMMR,25.51,25.4,25.49,3376.0,,2058300.0,1862800.0,,5924.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-05 06:42:27.629462
ATMN,25.39,25.38,25.76,,4500.0,1909300.0,1090000.0,11250.0,4807.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-05 06:42:27.629462
WNTR,25.52,25.52,25.61,,,2040800.0,1602700.0,,6554.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-05 06:42:27.629462
SPNG,23.09,23.09,23.28,2172100.0,2250.0,2068400.0,2250.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-05 06:42:28.675472
SMMR,25.48,25.48,25.49,1816400.0,,1862800.0,,7646.0,6097.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-05 06:42:28.675472
ATMN,25.39,25.38,25.76,1768000.0,6750.0,997100.0,13500.0,,4807.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-05 06:42:28.675472
WNTR,25.49,25.46,25.47,2024800.0,,1502100.0,,,6554.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-05 06:42:28.675472
SPNG,23.08,23.08,23.28,2182500.0,2250.0,1948300.0,4500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-05 06:42:29.740809
SMMR,25.49,25.45,25.49,1817100.0,,1741300.0,,7646.0,8232.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-05 06:42:29.740809
ATMN,25.79,25.38,25.5,1659600.0,9000.0,1379400.0,4500.0,,4807.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-05 06:42:29.740809
WNTR,25.57,25.57,25.61,2018700.0,,1691300.0,,,5112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-05 06:42:29.740809
SPNG,23.56,23.56,23.69,2020200.0,4070.0,6750.0,1838200.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-05 06:42:30.860041
SMMR,25.51,25.39,25.51,1961500.0,3376.0,,1917300.0,10000.0,100.0,2000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-05 06:42:30.860041
ATMN,25.84,25.38,25.84,1443500.0,,,1590800.0,10000.0,100.0,3804.0,11250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-05 06:42:30.860041
WNTR,25.72,25.57,25.72,2034600.0,,,1582100.0,,5000.0,5112.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-05 06:42:30.860041
SPNG,23.51,23.66,23.69,2249800.0,9000.0,1773100.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-05 06:42:31.984125
SMMR,25.51,25.51,25.55,1956300.0,,2014200.0,5000.0,3376.0,2000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-05 06:42:31.984125
ATMN,25.39,25.39,25.68,1247000.0,,1599000.0,,4194.0,3804.0,13500.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-05 06:42:31.984125
WNTR,25.72,25.72,25.75,1951500.0,,1765500.0,10000.0,,3670.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-05 06:42:31.984125
SPNG,23.26,23.26,23.69,2159500.0,2500.0,9000.0,1773100.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-05 06:42:32.576346
SMMR,25.51,25.51,25.54,1911800.0,5000.0,,2018900.0,3376.0,2000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-05 06:42:32.576346
ATMN,25.39,25.39,25.68,1267200.0,,,1599000.0,4194.0,3804.0,13500.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-05 06:42:32.576346
WNTR,25.72,25.72,25.75,1758700.0,10000.0,,1765500.0,2710.0,3670.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-05 06:42:32.576346
SPNG,23.23,23.22,23.23,2310100.0,1390400.0,11250.0,100.0,4070.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-05 06:42:33.610229
SMMR,25.64,25.51,25.64,1911800.0,2123100.0,,,,10000.0,3376.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-05 06:42:33.610229
ATMN,25.85,25.71,25.85,1043700.0,1711200.0,,,3804.0,10000.0,4194.0,15750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-05 06:42:33.610229
WNTR,25.72,25.72,25.75,1744500.0,1661700.0,,100.0,3670.0,10000.0,2710.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-05 06:42:33.610229
SPNG,23.23,23.38,23.7,2279100.0,2250.0,1848600.0,4070.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-05 06:42:34.644634
SMMR,25.7,25.46,25.62,2075600.0,,2094500.0,,3376.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-05 06:42:34.644634
ATMN,25.85,25.76,25.77,922200.0,,1597600.0,3804.0,4033.0,18000.0,10000.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-05 06:42:34.644634
WNTR,25.72,25.72,25.75,1677200.0,,1661700.0,3670.0,2710.0,,10000.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-05 06:42:34.644634
SPNG,23.29,23.0,23.29,2274600.0,1703500.0,4500.0,10000.0,4070.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-05 06:42:35.685445
SMMR,25.39,25.39,25.5,2113700.0,1995600.0,,10000.0,,3376.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-05 06:42:35.685445
ATMN,25.79,25.87,25.9,694600.0,1742600.0,,,3804.0,5969.0,20250.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-05 06:42:35.685445
WNTR,25.8,25.72,25.8,1703400.0,1750000.0,,,3670.0,3381.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-05 06:42:35.685445
SPNG,23.64,23.36,23.61,2056600.0,1000.0,2250.0,1709200.0,6750.0,4070.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-05 06:42:36.717452
SMMR,25.49,25.4,25.47,1926200.0,2000.0,,1996900.0,,,3376.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-05 06:42:36.717452
ATMN,25.71,25.39,25.69,1267200.0,,15750.0,1656800.0,,3804.0,2097.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-05 06:42:36.717452
WNTR,25.65,25.65,25.73,1919000.0,,,1474600.0,,7722.0,1355.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-05 06:42:36.717452
SPNG,23.08,23.21,23.6,2089400.0,4500.0,9000.0,1484400.0,6089.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-05 06:42:37.754654
SMMR,25.5,25.49,25.5,1808600.0,,,2111200.0,,6074.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-05 06:42:37.754654
ATMN,25.69,25.39,25.69,1164200.0,18000.0,,1758400.0,3804.0,2097.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-05 06:42:37.754654
WNTR,25.73,25.78,25.8,1892200.0,,,1759500.0,3670.0,1355.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-05 06:42:37.754654
SPNG,23.71,23.01,23.71,6750.0,1960900.0,2087100.0,2035.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-05 06:42:38.801968
SMMR,25.46,25.46,25.5,,2040200.0,1905100.0,2698.0,3376.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-05 06:42:38.801968
ATMN,25.76,25.76,26.01,18000.0,900400.0,1764700.0,3804.0,5969.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-05 06:42:38.801968
WNTR,25.66,25.66,25.8,,1686100.0,1665900.0,3670.0,3707.0,3000.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-05 06:42:38.801968
SPNG,23.71,23.03,23.04,1626100.0,9000.0,4054.0,4062.0,1977300.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-05 06:42:39.927026
SMMR,25.51,25.51,25.53,1966800.0,,3376.0,2698.0,1903400.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-05 06:42:39.927026
ATMN,25.76,25.66,25.7,929200.0,18000.0,5969.0,3804.0,1660800.0,,2292.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-05 06:42:39.927026
WNTR,25.69,25.79,25.8,1820900.0,,1355.0,8374.0,1569500.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-05 06:42:39.927026
SPNG,23.03,23.03,23.5,1493600.0,2000.0,9000.0,4054.0,2069500.0,2035.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-05 06:42:40.524605
SMMR,25.51,25.52,25.53,1701900.0,1000.0,,7368.0,1903400.0,2698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-05 06:42:40.524605
ATMN,25.7,26.0,26.01,853600.0,1000.0,18000.0,5969.0,1758600.0,3804.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-05 06:42:40.524605
WNTR,25.81,25.79,25.81,1820900.0,3000.0,,1355.0,1783600.0,3670.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-05 06:42:40.524605
SPNG,23.03,23.32,23.5,1484200.0,2000.0,9000.0,4054.0,1977300.0,1000.0,2035.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-05 06:42:41.573781
SMMR,25.53,25.48,25.53,2065500.0,,,3376.0,1815100.0,2000.0,3992.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-05 06:42:41.573781
ATMN,25.8,25.67,25.8,1038300.0,,18000.0,4033.0,1648500.0,2000.0,3804.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-05 06:42:41.573781
WNTR,25.81,25.7,25.73,1911200.0,,,1355.0,1695900.0,1000.0,3670.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-05 06:42:41.573781
SPNG,23.18,23.18,23.37,1723100.0,9000.0,2027.0,1968400.0,1000.0,2035.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-05 06:42:42.638742
SMMR,25.39,25.48,25.49,1908200.0,,3376.0,1803100.0,2000.0,3992.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-05 06:42:42.638742
ATMN,25.6,25.6,25.8,1264200.0,13500.0,4033.0,1625600.0,2000.0,3804.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-05 06:42:42.638742
WNTR,25.82,25.7,25.72,1612700.0,,3875.0,1777000.0,,2723.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-05 06:42:42.638742
SPNG,23.09,23.09,23.7,1618500.0,11250.0,2027.0,2250.0,1962200.0,2035.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-05 06:42:43.688476
SMMR,25.57,25.6,25.62,2018200.0,,3376.0,,2117900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-05 06:42:43.688476
ATMN,25.51,25.51,25.8,1594700.0,9000.0,2097.0,,1738400.0,3804.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-05 06:42:43.688476
WNTR,25.83,25.7,25.83,1800100.0,,2615.0,,2007200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-05 06:42:43.688476
SPNG,23.52,23.52,23.7,1656200.0,13500.0,4500.0,1962200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-05 06:42:44.731126
SMMR,25.6,25.39,25.48,2262400.0,,,2143000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-05 06:42:44.731126
ATMN,25.76,25.87,26.01,1444900.0,11250.0,2250.0,1835200.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-05 06:42:44.731126
WNTR,25.7,25.7,25.83,1989000.0,,,2027900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-05 06:42:44.731126
SPNG,23.52,23.1,23.26,15750.0,1525800.0,1914700.0,6750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-05 06:42:45.770868
SMMR,25.53,25.44,25.53,,2259900.0,2171900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-05 06:42:45.770868
ATMN,25.52,25.51,25.52,11250.0,1594700.0,1704200.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-05 06:42:45.770868
WNTR,25.88,25.7,25.88,,1989000.0,2021800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-05 06:42:45.770868
SPNG,23.09,23.09,23.59,1525800.0,15750.0,1794900.0,9000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-05 06:42:46.819633
SMMR,25.39,25.39,25.58,2276100.0,,2168100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-05 06:42:46.819633
ATMN,25.52,25.51,25.52,1532200.0,11250.0,1505600.0,4500.0,2304.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-05 06:42:46.819633
WNTR,25.8,25.8,25.89,2018300.0,,2000900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-05 06:42:46.819633
SPNG,23.34,23.09,23.34,1376200.0,18000.0,1674100.0,11250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-05 06:42:47.890010
SMMR,25.39,25.39,25.41,2276100.0,,2032200.0,,1534.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-05 06:42:47.890010
ATMN,25.8,25.51,25.54,2071700.0,,1698600.0,4500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-05 06:42:47.890010
WNTR,25.75,25.81,25.89,1986900.0,,2000900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-05 06:42:47.890010
SPNG,23.72,23.4,23.72,1237500.0,20250.0,2199300.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-05 06:42:48.980612
SMMR,25.41,25.38,25.41,2271500.0,,1939300.0,3068.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-05 06:42:48.980612
ATMN,25.46,25.46,25.93,2045000.0,,1608600.0,,6750.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-05 06:42:48.980612
WNTR,25.75,25.83,25.89,1781700.0,,2000900.0,,,1020.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-05 06:42:48.980612
SPNG,23.72,23.09,23.72,2341200.0,2199300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-05 06:42:50.109046
SMMR,25.41,25.38,25.41,2275200.0,2159500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-05 06:42:50.109046
ATMN,25.46,25.58,25.75,2044000.0,1935100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-05 06:42:50.109046
WNTR,25.89,25.67,25.89,2020200.0,1987200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-05 06:42:50.109046
SPNG,23.73,23.09,23.73,2341200.0,2196400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-05 06:42:50.698464
SMMR,25.38,25.38,25.41,2257200.0,2159500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-05 06:42:50.698464
ATMN,26.02,25.58,26.02,2044000.0,1948200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-05 06:42:50.698464
WNTR,25.89,25.88,25.89,2014100.0,1987200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-05 06:42:50.698464
SPNG,23.78,25.66,0.0,200000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-05 06:42:51.747941
SMMR,25.62,25.27,0.0,200000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-05 06:42:51.747941
ATMN,25.67,23.58,0.0,200000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-05 06:42:51.747941
WNTR,25.88,24.92,0.0,200000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-05 06:42:51.747941
SPNG,27.58,25.99,26.79,877900.0,785000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,2026-02-05 06:42:52.792514
SMMR,25.43,25.27,25.43,971200.0,992600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,2026-02-05 06:42:52.792514
ATMN,26.08,25.91,26.0,848300.0,947500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,2026-02-05 06:42:52.792514
WNTR,24.92,24.92,25.04,859700.0,842900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,2026-02-05 06:42:52.792514
SPNG,27.58,25.99,26.12,877900.0,1050300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,2026-02-05 06:42:53.845974
