ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_WRSW-1,BUY_UEBR-1,BUY_CHUL-1,BUY_BRCH-1,BUY_LAVL-1,SELL_CALG-1,SELL_GIOT-3,SELL_CHUL-4,SELL_LAVL-1,BUY_GIOT-3,BUY_CHUL-4,SELL_UEBR-1,SELL_WRSW-1,BUY_WRSW-3,SELL_WRSW-3,SELL_COLA-1,BUY_CALG-1,BUY_COLA-1,SELL_BRCH-1,BUY_WRSW-4,SELL_LUIS-1,SELL_WRSW-4,SELL_CHUL-1,BUY_LUIS-1,tick,timestamp
WNTR,26.87,26.87,26.96,2211400.0,2196200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-06 01:14:26.635919
SPNG,24.24,23.97,24.24,2349300.0,2380100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-06 01:14:27.708781
SMMR,26.05,26.03,26.05,2031000.0,1999500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-06 01:14:27.708781
ATMN,24.45,24.39,24.45,2464400.0,2351100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-06 01:14:27.708781
WNTR,27.04,26.87,26.94,2218500.0,2184600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-06 01:14:27.708781
SPNG,24.75,24.75,24.83,1120300.0,848800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-06 01:14:28.759196
SMMR,25.78,25.78,25.82,830200.0,775500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-06 01:14:28.759196
ATMN,26.12,26.12,27.53,1029700.0,798200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-06 01:14:28.759196
WNTR,25.17,25.17,25.5,967800.0,937600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-06 01:14:28.759196
SPNG,24.75,23.97,24.52,1162500.0,976800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,2026-02-06 01:14:29.322261
SMMR,25.73,25.73,25.82,845000.0,775500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,2026-02-06 01:14:29.322261
ATMN,26.12,26.12,26.78,1029700.0,996800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,2026-02-06 01:14:29.322261
WNTR,25.17,25.17,25.27,1104100.0,1051500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,2026-02-06 01:14:29.322261
SPNG,24.75,24.49,24.52,1515800.0,976800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,2026-02-06 01:14:30.451842
SMMR,25.82,25.85,25.89,939800.0,987700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,2026-02-06 01:14:30.451842
ATMN,26.12,26.12,26.28,1029700.0,1311700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,2026-02-06 01:14:30.451842
WNTR,25.17,25.17,25.23,1018800.0,1185700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,2026-02-06 01:14:30.451842
SPNG,24.83,24.68,24.83,1774900.0,848800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,2026-02-06 01:14:31.507234
SMMR,25.73,25.73,25.77,845000.0,1199200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,2026-02-06 01:14:31.507234
ATMN,26.17,26.17,26.28,1158500.0,1311700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,2026-02-06 01:14:31.507234
WNTR,25.07,25.03,25.07,1253300.0,1292300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,2026-02-06 01:14:31.507234
SPNG,24.91,24.68,24.88,1901200.0,1063900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,2026-02-06 01:14:32.598520
SMMR,24.99,24.62,24.94,1029700.0,1322600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,2026-02-06 01:14:32.598520
ATMN,26.16,26.12,26.16,1029700.0,1680800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,2026-02-06 01:14:32.598520
WNTR,25.02,25.02,25.07,1328400.0,1292300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,2026-02-06 01:14:32.598520
SPNG,24.49,24.49,24.81,1899600.0,1189900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,2026-02-06 01:14:33.670856
SMMR,25.77,25.8,25.89,1404700.0,1106600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,2026-02-06 01:14:33.670856
ATMN,26.21,26.12,26.21,1259700.0,1550500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,2026-02-06 01:14:33.670856
WNTR,25.07,25.21,25.23,1647200.0,1286800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,2026-02-06 01:14:33.670856
SPNG,24.49,24.49,24.81,2084700.0,1189900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,2026-02-06 01:14:34.729507
SMMR,25.35,25.35,25.89,1426200.0,1011900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,2026-02-06 01:14:34.729507
ATMN,26.42,26.11,26.42,1274300.0,1319800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,2026-02-06 01:14:34.729507
WNTR,25.27,25.21,25.27,1759200.0,1152600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,2026-02-06 01:14:34.729507
SPNG,24.49,24.49,24.81,2608600.0,1189900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,2026-02-06 01:14:35.774120
SMMR,25.35,25.88,25.89,1746600.0,1011900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,2026-02-06 01:14:35.774120
ATMN,25.99,25.99,26.26,1250200.0,1516900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,2026-02-06 01:14:35.774120
WNTR,25.09,25.26,25.27,1822000.0,1152600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,2026-02-06 01:14:35.774120
SPNG,24.81,24.49,24.81,2704900.0,1189900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,2026-02-06 01:14:36.321933
SMMR,25.35,25.88,25.89,1746600.0,1202100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,2026-02-06 01:14:36.321933
ATMN,26.26,25.99,26.26,1250200.0,1516900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,2026-02-06 01:14:36.321933
WNTR,25.26,25.26,25.27,1924500.0,1152600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,2026-02-06 01:14:36.321933
SPNG,24.81,24.82,24.88,2580200.0,1186600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,2026-02-06 01:14:37.377476
SMMR,25.89,25.58,25.89,1847700.0,1202100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,2026-02-06 01:14:37.377476
ATMN,26.18,25.99,26.18,1362500.0,1635600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,2026-02-06 01:14:37.377476
WNTR,25.16,25.22,25.27,2050300.0,1243800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,2026-02-06 01:14:37.377476
SPNG,24.64,24.87,24.88,2582400.0,1434400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2026-02-06 01:14:38.433274
SMMR,25.89,25.72,25.75,2068500.0,1315000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2026-02-06 01:14:38.433274
ATMN,26.18,26.12,26.18,1692500.0,1635600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2026-02-06 01:14:38.433274
WNTR,25.1,25.1,25.27,1683900.0,1243800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2026-02-06 01:14:38.433274
SPNG,24.87,24.45,24.71,2480000.0,1781800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,2026-02-06 01:14:39.470327
SMMR,25.75,25.72,25.75,2037800.0,1420500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,2026-02-06 01:14:39.470327
ATMN,26.42,26.02,26.42,1725700.0,1423500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,2026-02-06 01:14:39.470327
WNTR,25.06,25.06,25.14,1555500.0,1385600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,2026-02-06 01:14:39.470327
SPNG,25.07,24.45,25.07,2699500.0,1564600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,2026-02-06 01:14:40.501626
SMMR,25.72,25.72,25.75,2020400.0,1420500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,2026-02-06 01:14:40.501626
ATMN,25.99,25.99,26.45,1610100.0,1426500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,2026-02-06 01:14:40.501626
WNTR,25.06,25.06,25.14,1654700.0,1385600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,2026-02-06 01:14:40.501626
SPNG,24.61,24.61,25.07,2628500.0,1683200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,2026-02-06 01:14:41.546747
SMMR,25.87,25.72,25.84,2020400.0,1509500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,2026-02-06 01:14:41.546747
ATMN,26.59,25.99,26.25,1610100.0,1521600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,2026-02-06 01:14:41.546747
WNTR,25.14,25.18,25.22,1787300.0,1447900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,2026-02-06 01:14:41.546747
SPNG,24.45,24.45,24.89,2699500.0,1885500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,2026-02-06 01:14:42.602151
SMMR,25.84,25.72,25.84,1995100.0,1409000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,2026-02-06 01:14:42.602151
ATMN,26.78,25.99,26.49,1610100.0,1744100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,2026-02-06 01:14:42.602151
WNTR,25.14,25.18,25.22,1916000.0,1670700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,2026-02-06 01:14:42.602151
SPNG,25.07,24.7,25.07,2633600.0,1883500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,2026-02-06 01:14:43.664588
SMMR,25.64,25.67,25.77,1999700.0,1517600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,2026-02-06 01:14:43.664588
ATMN,25.99,25.99,26.36,1610100.0,1863700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,2026-02-06 01:14:43.664588
WNTR,25.2,25.18,25.2,1916000.0,1888800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,2026-02-06 01:14:43.664588
SPNG,24.7,24.7,25.07,2633600.0,2164300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,2026-02-06 01:14:44.720254
SMMR,25.68,25.71,25.77,1938600.0,1517600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,2026-02-06 01:14:44.720254
ATMN,26.36,25.99,26.36,1610100.0,1988200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,2026-02-06 01:14:44.720254
WNTR,25.2,25.18,25.2,1916000.0,1992500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,2026-02-06 01:14:44.720254
SPNG,24.71,24.8,25.07,2531300.0,2164300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,2026-02-06 01:14:45.767440
SMMR,25.84,25.71,25.84,1924000.0,1409000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,2026-02-06 01:14:45.767440
ATMN,25.96,25.96,26.49,1477300.0,1967000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,2026-02-06 01:14:45.767440
WNTR,25.2,25.2,25.22,2409200.0,1884600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,2026-02-06 01:14:45.767440
SPNG,24.37,24.37,24.82,2568900.0,2159900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2026-02-06 01:14:46.810550
SMMR,25.64,25.77,25.84,1943800.0,1409000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2026-02-06 01:14:46.810550
ATMN,25.96,26.21,26.24,1575400.0,2078300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2026-02-06 01:14:46.810550
WNTR,25.18,25.18,25.22,2293200.0,2240200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2026-02-06 01:14:46.810550
SPNG,24.82,24.37,24.82,2568900.0,2159900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,2026-02-06 01:14:47.847390
SMMR,25.85,25.77,25.85,1943800.0,1482200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,2026-02-06 01:14:47.847390
ATMN,26.24,25.96,26.24,1700500.0,2078300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,2026-02-06 01:14:47.847390
WNTR,25.18,25.18,25.22,2426700.0,2191400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,2026-02-06 01:14:47.847390
SPNG,24.82,24.37,24.82,2608700.0,2159900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2026-02-06 01:14:48.407033
SMMR,25.85,25.77,25.85,1943800.0,1585500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2026-02-06 01:14:48.407033
ATMN,26.24,26.14,26.18,1700500.0,2110800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2026-02-06 01:14:48.407033
WNTR,25.16,25.16,25.22,2294100.0,2195100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2026-02-06 01:14:48.407033
SPNG,25.07,24.38,25.07,2515400.0,2033800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,2026-02-06 01:14:49.468655
SMMR,25.85,25.77,25.85,1966700.0,1893400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,2026-02-06 01:14:49.468655
ATMN,26.18,26.14,26.18,1919900.0,2110800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,2026-02-06 01:14:49.468655
WNTR,25.16,25.16,25.2,2431600.0,2201800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,2026-02-06 01:14:49.468655
SPNG,24.59,24.59,25.07,2475200.0,2149800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,2026-02-06 01:14:50.513314
SMMR,25.76,25.76,25.85,1964000.0,1998200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,2026-02-06 01:14:50.513314
ATMN,26.24,26.48,26.49,2162600.0,2074900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,2026-02-06 01:14:50.513314
WNTR,25.15,25.15,25.2,2414600.0,2212900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,2026-02-06 01:14:50.513314
SPNG,24.88,24.98,25.07,2412600.0,2149800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,2026-02-06 01:14:51.568229
SMMR,25.77,25.76,25.77,1976200.0,2038900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,2026-02-06 01:14:51.568229
ATMN,26.14,25.96,26.06,1929400.0,2099400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,2026-02-06 01:14:51.568229
WNTR,25.02,25.02,25.2,1911800.0,2220900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,2026-02-06 01:14:51.568229
SPNG,24.88,24.98,25.0,2412600.0,2190300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,2026-02-06 01:14:52.613695
SMMR,25.87,25.75,25.87,1948700.0,2001000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,2026-02-06 01:14:52.613695
ATMN,26.14,25.96,26.06,2308400.0,2099400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,2026-02-06 01:14:52.613695
WNTR,25.02,25.02,25.04,1663000.0,2214500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,2026-02-06 01:14:52.613695
SPNG,24.45,24.45,24.76,2430500.0,2220900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,2026-02-06 01:14:53.733450
SMMR,25.81,25.75,25.81,1948700.0,2026200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,2026-02-06 01:14:53.733450
ATMN,26.14,26.0,26.06,2318300.0,2099400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,2026-02-06 01:14:53.733450
WNTR,25.02,25.02,25.2,1794000.0,2220900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,2026-02-06 01:14:53.733450
SPNG,24.76,24.73,24.74,2363900.0,2232900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,2026-02-06 01:14:54.843209
SMMR,25.6,25.63,25.81,1985500.0,2026200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,2026-02-06 01:14:54.843209
ATMN,26.24,26.24,26.49,2304800.0,2094500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,2026-02-06 01:14:54.843209
WNTR,25.02,25.0,25.02,2062200.0,2231700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,2026-02-06 01:14:54.843209
SPNG,24.76,24.73,24.74,2313200.0,2241100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,2026-02-06 01:14:55.887967
SMMR,25.6,25.6,25.87,1993900.0,2027700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,2026-02-06 01:14:55.887967
ATMN,26.24,26.06,26.17,2298300.0,2087800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,2026-02-06 01:14:55.887967
WNTR,24.99,24.99,25.02,2182400.0,2231700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,2026-02-06 01:14:55.887967
SPNG,24.76,24.73,24.74,2265400.0,2253400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,2026-02-06 01:14:56.935371
SMMR,25.87,25.75,25.87,1982900.0,2008900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,2026-02-06 01:14:56.935371
ATMN,26.49,26.0,26.1,2318300.0,2139700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,2026-02-06 01:14:56.935371
WNTR,25.02,24.99,25.02,2277800.0,2252900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,2026-02-06 01:14:56.935371
SPNG,24.73,24.6,24.63,2298900.0,2241600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,2026-02-06 01:14:57.503831
SMMR,25.6,25.6,25.72,1993900.0,2030700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,2026-02-06 01:14:57.503831
ATMN,26.1,26.0,26.1,2331500.0,2139700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,2026-02-06 01:14:57.503831
WNTR,24.94,24.94,25.02,2178600.0,2271200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,2026-02-06 01:14:57.503831
SPNG,24.74,24.6,24.74,2272600.0,2232900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,2026-02-06 01:14:58.551330
SMMR,25.6,25.7,25.72,2025400.0,2033100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,2026-02-06 01:14:58.551330
ATMN,26.31,26.48,26.49,2329000.0,2094500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,2026-02-06 01:14:58.551330
WNTR,25.03,25.1,25.12,2399900.0,2209300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,2026-02-06 01:14:58.551330
SPNG,24.76,24.6,24.76,2270400.0,2239200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,2026-02-06 01:14:59.610544
SMMR,25.87,25.74,25.87,2017100.0,2005900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,2026-02-06 01:14:59.610544
ATMN,26.54,26.0,26.54,2342600.0,2055700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,2026-02-06 01:14:59.610544
WNTR,24.96,24.96,25.12,2277400.0,2219000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,2026-02-06 01:14:59.610544
SPNG,24.76,24.74,24.76,2262900.0,2239200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,2026-02-06 01:15:00.649863
SMMR,25.74,25.74,25.87,1991400.0,2020400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,2026-02-06 01:15:00.649863
ATMN,25.94,26.03,26.54,2345600.0,2055700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,2026-02-06 01:15:00.649863
WNTR,25.0,24.96,25.0,2277400.0,2234900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,2026-02-06 01:15:00.649863
SPNG,25.0,24.73,25.0,2250300.0,2239500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,2026-02-06 01:15:01.733809
SMMR,25.7,25.7,25.86,2018900.0,2018500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,2026-02-06 01:15:01.733809
ATMN,25.93,25.93,26.54,2365000.0,2055700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,2026-02-06 01:15:01.733809
WNTR,24.94,24.94,24.97,2426700.0,2249700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,2026-02-06 01:15:01.733809
SPNG,24.73,24.6,24.7,2289900.0,2273800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,2026-02-06 01:15:02.888566
SMMR,25.7,25.7,25.86,1987300.0,2015400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,2026-02-06 01:15:02.888566
ATMN,26.38,26.38,26.54,2365000.0,2044800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,2026-02-06 01:15:02.888566
