ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_CALG-1,BUY_UEBR-1,BUY_BRCH-1,BUY_LAVL-1,SELL_CHUL-2,SELL_GIOT-3,SELL_CHUL-4,BUY_CHUL-4,SELL_CHUL-3,BUY_CALG-1,SELL_ZUAI-3,BUY_WRSW-4,SELL_LUIS-1,SELL_WRSW-4,SELL_NAIT-4,BUY_CHUL-2,SELL_CHUL-1,BUY_WRSW-1,BUY_CHUL-1,SELL_LAVL-1,BUY_GIOT-3,SELL_UEBR-1,SELL_WRSW-1,BUY_WRSW-3,SELL_WRSW-3,BUY_NAIT-4,SELL_CALG-6,SELL_COLA-1,BUY_CALG-6,BUY_COLA-1,SELL_BRCH-1,BUY_ZUAI-3,BUY_CHUL-3,BUY_LUIS-1,tick,timestamp
WNTR,24.98,24.82,24.98,5597.0,2287200.0,2356800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-07 08:05:02.481486
SPNG,24.57,24.21,24.57,1945000.0,100.0,500.0,1869600.0,100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-07 08:05:03.554412
SMMR,25.74,25.94,25.95,1872700.0,4423.0,500.0,1744800.0,18841.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-07 08:05:03.554412
ATMN,25.65,25.66,25.94,1964400.0,1036.0,1000.0,1626300.0,18674.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-07 08:05:03.554412
WNTR,24.79,24.79,24.94,2399300.0,,,2213800.0,6608.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-07 08:05:03.554412
SPNG,24.57,24.23,24.56,2500.0,1624500.0,200.0,1000.0,1760900.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-07 08:05:04.118514
SMMR,25.93,25.93,25.95,,2074000.0,,1000.0,1659500.0,18841.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-07 08:05:04.118514
ATMN,25.65,25.81,25.93,3000.0,1743800.0,1036.0,2000.0,1518000.0,18674.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-07 08:05:04.118514
WNTR,24.79,24.79,24.94,,2431500.0,,,2213800.0,6608.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-07 08:05:04.118514
SPNG,24.59,24.23,24.58,2500.0,1619800.0,200.0,670.0,1884600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-07 08:05:05.190096
SMMR,25.97,25.94,25.96,2000.0,1872700.0,,830.0,1931700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-07 08:05:05.190096
ATMN,26.01,25.82,25.99,4000.0,1645600.0,1036.0,660.0,1747000.0,8574.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-07 08:05:05.190096
WNTR,24.79,24.79,24.84,,2404500.0,,,2202000.0,6608.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-07 08:05:05.190096
SPNG,24.31,24.22,24.23,2500.0,1823700.0,1670.0,1815400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-07 08:05:06.278020
SMMR,25.82,25.76,25.81,1000.0,1866700.0,2330.0,1821400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-07 08:05:06.278020
ATMN,25.8,25.82,25.99,4000.0,1769700.0,660.0,1925200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-07 08:05:06.278020
WNTR,24.77,24.77,24.99,,2339100.0,,2319300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-07 08:05:06.278020
SPNG,24.09,24.54,24.6,2280.0,1820300.0,890.0,1905400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-07 08:05:07.323127
SMMR,25.72,25.72,25.95,,2113300.0,1500.0,1844200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-07 08:05:07.323127
ATMN,25.95,25.95,25.98,4000.0,1767200.0,1330.0,1864800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-07 08:05:07.323127
WNTR,24.99,24.77,24.99,,2447300.0,,2319300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-07 08:05:07.323127
SPNG,24.07,24.07,24.45,2080000.0,500.0,4140.0,1639500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-07 08:05:08.361504
SMMR,25.97,25.73,25.79,1999800.0,390.0,3330.0,1768000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-07 08:05:08.361504
ATMN,25.8,25.67,25.68,2001600.0,2000.0,4440.0,1658300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-07 08:05:08.361504
WNTR,24.97,24.97,24.99,2447300.0,,,2189300.0,395.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-07 08:05:08.361504
SPNG,24.02,23.9,24.0,2186700.0,1000.0,1949600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-07 08:05:09.443402
SMMR,25.72,25.72,25.79,2118000.0,3330.0,1797900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-07 08:05:09.443402
ATMN,26.02,26.04,26.1,1727300.0,,2122300.0,4470.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-07 08:05:09.443402
WNTR,24.99,24.77,24.99,2412600.0,,2353500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-07 08:05:09.443402
SPNG,24.25,23.86,24.17,927100.0,794200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-07 08:05:10.547992
SMMR,25.81,23.49,23.75,910800.0,803000.0,3000.0,1610.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-07 08:05:10.547992
ATMN,25.82,25.79,25.81,1003100.0,771500.0,7110.0,680.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-07 08:05:10.547992
WNTR,28.84,26.53,27.63,718100.0,642700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-07 08:05:10.547992
SPNG,23.86,23.86,24.15,927100.0,2470.0,884700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-07 08:05:11.157243
SMMR,23.5,23.48,23.5,910800.0,1750.0,1133800.0,750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-07 08:05:11.157243
ATMN,25.67,25.67,25.81,1003100.0,2040.0,890200.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-07 08:05:11.157243
WNTR,26.53,26.37,26.39,845300.0,,969000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-07 08:05:11.157243
SPNG,23.86,22.52,23.59,1051000.0,5540.0,1197600.0,5671.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-07 08:05:12.299554
SMMR,23.48,23.43,23.48,937400.0,1750.0,1376400.0,5941.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-07 08:05:12.299554
ATMN,24.2,24.2,25.03,1097400.0,2040.0,1072800.0,6831.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-07 08:05:12.299554
WNTR,26.53,26.37,26.39,845300.0,,1302200.0,6077.0,6344.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-07 08:05:12.299554
SPNG,23.28,23.48,23.6,1530900.0,1197600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-07 08:05:13.337588
SMMR,23.05,23.05,23.48,947000.0,1376400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-07 08:05:13.337588
ATMN,24.18,24.09,24.18,1226000.0,1294500.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-07 08:05:13.337588
WNTR,26.53,26.37,26.39,845300.0,1754100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-07 08:05:13.337588
SPNG,23.6,23.69,24.03,1767500.0,765.0,1222100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-07 08:05:14.388068
SMMR,23.05,23.05,23.15,1052500.0,765.0,1580500.0,1530.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-07 08:05:14.388068
ATMN,24.18,24.09,24.13,1446500.0,765.0,1418000.0,5124.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-07 08:05:14.388068
WNTR,26.53,26.37,26.39,845300.0,765.0,2095600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-07 08:05:14.388068
SPNG,24.03,23.64,23.93,2000.0,1777100.0,1000.0,1222100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-07 08:05:15.447538
SMMR,23.05,23.07,23.09,2000.0,1052500.0,2000.0,1915200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-07 08:05:15.447538
ATMN,24.25,24.1,24.25,610.0,1346500.0,,1294500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-07 08:05:15.447538
WNTR,26.26,25.85,26.1,,863100.0,,2128700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-07 08:05:15.447538
SPNG,23.42,23.87,23.91,2062.0,1643000.0,3150.0,1222100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,2026-02-07 08:05:16.531621
SMMR,23.11,23.11,23.13,7367.0,1178800.0,880.0,1845000.0,2330.0,5185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,2026-02-07 08:05:16.531621
ATMN,24.25,24.25,24.29,5066.0,1479100.0,,1307500.0,,2182.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,2026-02-07 08:05:16.531621
WNTR,25.83,25.83,26.04,2182.0,923600.0,,1976200.0,,13786.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,2026-02-07 08:05:16.531621
SPNG,23.94,23.94,24.03,1891600.0,100.0,1333000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,2026-02-07 08:05:17.616016
SMMR,22.89,22.89,23.13,994400.0,,1668200.0,1840.0,12309.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,2026-02-07 08:05:17.616016
ATMN,23.95,23.99,24.26,1283700.0,2620.0,1670800.0,2110.0,9143.0,760.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,2026-02-07 08:05:17.616016
WNTR,25.83,25.34,25.57,923600.0,308.0,1876100.0,,23786.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,2026-02-07 08:05:17.616016
SPNG,23.94,23.96,24.02,1840.0,1891600.0,100.0,1080.0,1567600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2026-02-07 08:05:18.279033
SMMR,22.89,22.89,22.95,,1112000.0,,3840.0,1572300.0,12309.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2026-02-07 08:05:18.279033
ATMN,23.37,23.37,24.24,,1156300.0,,4590.0,1516400.0,9143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2026-02-07 08:05:18.279033
WNTR,25.33,25.1,25.26,,1047700.0,,,1749200.0,26000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2026-02-07 08:05:18.279033
SPNG,23.87,23.53,23.86,860.0,2077500.0,100.0,4220.0,1688600.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-07 08:05:19.344972
SMMR,23.15,22.92,23.03,2350.0,1112000.0,9012.0,810.0,1936800.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-07 08:05:19.344972
ATMN,24.03,23.97,24.02,,1408900.0,9730.0,6590.0,1238300.0,9343.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-07 08:05:19.344972
WNTR,25.09,25.09,25.22,,945900.0,,,1781400.0,26000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-07 08:05:19.344972
SPNG,23.87,23.79,23.81,1672500.0,2510.0,7120.0,1636600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-07 08:05:20.417813
SMMR,23.15,22.94,23.1,1112000.0,2350.0,600.0,1835600.0,9694.0,4973.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-07 08:05:20.417813
ATMN,23.84,23.37,23.84,1296700.0,,,1886500.0,,2013.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-07 08:05:20.417813
WNTR,24.85,25.0,25.25,1113600.0,,,2231900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-07 08:05:20.417813
SPNG,23.68,23.7,23.81,100.0,1803900.0,1410.0,7120.0,100.0,1550200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-07 08:05:21.463476
SMMR,23.1,22.97,23.06,19355.0,1112000.0,2350.0,1520.0,4973.0,1662600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-07 08:05:21.463476
ATMN,23.84,24.12,24.27,5193.0,1531200.0,4160.0,460.0,2013.0,1880400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-07 08:05:21.463476
WNTR,24.85,25.0,25.01,,1243800.0,,,6311.0,2096800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-07 08:05:21.463476
SPNG,23.88,23.71,23.87,3230.0,100.0,1685500.0,1380.0,1873900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-07 08:05:22.515131
SMMR,22.95,22.97,23.0,,1672.0,1121300.0,3230.0,1305200.0,14973.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-07 08:05:22.515131
ATMN,23.84,24.15,24.22,7240.0,5293.0,1531200.0,460.0,1979200.0,2013.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-07 08:05:22.515131
WNTR,25.25,25.02,25.2,,4411.0,1243800.0,,2146400.0,9546.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-07 08:05:22.515131
SPNG,23.8,23.7,23.8,200.0,2034400.0,3292.0,2036200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-07 08:05:23.560825
SMMR,23.06,23.04,23.06,11672.0,1370500.0,4973.0,2052500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-07 08:05:23.560825
ATMN,23.78,23.78,24.12,,1533400.0,2013.0,2080000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-07 08:05:23.560825
WNTR,25.22,25.14,25.21,12058.0,1368100.0,7647.0,2146400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-07 08:05:23.560825
SPNG,23.69,23.65,23.69,2283100.0,2067900.0,100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-07 08:05:24.602699
SMMR,23.06,23.04,23.05,1633500.0,1843300.0,12573.0,11672.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-07 08:05:24.602699
ATMN,24.03,24.03,24.09,1770600.0,1918900.0,2213.0,5719.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-07 08:05:24.602699
WNTR,25.14,25.14,25.25,1368100.0,2109600.0,2496.0,12058.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-07 08:05:24.602699
SPNG,23.53,23.53,23.69,2276700.0,2154300.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-07 08:05:25.640577
SMMR,23.08,23.08,23.09,1844200.0,2141500.0,3800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-07 08:05:25.640577
ATMN,24.22,24.04,24.22,1891600.0,2211100.0,200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-07 08:05:25.640577
WNTR,25.0,24.9,24.99,1200500.0,2124500.0,,5829.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-07 08:05:25.640577
SPNG,23.21,23.21,23.67,1756800.0,1330.0,3800.0,1971200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-07 08:05:26.222413
SMMR,23.04,23.04,23.1,1749200.0,1000.0,,2050600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-07 08:05:26.222413
ATMN,23.98,23.98,24.2,1791100.0,1290.0,9283.0,2011300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-07 08:05:26.222413
WNTR,25.2,24.9,25.2,1327000.0,,,2245300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-07 08:05:26.222413
SPNG,23.21,23.52,23.64,300.0,2228800.0,2255.0,750.0,4775.0,1880700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-07 08:05:27.342571
SMMR,23.03,23.04,23.08,440.0,1642300.0,1248.0,2390.0,8773.0,1846300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-07 08:05:27.342571
ATMN,23.68,23.75,23.76,640.0,1688200.0,,2970.0,18519.0,1785700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-07 08:05:27.342571
WNTR,25.2,25.14,25.2,,1668000.0,5829.0,,,2284100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-07 08:05:27.342571
SPNG,24.0,23.53,23.99,800.0,2355.0,1861700.0,500.0,2026700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-07 08:05:28.382633
SMMR,23.03,23.05,23.07,880.0,7776.0,1740900.0,2390.0,1766800.0,18224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-07 08:05:28.382633
ATMN,23.95,23.96,24.02,3490.0,,1815300.0,1150.0,1993000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-07 08:05:28.382633
WNTR,25.05,25.05,25.23,,5829.0,1663400.0,,2148400.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-07 08:05:28.382633
SPNG,23.47,23.68,23.99,560.0,2080300.0,2255.0,500.0,2031200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-07 08:05:29.412675
SMMR,23.18,23.05,23.08,880.0,1740900.0,7776.0,760.0,2029100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-07 08:05:29.412675
ATMN,24.02,24.01,24.02,5130.0,1846400.0,10000.0,690.0,2108400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-07 08:05:29.412675
WNTR,25.25,25.08,25.11,,1784800.0,5929.0,,2125600.0,5741.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-07 08:05:29.412675
SPNG,23.47,23.73,23.77,2920.0,1848800.0,3800.0,1856300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-07 08:05:30.462097
SMMR,23.1,23.1,23.17,880.0,1852300.0,760.0,2051800.0,6168.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-07 08:05:30.462097
ATMN,23.75,23.75,24.04,640.0,2018400.0,3050.0,1929500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-07 08:05:30.462097
WNTR,25.25,25.07,25.25,,2035500.0,,2220900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-07 08:05:30.462097
SPNG,23.62,23.62,23.77,2337700.0,8154.0,2042800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-07 08:05:31.500308
