ticker,last_price,bid_price,ask_price,BUY_COLA-1,BUY_ANON,SELL_ANON,SELL_COLA-1,BUY_GIOT-3,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,SELL_BRCH-3,BUY_LAVL-1,BUY_BRCH-3,BUY_UEBR-1,SELL_BABS-4,SELL_LETH-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,SELL_COLA-3,SELL_CNCD-1,BUY_CNCD-1,SELL_UOTB-3,SELL_NAIT-1,BUY_LETH-1,BUY_WRSW-2,SELL_WRSW-1,BUY_CNCD-5,SELL_COLB-2,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_BRCH-2,SELL_UOTB-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,SELL_GIOT-3,BUY_UOTB-3,BUY_BABS-4,BUY_CAMN-1,SELL_CNCD-5,BUY_COLB-2,SELL_WRSW-2,SELL_CAMN-1,SELL_BRCH-2,tick,timestamp
WNTR,24.35,24.27,24.32,910700.0,1200.0,973600.0,1200.0,5250.0,5250.0,10000.0,10500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-05 21:39:06.410369
SPNG,24.46,24.2,24.46,2168400.0,600.0,1632000.0,8750.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 21:39:07.484138
SMMR,25.76,25.83,25.92,1919200.0,800.0,1976600.0,1750.0,3500.0,800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 21:39:07.484138
ATMN,24.81,24.65,24.76,1320800.0,1000.0,1788100.0,3500.0,12250.0,1000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 21:39:07.484138
WNTR,24.07,24.18,24.31,1493000.0,,1105500.0,3500.0,5250.0,1200.0,5000.0,10500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 21:39:07.484138
SPNG,24.46,24.2,24.46,2168400.0,1750.0,1645200.0,8750.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 21:39:08.062814
SMMR,25.83,25.83,25.92,2040500.0,3500.0,2070800.0,1750.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 21:39:08.062814
ATMN,24.81,24.65,24.76,1442500.0,12250.0,1904200.0,3500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 21:39:08.062814
WNTR,24.31,24.19,24.31,1599900.0,5250.0,1105500.0,,4500.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 21:39:08.062814
SPNG,24.46,24.2,24.26,2168400.0,1750.0,1638000.0,8750.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 21:39:09.185949
SMMR,25.76,25.76,26.09,2009800.0,3500.0,2053600.0,1750.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 21:39:09.185949
ATMN,24.65,24.65,24.8,1340700.0,12250.0,1912900.0,3500.0,1000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 21:39:09.185949
WNTR,24.43,24.19,24.36,960800.0,5250.0,1269000.0,5250.0,1200.0,10000.0,6000.0,1200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 21:39:09.185949
SPNG,24.35,24.37,24.46,2308800.0,1645200.0,8750.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 21:39:10.251384
SMMR,26.09,26.11,26.12,1995000.0,1928800.0,1750.0,3500.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 21:39:10.251384
ATMN,24.8,24.68,24.8,1432300.0,1912900.0,3500.0,12250.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 21:39:10.251384
WNTR,24.43,24.19,24.36,738100.0,1502300.0,5250.0,5250.0,1200.0,13000.0,1200.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 21:39:10.251384
SPNG,24.2,24.2,24.46,2286600.0,1653300.0,8750.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-05 21:39:11.330530
SMMR,26.09,26.11,26.12,1995000.0,2074600.0,1750.0,3500.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-05 21:39:11.330530
ATMN,24.8,24.8,24.89,1747700.0,1880500.0,3500.0,5250.0,1000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-05 21:39:11.330530
WNTR,24.19,24.19,24.26,858000.0,1377500.0,5250.0,5250.0,1200.0,13500.0,1200.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-05 21:39:11.330530
SPNG,24.23,24.2,24.23,2296100.0,1669500.0,8750.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-05 21:39:12.397362
SMMR,26.13,25.76,26.13,1998400.0,2043000.0,1750.0,3500.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-05 21:39:12.397362
ATMN,24.89,24.9,24.92,1956400.0,1874300.0,3500.0,3500.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-05 21:39:12.397362
WNTR,24.19,24.19,24.26,949400.0,1280000.0,5250.0,5250.0,12000.0,1200.0,1200.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-05 21:39:12.397362
SPNG,24.2,24.2,24.46,2296100.0,1653300.0,8750.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-05 21:39:13.479320
SMMR,26.13,25.76,25.86,1856000.0,1957400.0,1750.0,800.0,3500.0,800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-05 21:39:13.479320
ATMN,24.8,24.8,24.92,1846400.0,1783000.0,3500.0,1000.0,3500.0,1000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-05 21:39:13.479320
WNTR,24.17,24.15,24.17,1464400.0,1068600.0,,,5250.0,1200.0,6000.0,8500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-05 21:39:13.479320
SPNG,24.2,24.11,24.14,2196800.0,600.0,1534600.0,600.0,8750.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-05 21:39:14.537374
SMMR,25.95,25.95,26.13,1891300.0,800.0,2027300.0,,1750.0,3500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-05 21:39:14.537374
ATMN,24.96,24.75,24.96,1844600.0,1000.0,1784900.0,1000.0,3500.0,3500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-05 21:39:14.537374
WNTR,24.36,24.32,24.33,1079900.0,1200.0,1195500.0,1200.0,5250.0,5250.0,10500.0,5500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-05 21:39:14.537374
SPNG,24.14,24.11,24.14,2196800.0,600.0,600.0,1547100.0,8750.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-05 21:39:15.102202
SMMR,25.9,25.76,25.9,1970100.0,,800.0,1917900.0,1750.0,3500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-05 21:39:15.102202
ATMN,24.96,24.75,24.96,1844600.0,1000.0,1000.0,1784900.0,3500.0,3500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-05 21:39:15.102202
WNTR,24.15,24.32,24.36,1464400.0,1200.0,1200.0,1195500.0,5250.0,5250.0,4500.0,6500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-05 21:39:15.102202
SPNG,24.57,24.11,24.57,2315200.0,1668200.0,8750.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-05 21:39:16.266267
SMMR,26.13,25.8,26.07,1991300.0,2026100.0,1750.0,3500.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-05 21:39:16.266267
ATMN,24.99,24.75,24.99,1975800.0,1828700.0,3500.0,1750.0,1000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-05 21:39:16.266267
WNTR,24.12,24.18,24.36,1463000.0,1092700.0,,5250.0,1200.0,3972.0,1200.0,13500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-05 21:39:16.266267
SPNG,24.06,24.06,24.36,2178100.0,600.0,1981600.0,1750.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-05 21:39:17.328182
SMMR,26.13,25.8,26.07,1883400.0,800.0,1931900.0,1750.0,3500.0,800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-05 21:39:17.328182
ATMN,25.03,24.75,24.84,1975800.0,1000.0,1742400.0,3500.0,1750.0,1000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-05 21:39:17.328182
WNTR,24.37,24.33,24.37,1493200.0,1200.0,993000.0,,5250.0,1200.0,3972.0,13528.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-05 21:39:17.328182
SPNG,24.39,24.39,24.66,2295900.0,2010900.0,1750.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-05 21:39:18.397170
SMMR,25.8,25.76,25.8,1887400.0,1955700.0,1750.0,800.0,3500.0,800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-05 21:39:18.397170
ATMN,25.1,24.92,25.1,1972800.0,1705700.0,3500.0,1000.0,1750.0,1000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-05 21:39:18.397170
WNTR,24.42,24.33,24.42,1466900.0,992400.0,,1200.0,5250.0,,3972.0,15028.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-05 21:39:18.397170
SPNG,23.88,24.25,24.66,2050100.0,600.0,1750.0,1943500.0,600.0,1750.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-05 21:39:19.468806
SMMR,25.76,25.76,26.07,1881300.0,800.0,3500.0,1931900.0,800.0,1750.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-05 21:39:19.468806
ATMN,25.1,24.74,25.1,1860700.0,1000.0,3500.0,1808000.0,,3500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-05 21:39:19.468806
WNTR,24.39,24.39,24.42,1621300.0,1200.0,5250.0,757200.0,1200.0,,3000.0,16528.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-05 21:39:19.468806
SPNG,23.88,24.37,24.62,2173600.0,1750.0,1986800.0,600.0,1750.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-05 21:39:20.543046
SMMR,26.13,25.81,26.13,1891400.0,3500.0,1921900.0,800.0,1750.0,800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-05 21:39:20.543046
ATMN,24.74,24.74,25.1,1867100.0,3500.0,1728600.0,1000.0,3500.0,1000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-05 21:39:20.543046
WNTR,24.24,24.24,24.32,1718300.0,5250.0,757200.0,1200.0,,,3000.0,16528.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-05 21:39:20.543046
SPNG,23.88,24.37,24.62,2173600.0,1750.0,1996100.0,600.0,1750.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-05 21:39:21.125494
SMMR,26.13,25.81,25.89,2017600.0,3500.0,2014500.0,,1750.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-05 21:39:21.125494
ATMN,24.74,24.74,25.1,1971600.0,3500.0,1827900.0,,3500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-05 21:39:21.125494
WNTR,24.22,24.22,24.43,1698200.0,5250.0,981300.0,,,3000.0,15028.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-05 21:39:21.125494
SPNG,23.88,24.37,24.39,2173600.0,1750.0,2082000.0,1750.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-05 21:39:22.398933
SMMR,26.15,26.03,26.15,1992700.0,3500.0,1796900.0,1750.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-05 21:39:22.398933
ATMN,24.71,24.71,25.1,1883300.0,5250.0,1861900.0,3500.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-05 21:39:22.398933
WNTR,24.17,24.17,24.43,1480300.0,5250.0,882100.0,,1200.0,4500.0,1200.0,16500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-05 21:39:22.398933
SPNG,23.88,24.08,24.39,2199100.0,600.0,1971400.0,600.0,1750.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-05 21:39:23.492896
SMMR,25.88,25.92,26.15,1987900.0,,1796900.0,,1750.0,3500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-05 21:39:23.492896
ATMN,24.68,24.68,25.1,1645500.0,1000.0,1892800.0,1000.0,1750.0,7000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-05 21:39:23.492896
WNTR,24.15,24.15,24.43,1574400.0,,981300.0,1200.0,1750.0,5250.0,4500.0,13500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-05 21:39:23.492896
SPNG,24.62,23.88,24.42,2081600.0,600.0,1750.0,2082400.0,1750.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-05 21:39:24.622480
SMMR,25.79,25.79,26.17,2020700.0,,3500.0,1701700.0,1750.0,800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-05 21:39:24.622480
ATMN,25.05,24.65,25.05,1553900.0,1000.0,8750.0,2020600.0,,1000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-05 21:39:24.622480
WNTR,24.35,24.35,24.43,1605300.0,,5250.0,882100.0,,1200.0,4500.0,16500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-05 21:39:24.622480
SPNG,24.62,23.88,24.62,2081600.0,600.0,1750.0,2095000.0,1750.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-05 21:39:25.175847
SMMR,25.79,25.92,26.17,2018900.0,,3500.0,1794100.0,1750.0,800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-05 21:39:25.175847
ATMN,24.61,24.6,24.61,1428900.0,,12250.0,2135200.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-05 21:39:25.175847
WNTR,24.35,24.35,24.4,1819600.0,,5250.0,874500.0,,1200.0,1500.0,16500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-05 21:39:25.175847
SPNG,24.56,24.56,24.62,2186900.0,1750.0,2095000.0,1750.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-05 21:39:26.390326
SMMR,25.92,25.92,26.14,2016500.0,3500.0,1889500.0,1750.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-05 21:39:26.390326
ATMN,24.6,24.6,25.07,1428900.0,12250.0,2094700.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-05 21:39:26.390326
WNTR,24.43,24.23,24.43,1795300.0,5250.0,783600.0,,1500.0,18028.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-05 21:39:26.390326
SPNG,24.56,24.56,24.62,2186900.0,1750.0,2123500.0,1750.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-05 21:39:27.488655
SMMR,26.09,26.09,26.14,2032200.0,3500.0,1889500.0,1750.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-05 21:39:27.488655
ATMN,25.13,24.59,25.13,1414600.0,12250.0,1851600.0,3500.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-05 21:39:27.488655
WNTR,24.42,24.23,24.33,1699500.0,5250.0,678400.0,,1500.0,1200.0,1200.0,18028.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-05 21:39:27.488655
SPNG,24.21,23.9,24.21,2305000.0,2140100.0,1750.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-05 21:39:28.544245
SMMR,26.08,26.08,26.14,2003200.0,2003200.0,1750.0,3500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-05 21:39:28.544245
ATMN,24.78,24.78,24.88,1449100.0,1951600.0,1750.0,12250.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-05 21:39:28.544245
WNTR,24.19,24.19,24.33,1916700.0,678400.0,,5250.0,1200.0,18028.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-05 21:39:28.544245
SPNG,24.21,24.07,24.21,2337000.0,2140100.0,1750.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-05 21:39:29.591109
SMMR,26.18,26.08,26.17,1769000.0,1917100.0,1750.0,1600.0,3500.0,800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-05 21:39:29.591109
ATMN,24.53,24.53,24.88,1391200.0,1951600.0,,,12250.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-05 21:39:29.591109
WNTR,24.19,24.32,24.33,1964000.0,678400.0,,,5250.0,1200.0,18028.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-05 21:39:29.591109
SPNG,24.21,24.18,24.21,2354100.0,2140100.0,1750.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-05 21:39:30.636609
SMMR,26.18,26.08,26.18,2003200.0,1960200.0,1750.0,3500.0,800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-05 21:39:30.636609
