ticker,last_price,bid_price,ask_price,BUY_WRSW-3,BUY_ANON,SELL_WRSW-3,SELL_ANON,BUY_UEBR-2,BUY_GIOT-3,SELL_WRSW-5,BUY_LUIS-1,SELL_UOTB-2,SELL_DUBL-5,SELL_BRCH-3,BUY_LAVL-1,BUY_BRCH-3,BUY_UEBR-1,BUY_WRSW-6,SELL_BABS-4,SELL_LETH-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,SELL_WRSW-6,SELL_COLA-3,BUY_WRSW-5,SELL_CNCD-1,BUY_CNCD-1,BUY_COLA-1,BUY_WRSW-4,SELL_UOTB-3,SELL_HECM-3,SELL_NAIT-1,BUY_LETH-1,BUY_WRSW-2,SELL_WRSW-1,BUY_CNCD-5,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_BRCH-2,SELL_UOTB-1,BUY_COLA-3,SELL_LAVL-1,BUY_BRCH-1,SELL_UEBR-1,SELL_GIOT-3,BUY_UOTB-3,BUY_DUBL-5,BUY_BABS-4,BUY_CAMN-1,SELL_CNCD-5,BUY_COLB-2,SELL_WRSW-2,SELL_UEBR-2,SELL_CAMN-1,SELL_WRSW-4,BUY_HECM-3,SELL_BRCH-2,tick,timestamp
ATMN,24.98,24.97,24.98,2134700.0,1400.0,9136.0,,2271100.0,,,9136.0,,,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-06 10:57:17.495519
WNTR,25.01,24.99,25.01,812400.0,,6717.0,,1878100.0,8000.0,3012.0,,1000.0,2791.0,,770.0,770.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-06 10:57:17.495519
SPNG,25.18,25.19,25.27,4200.0,1585700.0,679.0,6000.0,1171.0,1400.0,679.0,2041000.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-06 10:57:18.074604
SMMR,24.91,25.05,25.12,2800.0,1648800.0,740.0,6000.0,,4200.0,740.0,1024800.0,1000.0,1620.0,4000.0,4674.0,1842.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-06 10:57:18.074604
ATMN,24.97,24.97,24.98,1400.0,2001700.0,710.0,6000.0,9136.0,,710.0,1929400.0,,,,9136.0,1830.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-06 10:57:18.074604
WNTR,24.99,24.98,24.99,,1255900.0,770.0,,,,770.0,1600100.0,5000.0,3190.0,3000.0,,2791.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-06 10:57:18.074604
SPNG,25.04,24.97,25.04,6000.0,2010400.0,1171.0,6000.0,1199500.0,7000.0,1328.0,100.0,679.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-06 10:57:19.162481
SMMR,25.13,25.1,25.13,6000.0,1430200.0,,,1450000.0,1400.0,1842.0,4674.0,,740.0,4200.0,2000.0,1620.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-06 10:57:19.162481
ATMN,25.0,24.95,24.96,500.0,2306300.0,,6000.0,2042600.0,,1830.0,,,609.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-06 10:57:19.162481
WNTR,24.98,24.98,24.99,6000.0,1516600.0,,2800.0,907100.0,,3876.0,9506.0,770.0,770.0,1400.0,,4356.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-06 10:57:19.162481
SPNG,25.4,24.99,25.05,100.0,7000.0,6000.0,587.0,1354400.0,100.0,1400.0,1997700.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-06 10:57:20.224652
SMMR,25.12,25.11,25.12,9179.0,1400.0,6000.0,740.0,1055700.0,9179.0,2800.0,1209200.0,4126.0,4000.0,3427.0,2000.0,740.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-06 10:57:20.224652
ATMN,25.04,24.88,24.92,1687.0,2800.0,,710.0,1775500.0,2322.0,1400.0,1808900.0,2742.0,,1830.0,,710.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-06 10:57:20.224652
WNTR,24.92,24.92,24.99,,,,770.0,1716700.0,2235.0,,540900.0,4356.0,,3876.0,8000.0,770.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-06 10:57:20.224652
SPNG,25.08,25.03,25.07,9800.0,100.0,679.0,1245300.0,3579.0,1400.0,1980300.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-06 10:57:21.307486
SMMR,25.15,25.15,25.17,,9179.0,740.0,1294800.0,,2800.0,1339200.0,4126.0,4000.0,3427.0,2000.0,740.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-06 10:57:21.307486
ATMN,24.94,24.89,24.94,8400.0,1687.0,710.0,1216600.0,,1400.0,2176700.0,2742.0,,915.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-06 10:57:21.307486
WNTR,24.98,24.94,24.97,5600.0,4259.0,770.0,1023100.0,,2800.0,803700.0,5876.0,,2710.0,7000.0,770.0,2235.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-06 10:57:21.307486
SPNG,25.08,24.88,25.08,679.0,2111300.0,8804.0,587.0,1400.0,1775900.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-06 10:57:22.388355
SMMR,25.21,25.18,25.2,740.0,595800.0,,740.0,2800.0,1847500.0,22840.0,2800.0,6000.0,2873.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-06 10:57:22.388355
ATMN,24.98,24.95,24.98,710.0,1116300.0,100.0,,4200.0,1924800.0,1687.0,8400.0,,2742.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-06 10:57:22.388355
WNTR,24.95,24.94,24.95,770.0,1027400.0,12335.0,,4200.0,311500.0,4259.0,5600.0,,5876.0,,3852.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-06 10:57:22.388355
SPNG,24.74,24.65,24.74,2207200.0,6231.0,1338500.0,7000.0,6000.0,679.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-06 10:57:23.452203
SMMR,25.11,25.04,25.1,1973900.0,10000.0,1096800.0,7000.0,,740.0,1400.0,6000.0,1620.0,3000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-06 10:57:23.452203
ATMN,24.96,24.97,25.02,1861900.0,,2019200.0,,,623.0,,6000.0,2420.0,,4272.0,710.0,2420.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-06 10:57:23.452203
WNTR,24.99,24.9,24.91,1594900.0,10000.0,1238600.0,,6000.0,770.0,,,4710.0,3000.0,3539.0,770.0,3957.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-06 10:57:23.452203
SPNG,24.75,24.76,24.77,2115200.0,100.0,1614.0,7000.0,6000.0,1427700.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-06 10:57:24.526151
SMMR,24.91,25.05,25.07,1336400.0,2450.0,17500.0,9800.0,6000.0,322300.0,4200.0,3000.0,6000.0,1620.0,740.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-06 10:57:24.526151
ATMN,25.01,25.01,25.15,1223700.0,9757.0,,1400.0,,2287900.0,5600.0,,6000.0,2420.0,,,710.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-06 10:57:24.526151
WNTR,24.99,24.91,24.92,792600.0,12667.0,9128.0,2800.0,6000.0,1022300.0,2800.0,3000.0,,6053.0,,3000.0,770.0,5396.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-06 10:57:24.526151
SPNG,25.17,24.86,25.07,5600.0,200.0,1361900.0,2656.0,6000.0,2800.0,1768500.0,100.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-06 10:57:25.589494
SMMR,25.02,25.02,25.03,,1225.0,1694300.0,3926.0,,,2070600.0,,2000.0,1153.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-06 10:57:25.589494
ATMN,25.2,25.05,25.2,9800.0,18412.0,831900.0,2420.0,,,2406800.0,,,,710.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-06 10:57:25.589494
WNTR,24.98,24.98,24.99,,22667.0,903400.0,4710.0,,,1592000.0,,5000.0,3957.0,,2000.0,770.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-06 10:57:25.589494
SPNG,25.17,24.88,25.06,8400.0,679.0,200.0,900000.0,4335.0,2656.0,7000.0,679.0,1458300.0,100.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-06 10:57:26.172748
SMMR,25.12,25.07,25.08,2800.0,740.0,1225.0,1008600.0,6000.0,3926.0,2800.0,740.0,1417300.0,,4000.0,2000.0,1153.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-06 10:57:26.172748
ATMN,24.95,24.95,25.12,,,,2462800.0,,,1400.0,533.0,2016800.0,,,,1268.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-06 10:57:26.172748
WNTR,24.99,24.97,24.99,,770.0,12667.0,903400.0,,3367.0,,770.0,1496500.0,,6000.0,3000.0,2791.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-06 10:57:26.172748
SPNG,25.21,25.21,25.4,1586300.0,4200.0,679.0,2656.0,2228300.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-06 10:57:27.248019
SMMR,25.15,25.07,25.15,1008600.0,2800.0,740.0,3926.0,2061900.0,8786.0,5000.0,740.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-06 10:57:27.248019
ATMN,25.22,25.14,25.18,1595000.0,5600.0,683.0,,2034400.0,1558.0,,710.0,6000.0,2800.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-06 10:57:27.248019
WNTR,24.98,24.97,24.98,1012900.0,,770.0,7944.0,1375800.0,,4000.0,770.0,,,8987.0,3000.0,4778.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-06 10:57:27.248019
SPNG,25.24,25.3,25.31,2056000.0,6000.0,1328.0,2866.0,100.0,679.0,1792000.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-06 10:57:28.300578
SMMR,25.21,25.13,25.2,664500.0,6000.0,1153.0,,,630.0,1852200.0,5600.0,740.0,18786.0,6000.0,2800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-06 10:57:28.300578
ATMN,24.97,24.99,25.16,1848800.0,6000.0,,,,660.0,2045900.0,4200.0,,1558.0,,2800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-06 10:57:28.300578
WNTR,24.98,24.97,24.98,1023700.0,,7944.0,4778.0,13333.0,770.0,901600.0,,770.0,,4000.0,,5000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-06 10:57:28.300578
SPNG,25.05,25.0,25.05,1400.0,6000.0,1950000.0,1328.0,1400.0,3200.0,1880100.0,679.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-06 10:57:29.357118
SMMR,25.08,25.07,25.08,,6000.0,1464800.0,2773.0,,,1748000.0,630.0,5000.0,1000.0,1778.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-06 10:57:29.357118
ATMN,25.0,24.98,25.0,4200.0,,1848800.0,2972.0,4200.0,926.0,1672800.0,660.0,,,1486.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-06 10:57:29.357118
WNTR,24.91,24.91,24.99,,,1726700.0,4710.0,,6000.0,1375800.0,770.0,,3000.0,4778.0,770.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-06 10:57:29.357118
SPNG,25.0,24.84,24.99,5600.0,6000.0,1589800.0,1328.0,5600.0,1572100.0,100.0,679.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-06 10:57:30.427594
SMMR,25.08,25.13,25.14,,6000.0,1133400.0,2773.0,,1629800.0,8490.0,740.0,8490.0,6000.0,740.0,1000.0,1778.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-06 10:57:30.427594
ATMN,25.07,25.19,25.22,2800.0,,1874700.0,2972.0,1400.0,2306100.0,,,8372.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-06 10:57:30.427594
WNTR,24.97,24.97,24.98,2800.0,,1110100.0,5580.0,4200.0,1019400.0,,,8684.0,2000.0,,4000.0,4090.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-06 10:57:30.427594
SPNG,25.0,24.85,24.86,14000.0,4194.0,6000.0,3738.0,466900.0,200.0,1809700.0,2800.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-06 10:57:31.485421
SMMR,25.0,25.13,25.14,,4038.0,6000.0,100.0,1340100.0,16902.0,1412500.0,,3000.0,740.0,2000.0,6000.0,740.0,889.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-06 10:57:31.485421
ATMN,25.15,24.81,25.14,1400.0,,,,2302800.0,729.0,1553200.0,7000.0,,,,,660.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-06 10:57:31.485421
WNTR,24.97,24.93,24.95,4200.0,3722.0,,3658.0,1112200.0,17288.0,550700.0,5600.0,2000.0,770.0,6000.0,6000.0,,2546.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-06 10:57:31.485421
SPNG,25.4,25.05,25.15,6000.0,7000.0,100.0,4194.0,599.0,1056500.0,679.0,2093200.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-06 10:57:32.545020
SMMR,25.13,25.1,25.13,,,,1620.0,740.0,2186900.0,740.0,1217200.0,4000.0,235.0,3307.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-06 10:57:32.545020
ATMN,25.23,25.05,25.1,,9800.0,100.0,1902.0,,1231600.0,,1551900.0,,10000.0,1902.0,5600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-06 10:57:32.545020
WNTR,24.91,24.95,24.96,,,5279.0,3722.0,,1857900.0,770.0,1245500.0,4000.0,,5019.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-06 10:57:32.545020
SPNG,24.84,24.83,24.84,2761.0,2031200.0,1993800.0,9482.0,679.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-06 10:57:33.619201
SMMR,25.13,25.08,25.11,1620.0,1464600.0,968400.0,235.0,,4200.0,2572.0,6000.0,2000.0,1400.0,6000.0,3307.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-06 10:57:33.619201
ATMN,25.25,25.04,25.25,,1974100.0,2387900.0,,,4200.0,3468.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-06 10:57:33.619201
WNTR,25.0,24.98,25.0,5203.0,1142000.0,1825900.0,,,,10709.0,,3000.0,,,5337.0,770.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-06 10:57:33.619201
SPNG,25.06,25.07,25.14,1400.0,1696600.0,2761.0,6000.0,599.0,9482.0,1834.0,1904400.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-06 10:57:34.175147
SMMR,25.13,25.09,25.11,8400.0,749700.0,1538.0,500.0,740.0,235.0,2418.0,312400.0,4000.0,2572.0,5600.0,8000.0,740.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-06 10:57:34.175147
ATMN,24.95,24.92,24.95,2800.0,2109100.0,,,710.0,,,1754500.0,,,4200.0,,660.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-06 10:57:34.175147
WNTR,24.95,24.96,24.98,,1138400.0,6546.0,770.0,,,4090.0,1478900.0,3000.0,5279.0,,3000.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-06 10:57:34.175147
SPNG,25.0,25.07,25.23,4200.0,1589300.0,6000.0,679.0,1328.0,2246300.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-06 10:57:35.273714
SMMR,25.08,25.07,25.08,,1453300.0,6000.0,,4696.0,1563500.0,2572.0,2000.0,3965.0,2000.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-06 10:57:35.273714
ATMN,25.09,25.09,25.19,5600.0,1516600.0,,710.0,2822.0,1776200.0,10000.0,,,,6000.0,5600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-06 10:57:35.273714
WNTR,24.97,24.96,24.97,,892400.0,6000.0,,5203.0,1602500.0,5279.0,4000.0,3720.0,2000.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-06 10:57:35.273714
SPNG,25.0,25.1,25.2,2452.0,9800.0,1056000.0,6000.0,1328.0,1233.0,7000.0,576.0,1345500.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-06 10:57:36.340392
SMMR,25.13,25.09,25.12,18086.0,1400.0,983700.0,6000.0,4696.0,866.0,1400.0,740.0,1317600.0,3000.0,740.0,3000.0,6000.0,889.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-06 10:57:36.340392
ATMN,24.92,25.15,25.17,9633.0,4200.0,1894200.0,,,5475.0,11200.0,,1032800.0,,710.0,,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-06 10:57:36.340392
