ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-3,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,SELL_BRCH-3,BUY_LAVL-1,BUY_BRCH-3,BUY_UEBR-1,SELL_BABS-4,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,SELL_COLA-3,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,BUY_WRSW-2,SELL_WRSW-1,BUY_CNCD-5,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_BRCH-2,SELL_UOTB-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,SELL_GIOT-3,BUY_UOTB-3,BUY_BABS-4,BUY_CAMN-1,SELL_CNCD-5,BUY_COLB-2,SELL_WRSW-2,SELL_CAMN-1,SELL_BRCH-2,tick,timestamp
SMMR,24.23,24.36,24.41,,2250400.0,,,,,2019000.0,136.0,5058.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-05 20:12:30.421285
ATMN,23.36,23.49,23.54,,1807800.0,,11250.0,,2250.0,1941400.0,,1303.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-05 20:12:30.421285
WNTR,24.09,24.12,24.15,4686.0,2262900.0,,,,,2291800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-05 20:12:30.421285
SPNG,23.91,23.91,24.47,1851000.0,5000.0,1541400.0,6000.0,3000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-05 20:12:31.463341
SMMR,24.36,24.37,24.39,2101900.0,,1809900.0,,,9766.0,15606.0,136.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-05 20:12:31.463341
ATMN,23.57,23.38,23.53,1807800.0,,1638400.0,,4500.0,,11397.0,,11250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-05 20:12:31.463341
WNTR,24.05,24.1,24.11,2408400.0,,2067300.0,,,,19434.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-05 20:12:31.463341
SPNG,23.91,24.33,24.46,983100.0,22000.0,9000.0,1450000.0,7500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-05 20:12:32.511207
SMMR,24.36,24.37,24.39,2208800.0,,,2144400.0,,628.0,136.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-05 20:12:32.511207
ATMN,23.67,23.43,23.66,1677600.0,,2250.0,2031800.0,,6032.0,,11250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-05 20:12:32.511207
WNTR,24.1,24.1,24.15,2425500.0,,,2286800.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-05 20:12:32.511207
SPNG,24.33,24.33,24.39,19500.0,1617.0,990100.0,1249500.0,15000.0,7500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-05 20:12:33.550231
SMMR,24.2,24.2,24.34,,,2234400.0,2025000.0,,,5171.0,136.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-05 20:12:33.550231
ATMN,23.71,23.37,23.51,,6043.0,2021800.0,2013200.0,,,2745.0,,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-05 20:12:33.550231
WNTR,24.04,24.04,24.1,,,2391200.0,2188300.0,,,7337.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-05 20:12:33.550231
SPNG,23.89,24.11,24.36,2078400.0,5154.0,27500.0,18000.0,194000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-05 20:12:34.620495
SMMR,24.2,24.28,24.34,2352300.0,5171.0,,,2027500.0,136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-05 20:12:34.620495
ATMN,23.32,23.32,23.45,2356200.0,,,2250.0,2028300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-05 20:12:34.620495
WNTR,24.12,24.04,24.12,2391200.0,,,,2292700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-05 20:12:34.620495
SPNG,24.11,24.12,24.39,3000.0,1960400.0,1249500.0,15000.0,7500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-05 20:12:35.681549
SMMR,24.39,24.31,24.39,,2321300.0,2155200.0,,,136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-05 20:12:35.681549
ATMN,23.27,23.27,23.44,,2373500.0,1823100.0,6750.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-05 20:12:35.681549
WNTR,24.15,24.0,24.15,,2409300.0,2285900.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-05 20:12:35.681549
SPNG,24.47,24.19,24.47,1975300.0,3000.0,1658400.0,7500.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-05 20:12:36.304715
SMMR,24.28,24.28,24.39,2352300.0,,2123300.0,,,136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-05 20:12:36.304715
ATMN,23.27,23.27,23.3,2250200.0,2250.0,1747700.0,,9000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-05 20:12:36.304715
WNTR,24.0,24.0,24.15,2409300.0,,2285900.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-05 20:12:36.304715
SPNG,24.43,24.19,24.28,1975300.0,3000.0,1766700.0,7500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-05 20:12:37.414633
SMMR,24.41,24.28,24.41,2352300.0,,2115000.0,,136.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-05 20:12:37.414633
ATMN,23.45,23.27,23.45,2127800.0,4500.0,1919800.0,,,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-05 20:12:37.414633
WNTR,24.0,24.11,24.15,2411500.0,,2242900.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-05 20:12:37.414633
SPNG,24.19,24.12,24.17,6000.0,1869300.0,2082600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-05 20:12:38.464895
SMMR,24.33,24.4,24.41,,2295100.0,2115000.0,136.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-05 20:12:38.464895
ATMN,23.18,23.2,23.44,4500.0,2126400.0,1823100.0,,6750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-05 20:12:38.464895
WNTR,24.0,24.0,24.15,,2419800.0,2273400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-05 20:12:38.464895
SPNG,24.65,24.12,24.46,9000.0,1755300.0,2068900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-05 20:12:39.518559
SMMR,24.4,24.28,24.34,,2352300.0,2239700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-05 20:12:39.518559
ATMN,23.18,23.37,23.44,6750.0,1989300.0,1642700.0,11250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-05 20:12:39.518559
WNTR,24.15,24.09,24.15,,2398900.0,2273400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-05 20:12:39.518559
SPNG,24.03,24.03,24.45,1974800.0,3000.0,3000.0,1971600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-05 20:12:40.581746
SMMR,24.4,24.28,24.33,2343000.0,,,2209700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-05 20:12:40.581746
ATMN,23.23,23.23,23.53,2134500.0,4500.0,4500.0,1922200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-05 20:12:40.581746
WNTR,24.17,24.09,24.17,2398900.0,,,2253600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-05 20:12:40.581746
SPNG,24.46,24.03,24.36,1876900.0,6000.0,2074400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-05 20:12:41.630673
SMMR,24.32,24.28,24.29,2374800.0,,2201100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-05 20:12:41.630673
ATMN,23.23,23.3,23.52,1978300.0,6750.0,1825500.0,6750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-05 20:12:41.630673
WNTR,24.17,24.09,24.17,2378800.0,,2266400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-05 20:12:41.630673
SPNG,24.57,24.03,24.57,1876900.0,6000.0,2080100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-05 20:12:42.682512
SMMR,24.34,24.35,24.38,2380500.0,,2259900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-05 20:12:42.682512
ATMN,23.3,23.3,23.52,1978300.0,6750.0,1825500.0,6750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-05 20:12:42.682512
WNTR,24.13,24.09,24.13,2339600.0,,2296400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-05 20:12:42.682512
SPNG,24.57,24.03,24.21,1758700.0,9000.0,3000.0,1986600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-05 20:12:43.244197
SMMR,24.38,24.35,24.38,2380500.0,,,2233400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-05 20:12:43.244197
ATMN,23.74,23.3,23.74,1978300.0,6750.0,,2137800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-05 20:12:43.244197
WNTR,24.16,24.09,24.16,2339600.0,,,2300800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-05 20:12:43.244197
SPNG,23.95,24.4,24.65,1627900.0,12000.0,1971500.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-05 20:12:44.324543
SMMR,24.35,24.35,24.43,2380500.0,,2202400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-05 20:12:44.324543
ATMN,23.3,23.3,23.43,1854800.0,9000.0,2163900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-05 20:12:44.324543
WNTR,24.05,24.11,24.16,2318700.0,,2300800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-05 20:12:44.324543
SPNG,24.4,23.9,24.37,15000.0,1000.0,1328100.0,1674900.0,1000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-05 20:12:45.388514
SMMR,24.46,24.35,24.45,,,2380500.0,2236500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-05 20:12:45.388514
ATMN,23.75,23.3,23.75,13500.0,,1623400.0,2134900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-05 20:12:45.388514
WNTR,24.0,24.0,24.16,,,2364300.0,2298400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-05 20:12:45.388514
SPNG,24.64,24.53,24.64,509200.0,5000.0,15000.0,1877000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-05 20:12:46.512529
SMMR,24.35,24.28,24.3,2384500.0,,,2244900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-05 20:12:46.512529
ATMN,23.29,23.23,23.29,1515600.0,,15750.0,2175600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-05 20:12:46.512529
WNTR,24.0,24.0,24.04,2346700.0,,,2308600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-05 20:12:46.512529
SPNG,23.87,24.53,24.64,4500.0,1128700.0,1617200.0,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-05 20:12:47.601442
SMMR,24.46,24.28,24.46,,2366800.0,2236500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-05 20:12:47.601442
ATMN,23.19,23.76,23.78,,2276600.0,2129400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-05 20:12:47.601442
WNTR,23.99,23.97,23.99,,2366500.0,2244300.0,,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-05 20:12:47.601442
SPNG,23.87,23.9,24.5,500.0,1991100.0,663200.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-05 20:12:48.682535
SMMR,24.27,24.27,24.43,,2375200.0,2218900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-05 20:12:48.682535
ATMN,23.73,23.19,23.33,,2275800.0,2140100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-05 20:12:48.682535
WNTR,24.17,23.97,24.17,,2346100.0,2289200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-05 20:12:48.682535
SPNG,23.9,23.9,23.99,3500.0,1346900.0,541100.0,7500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-05 20:12:49.748658
SMMR,24.25,24.25,24.46,,2354900.0,2236500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-05 20:12:49.748658
ATMN,23.3,23.3,23.33,,2255300.0,2140100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-05 20:12:49.748658
WNTR,23.97,23.97,24.17,,2354300.0,2267700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-05 20:12:49.748658
SPNG,24.64,24.72,0.0,200000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-05 20:12:50.304553
SMMR,24.47,23.64,0.0,200000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-05 20:12:50.304553
ATMN,23.33,26.29,0.0,200000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-05 20:12:50.304553
WNTR,23.97,24.37,0.0,200000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-05 20:12:50.304553
SPNG,24.24,24.24,25.44,412900.0,8000.0,668300.0,2000.0,800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-05 20:12:51.423419
SMMR,24.47,24.14,24.21,940400.0,,1181600.0,,800.0,800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-05 20:12:51.423419
ATMN,26.29,26.29,26.4,993400.0,,744700.0,,800.0,800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-05 20:12:51.423419
WNTR,24.37,24.37,24.48,934800.0,,1096800.0,,800.0,800.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-05 20:12:51.423419
SPNG,24.24,24.77,24.84,273800.0,7500.0,779.0,1000.0,848500.0,779.0,2170.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-05 20:12:52.576290
SMMR,23.93,23.71,23.85,954900.0,,,,1416800.0,800.0,,5432.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-05 20:12:52.576290
ATMN,25.91,26.09,26.4,1119400.0,,672.0,,744700.0,672.0,,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-05 20:12:52.576290
WNTR,24.21,24.36,24.47,971200.0,,,1716.0,1166800.0,800.0,,3432.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-05 20:12:52.576290
SPNG,24.24,24.79,24.83,8000.0,184300.0,779.0,8400.0,779.0,1092900.0,8400.0,2170.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-05 20:12:53.630409
SMMR,23.7,23.64,23.7,,944300.0,600.0,,600.0,1654000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-05 20:12:53.630409
ATMN,26.09,26.09,26.11,,1119400.0,672.0,9600.0,,843600.0,9600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-05 20:12:53.630409
WNTR,24.34,24.21,24.34,,1078800.0,,,672.0,1509100.0,,,1574.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-05 20:12:53.630409
SPNG,24.24,24.79,24.81,6000.0,6000.0,294600.0,233.0,16800.0,794200.0,6000.0,233.0,787.0,16800.0,2170.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-05 20:12:54.682526
SMMR,23.7,23.75,23.78,,,1143100.0,198.0,,1653100.0,,198.0,3316.0,,,2445.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-05 20:12:54.682526
ATMN,26.28,26.1,26.36,,2250.0,1301700.0,180.0,19200.0,740400.0,,,787.0,19200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-05 20:12:54.682526
WNTR,24.36,24.36,24.41,,,1306300.0,600.0,,1406300.0,,,3316.0,,,2445.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-05 20:12:54.682526
SPNG,24.8,24.79,24.8,7000.0,16800.0,294600.0,233.0,9000.0,3000.0,794200.0,233.0,16800.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-05 20:12:55.739166
SMMR,23.64,23.64,23.72,,,941500.0,,,,1864300.0,188.0,,2016.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-05 20:12:55.739166
ATMN,26.67,26.68,26.82,,,1381300.0,180.0,4500.0,,1059700.0,180.0,,,4500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-05 20:12:55.739166
WNTR,24.44,24.27,24.41,,,1188300.0,,,,1501200.0,,,2016.0,,1008.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-05 20:12:55.739166
SPNG,24.79,24.79,24.8,6000.0,25200.0,294600.0,233.0,1008.0,15000.0,4000.0,521800.0,233.0,8400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,2026-02-05 20:12:56.309463
SMMR,23.51,23.51,23.6,,,941900.0,180.0,,,,1984000.0,180.0,,2016.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,2026-02-05 20:12:56.309463
