ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_WRSW-2,SELL_WRSW-1,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_GIOT-3,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,BUY_BRCH-2,BUY_LAVL-1,SELL_UOTB-1,BUY_UEBR-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,BUY_UOTB-1,SELL_GIOT-3,BUY_UOTB-2,SELL_LUIS-1,BUY_UOTB-3,SELL_COLA-3,BUY_COLB-2,SELL_WRSW-2,SELL_BRCH-2,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,tick,timestamp
SMMR,25.7,25.72,25.77,1978600.0,2500.0,1865000.0,100.0,6000.0,2500.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2026-02-05 08:32:36.177246
ATMN,25.16,25.16,25.38,1568800.0,,2029300.0,100.0,,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2026-02-05 08:32:36.177246
WNTR,23.36,23.36,23.47,2284600.0,2000.0,1916500.0,100.0,,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2026-02-05 08:32:36.177246
SPNG,23.42,23.53,23.6,2500.0,2315600.0,100.0,6000.0,2500.0,2295800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2026-02-05 08:32:37.223347
SMMR,25.79,25.72,25.79,2500.0,1878400.0,100.0,1300.0,,1963200.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2026-02-05 08:32:37.223347
ATMN,25.14,25.14,25.36,,1306000.0,,,2500.0,1940700.0,6000.0,3750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2026-02-05 08:32:37.223347
WNTR,23.34,23.34,23.46,,2297300.0,,,2500.0,1931500.0,6000.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2026-02-05 08:32:37.223347
SPNG,22.9,22.9,23.57,3082100.0,2406600.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2026-02-05 08:32:38.272921
SMMR,25.79,25.74,25.79,1852900.0,2068900.0,2500.0,100.0,500.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2026-02-05 08:32:38.272921
ATMN,24.9,24.9,25.51,1291300.0,2215500.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2026-02-05 08:32:38.272921
WNTR,23.39,23.35,23.38,2203000.0,1927800.0,2500.0,,,6000.0,2500.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2026-02-05 08:32:38.272921
SPNG,22.77,22.77,23.23,3195500.0,6000.0,2500.0,2181400.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-05 08:32:39.327581
SMMR,25.63,25.62,25.63,2085000.0,6000.0,2500.0,1971000.0,4500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-05 08:32:39.327581
ATMN,25.58,24.9,25.4,1418400.0,6000.0,2500.0,2001900.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-05 08:32:39.327581
WNTR,23.34,23.35,23.47,2216800.0,6000.0,,2027900.0,,2500.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-05 08:32:39.327581
SPNG,23.5,23.5,23.55,2803600.0,6000.0,2500.0,2312600.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2026-02-05 08:32:40.391534
SMMR,25.63,25.62,25.63,2078300.0,,,2069100.0,100.0,2500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2026-02-05 08:32:40.391534
ATMN,25.35,25.35,25.39,1517100.0,6000.0,2500.0,2098600.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2026-02-05 08:32:40.391534
WNTR,23.51,23.46,23.48,2096700.0,6000.0,,2050900.0,,100.0,2500.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2026-02-05 08:32:40.391534
SPNG,23.57,23.15,23.27,6000.0,2833600.0,2500.0,2312600.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2026-02-05 08:32:41.474534
SMMR,25.8,25.76,25.78,,1979300.0,2500.0,1857000.0,2500.0,5000.0,100.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2026-02-05 08:32:41.474534
ATMN,25.08,25.03,25.07,,1672200.0,2500.0,2048100.0,,,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2026-02-05 08:32:41.474534
WNTR,23.35,23.35,23.47,,2346000.0,2000.0,1954500.0,,,100.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2026-02-05 08:32:41.474534
SPNG,22.77,23.09,23.2,6000.0,2750200.0,6000.0,2500.0,2185200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-05 08:32:42.565801
SMMR,25.76,25.74,25.75,,2196600.0,6000.0,,1948600.0,100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-05 08:32:42.565801
ATMN,25.42,25.42,25.44,,2052700.0,,,2197100.0,,100.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-05 08:32:42.565801
WNTR,23.37,23.43,23.46,,2298800.0,6000.0,2500.0,1954500.0,100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-05 08:32:42.565801
SPNG,22.77,23.09,23.19,6000.0,2502600.0,100.0,2500.0,6000.0,100.0,2075400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-05 08:32:43.121756
SMMR,25.66,25.62,25.66,,2207100.0,,,6000.0,,2055500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-05 08:32:43.121756
ATMN,25.16,25.15,25.16,,1921400.0,,,6000.0,,2100800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-05 08:32:43.121756
WNTR,23.49,23.44,23.49,,2160600.0,,,6000.0,,2142000.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-05 08:32:43.121756
SPNG,22.77,23.17,23.19,2537800.0,6000.0,2500.0,6000.0,2185200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-05 08:32:44.161631
SMMR,25.66,25.68,25.74,2067700.0,,2500.0,6000.0,1970000.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-05 08:32:44.161631
ATMN,25.15,25.03,25.14,1905200.0,,,,2225200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-05 08:32:44.161631
WNTR,23.43,23.35,23.37,2302300.0,,2500.0,6000.0,2052000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-05 08:32:44.161631
SPNG,23.07,23.18,23.61,2500.0,2414000.0,6000.0,2440900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-05 08:32:45.202062
SMMR,25.62,25.62,25.74,,2202100.0,,1970000.0,2500.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-05 08:32:45.202062
ATMN,25.14,25.04,25.14,2500.0,2235100.0,,2131600.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-05 08:32:45.202062
WNTR,23.46,23.46,23.48,2500.0,2183100.0,,2138800.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-05 08:32:45.202062
SPNG,23.62,22.95,23.62,2560100.0,6000.0,2406500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-05 08:32:46.239434
SMMR,25.77,25.67,25.77,2188100.0,,2084300.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-05 08:32:46.239434
ATMN,25.13,25.03,25.08,2375600.0,,2176500.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-05 08:32:46.239434
WNTR,23.35,23.35,23.48,2303600.0,,2152300.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-05 08:32:46.239434
SPNG,23.63,23.18,23.43,2391200.0,2500.0,6000.0,2327200.0,2500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-05 08:32:47.288359
SMMR,25.8,25.68,25.8,1947900.0,2500.0,2300.0,2207700.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-05 08:32:47.288359
ATMN,25.33,25.14,25.16,2219500.0,,6000.0,2001100.0,2500.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-05 08:32:47.288359
WNTR,23.48,23.41,23.47,2188700.0,2500.0,,1935600.0,2500.0,6000.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-05 08:32:47.288359
SPNG,23.63,23.19,23.23,2500.0,2378400.0,6000.0,2321200.0,2500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-05 08:32:48.335160
SMMR,25.8,25.7,25.78,2500.0,1880600.0,5500.0,2004000.0,2500.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-05 08:32:48.335160
ATMN,25.13,25.14,25.16,2500.0,2233800.0,,2001900.0,2500.0,500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-05 08:32:48.335160
WNTR,23.44,23.41,23.44,2500.0,2044900.0,4400.0,2062500.0,,6000.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-05 08:32:48.335160
SPNG,23.43,23.1,23.22,2686500.0,2500.0,2327200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-05 08:32:49.371901
SMMR,25.78,25.78,25.8,2188700.0,,2216700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-05 08:32:49.371901
ATMN,25.16,25.52,25.57,2099000.0,2500.0,2117000.0,2500.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-05 08:32:49.371901
WNTR,23.52,23.4,23.52,2259900.0,,2259900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-05 08:32:49.371901
SPNG,23.61,23.61,23.62,2373700.0,2500.0,6000.0,2500.0,2278700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-05 08:32:50.464001
SMMR,25.78,25.78,25.79,1988800.0,,5500.0,,2102100.0,10000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-05 08:32:50.464001
ATMN,25.13,25.08,25.16,2238900.0,,,2500.0,2023400.0,100.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-05 08:32:50.464001
WNTR,23.35,23.35,23.51,2268700.0,,,2500.0,2163500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-05 08:32:50.464001
SPNG,23.61,23.61,23.62,2373700.0,2500.0,6000.0,2500.0,2338600.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-05 08:32:51.564974
SMMR,25.81,25.71,25.77,1979800.0,2500.0,5500.0,2500.0,1963800.0,2000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-05 08:32:51.564974
ATMN,25.13,25.13,25.15,2218300.0,,5700.0,,1932100.0,2000.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-05 08:32:51.564974
WNTR,23.53,23.44,23.46,1887800.0,2500.0,6000.0,2500.0,2021600.0,,3900.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-05 08:32:51.564974
SPNG,23.24,23.29,23.62,2364800.0,2500.0,6000.0,2500.0,2000.0,2228800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-05 08:32:52.111213
SMMR,25.66,25.67,25.77,1920700.0,2500.0,6000.0,2500.0,2000.0,1858900.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-05 08:32:52.111213
ATMN,25.33,25.14,25.15,2117200.0,2500.0,5700.0,,,2165500.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-05 08:32:52.111213
WNTR,23.43,23.43,23.45,2110000.0,,6000.0,,,2024700.0,4400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-05 08:32:52.111213
SPNG,23.3,23.11,23.14,2500.0,2383600.0,6000.0,2379100.0,2000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-05 08:32:53.161201
SMMR,25.66,25.67,25.76,2500.0,1920500.0,6000.0,1845000.0,2000.0,1000.0,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-05 08:32:53.161201
ATMN,25.15,25.13,25.15,,2117200.0,6000.0,2198800.0,,800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-05 08:32:53.161201
WNTR,23.43,23.43,23.45,,2040500.0,6000.0,2038400.0,,4400.0,,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-05 08:32:53.161201
SPNG,23.63,23.69,23.72,2500.0,2370400.0,6000.0,2500.0,2329500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-05 08:32:54.206993
SMMR,25.67,25.67,25.79,,2024000.0,6000.0,2500.0,1950900.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-05 08:32:54.206993
ATMN,25.33,25.4,25.58,,2088900.0,6000.0,,2243700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-05 08:32:54.206993
WNTR,23.43,23.43,23.45,,2043800.0,6000.0,,2051200.0,4400.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-05 08:32:54.206993
SPNG,23.36,23.36,23.37,6000.0,2500.0,2383600.0,2472800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-05 08:32:55.254704
SMMR,25.67,25.68,25.77,6000.0,2500.0,1920500.0,1966700.0,2500.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-05 08:32:55.254704
ATMN,25.14,25.13,25.14,6000.0,,2196600.0,2159200.0,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-05 08:32:55.254704
WNTR,23.38,23.35,23.38,,,2277200.0,1924800.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-05 08:32:55.254704
SPNG,23.73,23.11,23.73,2500.0,2538400.0,2436100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-05 08:32:56.307177
SMMR,25.67,25.74,25.76,,2234500.0,2193600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-05 08:32:56.307177
ATMN,25.27,25.06,25.26,,2326700.0,2181500.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-05 08:32:56.307177
WNTR,23.5,23.36,23.49,2500.0,2171800.0,2165500.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-05 08:32:56.307177
SPNG,23.7,23.7,23.73,2638900.0,2441600.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-05 08:32:57.343687
SMMR,25.74,25.67,25.72,2261600.0,2086900.0,2500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-05 08:32:57.343687
ATMN,25.44,25.06,25.41,2326700.0,2140800.0,2500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-05 08:32:57.343687
WNTR,23.37,23.36,23.37,2141100.0,2173600.0,,2500.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-05 08:32:57.343687
SPNG,23.24,23.11,23.24,2500.0,2492700.0,2327100.0,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-05 08:32:58.380098
SMMR,25.67,25.67,25.82,,2249500.0,2173600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-05 08:32:58.380098
ATMN,25.44,25.14,25.38,,2215500.0,2132900.0,2500.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-05 08:32:58.380098
WNTR,23.46,23.46,23.53,,2278200.0,2241200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-05 08:32:58.380098
SPNG,23.57,23.11,23.3,2500.0,2492700.0,2410400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-05 08:32:59.421556
SMMR,25.79,25.81,25.82,2500.0,2141100.0,2092500.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-05 08:32:59.421556
ATMN,25.29,25.28,25.38,,2346000.0,2262500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-05 08:32:59.421556
WNTR,23.46,23.41,23.53,2500.0,2143500.0,2241200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-05 08:32:59.421556
SPNG,23.73,23.11,23.73,2500.0,2459200.0,2400600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-05 08:33:00.488857
SMMR,25.81,25.81,25.82,,2167300.0,2061600.0,6000.0,3147.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-05 08:33:00.488857
ATMN,25.28,25.28,25.35,,2265800.0,2232500.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-05 08:33:00.488857
WNTR,23.46,23.47,23.54,2500.0,2068500.0,2214500.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-05 08:33:00.488857
SPNG,23.05,23.31,23.61,6000.0,2500.0,2193300.0,6000.0,2306800.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-05 08:33:01.558392
SMMR,25.83,25.77,25.78,6000.0,,2149200.0,,2048600.0,3147.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-05 08:33:01.558392
ATMN,25.28,25.28,25.34,6000.0,,2304000.0,,2100900.0,,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-05 08:33:01.558392
WNTR,23.55,23.52,23.55,6000.0,2500.0,1960300.0,,2150900.0,,,9350.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-05 08:33:01.558392
SPNG,22.98,23.31,23.58,2500.0,6000.0,2334300.0,6000.0,2500.0,2205600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-05 08:33:02.617511
SMMR,25.78,25.77,25.8,,6000.0,2065300.0,,,2142000.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-05 08:33:02.617511
ATMN,25.28,25.28,25.34,,6000.0,2273200.0,,2500.0,2100900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-05 08:33:02.617511
WNTR,23.41,23.41,23.51,,,2283800.0,,,2174000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-05 08:33:02.617511
SPNG,22.96,23.25,23.39,500.0,2522600.0,6000.0,2500.0,2167100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-05 08:33:03.162967
SMMR,25.75,25.75,25.8,6000.0,2150400.0,,,2162200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-05 08:33:03.162967
ATMN,25.28,25.28,25.34,6000.0,2284700.0,,2500.0,2100900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-05 08:33:03.162967
WNTR,23.55,23.43,23.47,6000.0,2058500.0,6000.0,,2049900.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-05 08:33:03.162967
SPNG,23.79,22.97,23.39,2500.0,2522600.0,6000.0,2500.0,2154700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-05 08:33:04.214301
SMMR,25.72,25.76,25.79,2500.0,2130300.0,,2500.0,2069100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-05 08:33:04.214301
ATMN,25.29,25.31,25.35,,2410700.0,,,2232500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-05 08:33:04.214301
WNTR,23.39,23.39,23.48,,2293300.0,,,2145200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-05 08:33:04.214301
SPNG,22.96,23.42,23.78,2500.0,2522600.0,2500.0,2287000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-05 08:33:05.263275
SMMR,25.8,25.73,25.8,2500.0,2030700.0,,2164900.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-05 08:33:05.263275
ATMN,25.23,25.26,25.29,2500.0,2289800.0,,2100900.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-05 08:33:05.263275
