ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_COLA-1,SELL_ANON,BUY_COLA-1,BUY_WRSW-2,SELL_WRSW-1,SELL_COLB-2,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,BUY_LAVL-1,SELL_UOTB-1,BUY_UEBR-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,BUY_UOTB-3,SELL_COLA-3,BUY_COLB-2,SELL_WRSW-2,SELL_UOTB-3,SELL_NAIT-1,tick,timestamp
WNTR,26.63,26.45,26.54,1781300.0,5896.0,,1726800.0,5896.0,,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-04 21:08:38.325225
SPNG,25.67,25.81,25.85,2000.0,1569600.0,4728.0,10000.0,1749500.0,4728.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-04 21:08:39.374975
SMMR,25.84,25.59,25.74,,1563500.0,5220.0,20000.0,1796000.0,5220.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-04 21:08:39.374975
ATMN,26.21,26.09,26.18,,1768000.0,5280.0,5000.0,1569500.0,5280.0,7000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-04 21:08:39.374975
WNTR,26.45,26.45,26.54,5000.0,1781600.0,3195.0,,1726800.0,3195.0,10000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-04 21:08:39.374975
SPNG,26.4,25.67,26.08,1792900.0,1393.0,10000.0,1870600.0,1393.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-04 21:08:40.452074
SMMR,25.84,25.62,25.74,1667900.0,2093.0,20000.0,1889700.0,4186.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-04 21:08:40.452074
ATMN,25.94,25.94,26.18,1859900.0,2212.0,5000.0,1743300.0,2212.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-04 21:08:40.452074
WNTR,26.61,26.61,26.63,1772000.0,2054.0,,1835100.0,2054.0,10000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-04 21:08:40.452074
SPNG,25.56,25.65,25.9,1252.0,1807300.0,10000.0,1864900.0,1252.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-04 21:08:41.556564
SMMR,25.62,25.62,25.74,1443.0,1665700.0,20000.0,1985200.0,1443.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-04 21:08:41.556564
ATMN,26.56,26.05,26.56,1945.0,1834100.0,5000.0,1790400.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-04 21:08:41.556564
WNTR,26.44,26.6,26.63,2122.0,1756200.0,,1718900.0,2122.0,5000.0,10000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-04 21:08:41.556564
SPNG,25.56,25.86,25.9,1808800.0,1376.0,10000.0,1864900.0,1376.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-04 21:08:42.610230
SMMR,25.61,25.73,25.75,1672000.0,1768.0,20000.0,1993200.0,1768.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-04 21:08:42.610230
ATMN,26.28,26.05,26.28,1820000.0,1924.0,5000.0,1739900.0,1924.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-04 21:08:42.610230
WNTR,26.58,26.58,26.63,1730200.0,2823.0,,1926400.0,,2000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-04 21:08:42.610230
SPNG,25.86,25.95,26.4,2558.0,1685600.0,10000.0,1776500.0,2558.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-04 21:08:43.688358
SMMR,25.85,25.61,25.65,1511.0,1644100.0,20000.0,1968100.0,1511.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-04 21:08:43.688358
ATMN,26.53,26.53,26.56,1512.0,1806600.0,5000.0,1707500.0,1512.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-04 21:08:43.688358
WNTR,26.63,26.64,26.73,1984.0,1733700.0,,1912200.0,,10000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-04 21:08:43.688358
SPNG,25.67,25.74,25.98,1806000.0,2058.0,10000.0,2058.0,1881500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-04 21:08:44.762187
SMMR,25.85,25.61,25.64,1677500.0,1904.0,20000.0,1904.0,1908000.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-04 21:08:44.762187
ATMN,26.42,26.05,26.22,1814000.0,2268.0,5000.0,2268.0,1706700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-04 21:08:44.762187
WNTR,26.42,26.42,26.7,1867100.0,,,2499.0,1689500.0,10000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-04 21:08:44.762187
SPNG,26.19,25.74,26.19,1705200.0,4404.0,10000.0,1782900.0,4404.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-04 21:08:45.334471
SMMR,25.65,25.78,25.85,1775600.0,2037.0,15000.0,2103300.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-04 21:08:45.334471
ATMN,26.42,26.19,26.42,1752600.0,2426.0,5000.0,1788900.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-04 21:08:45.334471
WNTR,26.55,26.57,26.7,1867100.0,3086.0,,1689500.0,3086.0,10000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-04 21:08:45.334471
SPNG,26.1,25.74,26.1,4000.0,2346.0,1687400.0,10000.0,1886700.0,2346.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-04 21:08:46.378714
SMMR,25.78,25.78,25.85,,2962.0,1772300.0,15000.0,1981900.0,,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-04 21:08:46.378714
ATMN,26.19,26.1,26.12,,2908.0,1757300.0,5000.0,1640900.0,2908.0,7000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-04 21:08:46.378714
WNTR,26.42,26.57,26.7,2000.0,3101.0,1762500.0,,1689500.0,3101.0,10000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-04 21:08:46.378714
SPNG,26.1,26.09,26.1,1807100.0,2448.0,10000.0,1802300.0,4896.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-04 21:08:47.445473
SMMR,25.88,25.65,25.88,1659500.0,6800.0,15000.0,2101200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-04 21:08:47.445473
ATMN,26.12,26.12,26.14,1864200.0,3034.0,,1688900.0,3034.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-04 21:08:47.445473
WNTR,26.42,26.48,26.64,1972400.0,,,1862700.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-04 21:08:47.445473
SPNG,25.51,25.51,26.1,1841400.0,20000.0,1913000.0,1829.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-04 21:08:48.512117
SMMR,25.88,25.61,25.74,1677500.0,20000.0,1884300.0,2688.0,2688.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-04 21:08:48.512117
ATMN,26.1,26.28,26.42,1850800.0,,1688900.0,2345.0,2345.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-04 21:08:48.512117
WNTR,26.5,26.48,26.5,1771300.0,,1757500.0,2779.0,2779.0,10000.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-04 21:08:48.512117
SPNG,25.51,25.69,26.1,1821000.0,1447.0,10000.0,1913000.0,1447.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-04 21:08:49.562930
SMMR,25.9,25.71,25.9,1797100.0,,20000.0,2105000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-04 21:08:49.562930
ATMN,26.05,26.05,26.43,1753300.0,2111.0,5000.0,1682800.0,2111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-04 21:08:49.562930
WNTR,26.38,26.49,26.5,1887400.0,2467.0,,1853300.0,2467.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-04 21:08:49.562930
SPNG,26.31,25.51,26.21,1841300.0,1715.0,10000.0,1715.0,1893600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-04 21:08:50.616606
SMMR,25.71,25.71,25.77,1797100.0,2061.0,15000.0,2061.0,2013200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-04 21:08:50.616606
ATMN,26.44,26.48,26.56,1743200.0,1887.0,5000.0,,1789500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-04 21:08:50.616606
WNTR,26.59,26.56,26.59,1887400.0,2478.0,,2478.0,1865700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-04 21:08:50.616606
SPNG,25.93,25.51,25.93,1841300.0,1945.0,10000.0,2005800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-04 21:08:51.676821
SMMR,25.59,25.68,25.77,1680000.0,2422.0,20000.0,2008400.0,2422.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-04 21:08:51.676821
ATMN,26.3,26.07,26.3,1777200.0,3252.0,,1638900.0,3252.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-04 21:08:51.676821
WNTR,26.59,26.56,26.59,1763200.0,5122.0,,1671800.0,5122.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-04 21:08:51.676821
SPNG,25.93,25.59,25.93,1728800.0,8152.0,2009.0,10000.0,1903300.0,2009.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-04 21:08:52.730910
SMMR,25.77,25.59,25.73,1619300.0,9848.0,2429.0,15000.0,1898500.0,2429.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-04 21:08:52.730910
ATMN,26.31,26.33,26.56,1854500.0,,1879.0,,1715100.0,1879.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-04 21:08:52.730910
WNTR,26.57,26.54,26.57,1795000.0,2000.0,2644.0,,1758600.0,2644.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-04 21:08:52.730910
SPNG,25.81,25.81,25.93,1843400.0,1870.0,10000.0,1903300.0,1870.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-04 21:08:53.788061
SMMR,25.73,25.75,25.77,1742000.0,2262.0,15000.0,1867400.0,2262.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-04 21:08:53.788061
ATMN,26.56,26.07,26.56,1863300.0,1470.0,,1704000.0,1470.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-04 21:08:53.788061
WNTR,26.4,26.53,26.56,1889100.0,2462.0,,1760700.0,2462.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-04 21:08:53.788061
SPNG,26.4,25.81,25.96,1828100.0,1936.0,10000.0,1936.0,1875400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-04 21:08:54.383721
SMMR,25.8,25.73,25.8,1742000.0,1788.0,15000.0,1788.0,1989300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-04 21:08:54.383721
ATMN,26.56,26.07,26.11,1863300.0,1459.0,,1459.0,1721800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-04 21:08:54.383721
WNTR,26.4,26.49,26.56,1756800.0,6502.0,,6502.0,1650000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-04 21:08:54.383721
SPNG,26.4,25.81,25.82,1811400.0,10000.0,3834.0,1782300.0,3834.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-04 21:08:55.426950
SMMR,25.56,25.72,25.77,1766500.0,,1728.0,1893000.0,3456.0,15000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-04 21:08:55.426950
ATMN,26.11,26.07,26.11,1659000.0,2000.0,2888.0,1537800.0,2888.0,,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-04 21:08:55.426950
WNTR,26.62,26.52,26.62,1772100.0,2000.0,2769.0,1844500.0,2769.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-04 21:08:55.426950
SPNG,25.82,25.81,25.82,1932700.0,2219.0,5000.0,1884800.0,2219.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-04 21:08:56.455263
SMMR,25.71,25.6,25.67,1887300.0,,15000.0,2045300.0,2530.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-04 21:08:56.455263
ATMN,26.4,26.4,26.49,1746900.0,2231.0,,1706000.0,2231.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-04 21:08:56.455263
WNTR,26.52,26.52,26.55,1764400.0,2749.0,,1734100.0,2749.0,10000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-04 21:08:56.455263
SPNG,26.42,26.46,26.48,1914500.0,1286.0,8152.0,1861200.0,1286.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-04 21:08:57.494075
SMMR,25.71,25.61,25.67,1618000.0,2444.0,5848.0,1930600.0,2444.0,15000.0,7600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-04 21:08:57.494075
ATMN,26.21,26.07,26.21,1971300.0,,,1623500.0,3878.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-04 21:08:57.494075
WNTR,26.62,26.63,26.64,1672900.0,5077.0,10000.0,1748700.0,5077.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-04 21:08:57.494075
SPNG,25.57,25.57,26.48,2005600.0,10000.0,1778100.0,3132.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-04 21:08:58.524447
SMMR,25.76,25.64,25.86,1747000.0,10000.0,1910500.0,4360.0,4360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-04 21:08:58.524447
ATMN,26.42,26.42,26.49,1748000.0,,1786500.0,,2330.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-04 21:08:58.524447
WNTR,26.49,26.62,26.64,1896000.0,,1725400.0,4430.0,2215.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-04 21:08:58.524447
SPNG,25.57,26.14,26.48,1733200.0,4232.0,10000.0,1778100.0,4232.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-04 21:08:59.556902
SMMR,25.96,25.64,25.9,1747000.0,4274.0,10000.0,1890100.0,4274.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-04 21:08:59.556902
ATMN,26.16,26.07,26.16,1742400.0,3492.0,,1632900.0,3492.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-04 21:08:59.556902
WNTR,26.64,26.65,26.66,1876400.0,2644.0,,1928800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-04 21:08:59.556902
SPNG,25.56,26.13,26.48,2331.0,1852700.0,10000.0,1857400.0,2331.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-04 21:09:00.589852
SMMR,25.82,25.64,25.84,2354.0,1873400.0,10000.0,2004800.0,2354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-04 21:09:00.589852
ATMN,26.24,26.24,26.49,2147.0,1850400.0,,1706000.0,2147.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-04 21:09:00.589852
WNTR,26.7,26.49,26.56,5853.0,1771500.0,,1749400.0,5853.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-04 21:09:00.589852
SPNG,25.56,25.51,25.52,1974900.0,10000.0,1714100.0,2010.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-04 21:09:01.632945
SMMR,25.86,25.64,25.86,1873400.0,10000.0,1966000.0,1433.0,1433.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-04 21:09:01.632945
ATMN,25.98,25.98,26.49,1888800.0,,1723300.0,1310.0,1310.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-04 21:09:01.632945
WNTR,26.57,26.57,26.69,1885600.0,,1817400.0,1917.0,1917.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-04 21:09:01.632945
SPNG,26.48,26.43,26.48,1932900.0,10000.0,1936600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-04 21:09:02.668399
SMMR,25.64,25.64,25.73,2000500.0,10000.0,2072700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-04 21:09:02.668399
ATMN,26.54,25.94,26.09,1919100.0,5000.0,1825500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-04 21:09:02.668399
WNTR,26.47,26.47,26.52,1988100.0,,1906700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-04 21:09:02.668399
SPNG,26.52,25.51,26.52,1962500.0,10000.0,1935200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-04 21:09:03.707646
SMMR,25.84,25.84,25.85,1985600.0,10000.0,2112900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-04 21:09:03.707646
ATMN,26.56,26.24,26.56,1884300.0,5000.0,1838500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-04 21:09:03.707646
WNTR,26.69,26.5,26.69,1976900.0,,1922500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-04 21:09:03.707646
SPNG,26.52,25.61,26.11,1947200.0,10000.0,1915600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-04 21:09:04.761930
SMMR,25.85,25.64,25.85,1969200.0,10000.0,2112900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-04 21:09:04.761930
ATMN,26.45,26.24,26.34,1919100.0,5000.0,1836300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-04 21:09:04.761930
WNTR,26.7,26.5,26.57,1976900.0,,1932800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-04 21:09:04.761930
SPNG,25.88,25.88,26.11,1954200.0,10000.0,1915600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-04 21:09:05.845243
SMMR,25.73,25.75,25.81,2064500.0,5000.0,2115700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-04 21:09:05.845243
ATMN,26.34,25.94,26.18,1914600.0,5000.0,1864200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-04 21:09:05.845243
WNTR,26.57,26.5,26.57,1966400.0,,1932800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-04 21:09:05.845243
SPNG,25.88,25.99,26.6,882200.0,20000.0,717500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-04 21:09:06.914442
SMMR,25.73,25.44,25.51,907800.0,20000.0,827900.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-04 21:09:06.914442
ATMN,26.34,25.48,26.14,788100.0,5000.0,741700.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-04 21:09:06.914442
WNTR,26.72,25.16,25.48,817100.0,,774800.0,4500.0,5000.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-04 21:09:06.914442
SPNG,25.88,25.99,26.02,882200.0,2760.0,20000.0,933100.0,2760.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,2026-02-04 21:09:07.500661
SMMR,25.19,25.19,25.42,947700.0,2973.0,5000.0,933300.0,2973.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,2026-02-04 21:09:07.500661
ATMN,26.34,25.48,26.08,788100.0,3220.0,5000.0,825000.0,3220.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,2026-02-04 21:09:07.500661
WNTR,25.16,24.83,24.95,837300.0,4140.0,,1105100.0,4140.0,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,2026-02-04 21:09:07.500661
SPNG,25.88,25.99,26.02,882200.0,2760.0,20000.0,1338300.0,2760.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,2026-02-04 21:09:08.607788
SMMR,25.33,25.33,25.42,1180500.0,2973.0,5000.0,933300.0,,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,2026-02-04 21:09:08.607788
ATMN,25.25,25.25,25.63,791300.0,3220.0,5000.0,1002100.0,3220.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,2026-02-04 21:09:08.607788
WNTR,24.83,24.51,24.82,854900.0,4140.0,,1451300.0,4140.0,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,2026-02-04 21:09:08.607788
SPNG,25.99,25.48,25.9,2199.0,20000.0,911600.0,1662900.0,2199.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,2026-02-04 21:09:09.648009
SMMR,25.19,25.19,25.38,2787.0,5000.0,1054600.0,1142700.0,2787.0,8000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,2026-02-04 21:09:09.648009
ATMN,23.66,23.66,25.62,1519.0,,982000.0,1002100.0,1519.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,2026-02-04 21:09:09.648009
