ticker,last_price,bid_price,ask_price,BUY_COLA-1,BUY_ANON,SELL_ANON,SELL_COLA-1,BUY_GIOT-3,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,SELL_BRCH-3,BUY_LAVL-1,BUY_BRCH-3,BUY_UEBR-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,SELL_COLA-3,SELL_UOTB-3,SELL_NAIT-1,BUY_WRSW-2,SELL_WRSW-1,BUY_CNCD-5,SELL_COLB-2,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_BRCH-2,SELL_UOTB-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,SELL_GIOT-3,BUY_UOTB-3,BUY_CAMN-1,SELL_CNCD-5,BUY_COLB-2,SELL_WRSW-2,SELL_BRCH-2,tick,timestamp
ATMN,26.95,26.76,26.78,13500.0,2500.0,1109600.0,195.0,5167.0,,195.0,,1875200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-05 19:41:33.574019
WNTR,24.29,24.39,24.42,,2500.0,1975800.0,391.0,554.0,,,,1904800.0,9775.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-05 19:41:33.574019
SPNG,25.33,25.6,25.64,2500.0,1973200.0,6000.0,2500.0,189.0,1476600.0,12000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-05 19:41:34.630067
SMMR,25.9,25.74,25.8,,2184500.0,,,189.0,2082900.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-05 19:41:34.630067
ATMN,26.73,26.77,26.82,2500.0,1287700.0,11250.0,,189.0,1866500.0,,189.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-05 19:41:34.630067
WNTR,24.46,24.41,24.44,2500.0,1975800.0,,,379.0,2018500.0,,379.0,8927.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-05 19:41:34.630067
SPNG,25.32,25.2,25.31,3000.0,222.0,2082300.0,2500.0,1932900.0,246.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-05 19:41:35.691787
SMMR,25.74,25.75,25.78,,222.0,2001500.0,,1981900.0,10000.0,605.0,222.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-05 19:41:35.691787
ATMN,26.73,26.79,26.81,13500.0,196.0,1106500.0,,1762700.0,8927.0,4860.0,196.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-05 19:41:35.691787
WNTR,24.56,24.49,24.54,,392.0,1979200.0,,1986500.0,8060.0,8060.0,,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-05 19:41:35.691787
SPNG,25.32,25.25,25.3,207.0,5000.0,1770400.0,9000.0,207.0,2500.0,1590100.0,364.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-05 19:41:36.747854
SMMR,25.87,25.83,25.87,207.0,6721.0,1866900.0,,,,2066200.0,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-05 19:41:36.747854
ATMN,26.78,26.8,26.85,207.0,4860.0,1106500.0,13500.0,,,1881700.0,,2250.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-05 19:41:36.747854
WNTR,24.47,24.26,24.35,415.0,1707.0,2066200.0,,415.0,,1823600.0,18060.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-05 19:41:36.747854
SPNG,25.36,25.23,25.36,196.0,1873000.0,9000.0,1902800.0,6000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-05 19:41:37.800949
SMMR,25.97,25.86,25.9,196.0,2000000.0,,2056100.0,,2500.0,196.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-05 19:41:37.800949
ATMN,26.85,26.82,26.84,,1002300.0,20250.0,1782800.0,4500.0,2500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-05 19:41:37.800949
WNTR,24.41,24.43,24.52,357.0,1881000.0,,2025800.0,,2500.0,,8738.0,2191.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-05 19:41:37.800949
SPNG,25.73,25.26,25.33,183.0,2500.0,3867.0,1372000.0,12000.0,100.0,183.0,1886200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-05 19:41:38.992802
SMMR,25.88,25.87,25.88,183.0,,10000.0,1996100.0,,820.0,183.0,1876200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-05 19:41:38.992802
ATMN,26.67,26.59,26.67,,,,1967200.0,2250.0,10228.0,,1768400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-05 19:41:38.992802
WNTR,24.37,24.37,24.48,366.0,2500.0,,2042300.0,,12191.0,366.0,1700800.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-05 19:41:38.992802
SPNG,25.73,25.29,25.73,2500.0,170.0,3867.0,1261400.0,15000.0,2038900.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-05 19:41:39.716476
SMMR,25.86,25.86,25.88,,170.0,,2114500.0,,1876200.0,820.0,170.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-05 19:41:39.716476
ATMN,26.85,26.87,26.9,2500.0,170.0,,1869700.0,,1965200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-05 19:41:39.716476
WNTR,24.37,24.39,24.46,2500.0,,,2180700.0,,1799600.0,12191.0,,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-05 19:41:39.716476
SPNG,25.39,25.51,25.72,1738900.0,158.0,2500.0,9000.0,2500.0,3000.0,1843600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-05 19:41:40.760660
SMMR,25.86,25.86,25.88,2103600.0,158.0,,,,,2123600.0,158.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-05 19:41:40.760660
ATMN,26.85,26.88,26.9,1859300.0,158.0,2500.0,,,4500.0,1753900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-05 19:41:40.760660
WNTR,24.37,24.44,24.45,2022900.0,317.0,2500.0,,2500.0,,1894700.0,317.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-05 19:41:40.760660
SPNG,25.27,25.2,25.26,1613900.0,174.0,15000.0,2500.0,9000.0,1709700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-05 19:41:41.808295
SMMR,25.86,25.82,25.86,2119500.0,174.0,,,,2113000.0,174.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-05 19:41:41.808295
ATMN,26.95,26.88,26.94,1863100.0,174.0,,,4500.0,1787900.0,,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-05 19:41:41.808295
WNTR,24.58,24.45,24.58,2140600.0,349.0,,,,2128100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-05 19:41:41.808295
SPNG,25.38,25.58,25.72,1379700.0,21000.0,192.0,9000.0,1755600.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-05 19:41:42.886934
SMMR,25.88,25.83,25.87,2024100.0,,192.0,,2122100.0,2500.0,192.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-05 19:41:42.886934
ATMN,26.56,26.89,26.94,1877400.0,2250.0,192.0,6750.0,1678700.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-05 19:41:42.886934
WNTR,24.58,24.48,24.56,2005900.0,,372.0,,1915100.0,2500.0,372.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-05 19:41:42.886934
SPNG,25.58,25.21,25.33,21000.0,1513800.0,1627000.0,2500.0,12000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-05 19:41:43.490805
SMMR,25.77,25.84,25.86,,2011300.0,2122100.0,,,2500.0,192.0,192.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-05 19:41:43.490805
ATMN,26.56,26.88,26.93,4500.0,1768100.0,1355700.0,2500.0,9000.0,,192.0,192.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-05 19:41:43.490805
WNTR,24.5,24.47,24.5,,2119500.0,2027500.0,2500.0,,,385.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-05 19:41:43.490805
SPNG,25.1,25.22,25.7,180.0,9000.0,1905600.0,180.0,2500.0,15000.0,1395100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-05 19:41:44.615698
SMMR,25.91,25.81,25.91,180.0,,2011300.0,,,,2232500.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-05 19:41:44.615698
ATMN,26.98,26.9,26.98,180.0,2250.0,1788800.0,,,,1948900.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-05 19:41:44.615698
WNTR,24.5,24.37,24.4,360.0,,2135700.0,360.0,2500.0,,1930700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-05 19:41:44.615698
SPNG,25.25,25.58,25.68,2280300.0,180.0,180.0,2500.0,21000.0,1194500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-05 19:41:45.663078
SMMR,25.91,25.83,25.85,2011300.0,180.0,180.0,,,2089700.0,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-05 19:41:45.663078
ATMN,26.98,26.92,26.96,1660500.0,180.0,180.0,,2250.0,1751600.0,2500.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-05 19:41:45.663078
WNTR,24.37,24.37,24.57,2270700.0,,360.0,2500.0,,1923600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-05 19:41:45.663078
SPNG,24.97,24.97,25.16,2343100.0,18.0,999900.0,30000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-05 19:41:46.712018
SMMR,25.85,25.82,25.85,2237900.0,,2199600.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-05 19:41:46.712018
ATMN,27.0,26.98,27.0,1655500.0,,1942100.0,,2500.0,6750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-05 19:41:46.712018
WNTR,24.37,24.37,24.38,2270700.0,2500.0,2073800.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-05 19:41:46.712018
SPNG,24.97,24.97,25.14,2366600.0,18.0,39000.0,716000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-05 19:41:47.762897
SMMR,25.91,25.84,25.91,2116700.0,,,2215600.0,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-05 19:41:47.762897
ATMN,27.0,26.97,27.0,1360400.0,,,1958500.0,2500.0,13500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-05 19:41:47.762897
WNTR,24.38,24.37,24.38,2242000.0,,,2166500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-05 19:41:47.762897
SPNG,25.17,25.63,25.67,2361400.0,1004500.0,2500.0,30000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-05 19:41:48.823025
SMMR,25.84,25.82,25.83,2232600.0,2083100.0,,,2232.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-05 19:41:48.823025
ATMN,26.76,26.77,26.98,1674400.0,1754700.0,2500.0,2250.0,,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-05 19:41:48.823025
WNTR,24.37,24.36,24.37,2203300.0,2167400.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-05 19:41:48.823025
SPNG,25.09,25.24,25.67,2500.0,2259000.0,2500.0,30000.0,994100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-05 19:41:50.012379
SMMR,25.86,25.87,25.91,2209.0,2156000.0,,,2215600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-05 19:41:50.012379
ATMN,27.1,26.55,26.98,,2112000.0,2500.0,,1851200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-05 19:41:50.012379
WNTR,24.56,24.36,24.54,,2203300.0,2500.0,,2037800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-05 19:41:50.012379
SPNG,25.09,25.25,25.32,2500.0,2252700.0,2500.0,1020300.0,30000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-05 19:41:50.574834
SMMR,25.91,25.88,25.91,2209.0,2156000.0,,2215600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-05 19:41:50.574834
ATMN,27.12,26.69,27.12,2500.0,1988800.0,,1846000.0,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-05 19:41:50.574834
WNTR,24.3,24.31,24.53,2500.0,2090800.0,2500.0,2037800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-05 19:41:50.574834
SPNG,25.69,25.27,25.68,2500.0,2248000.0,3000.0,2027900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-05 19:41:51.627374
SMMR,25.77,25.77,25.84,,2257100.0,,1971000.0,2500.0,6763.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-05 19:41:51.627374
ATMN,27.12,26.93,27.11,2500.0,1980400.0,4500.0,1752100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-05 19:41:51.627374
WNTR,24.58,24.33,24.47,539.0,2088200.0,,2101000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-05 19:41:51.627374
SPNG,25.21,25.24,25.69,6000.0,2095400.0,2137400.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-05 19:41:52.680434
SMMR,25.77,25.77,25.82,,2267600.0,2091800.0,2500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-05 19:41:52.680434
ATMN,27.12,27.09,27.11,,1958100.0,1538100.0,,2500.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-05 19:41:52.680434
WNTR,24.58,24.41,24.47,,2019000.0,2101000.0,,539.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-05 19:41:52.680434
SPNG,25.8,25.27,25.34,2500.0,2227900.0,2115200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-05 19:41:53.755952
SMMR,25.77,25.77,25.83,,2248300.0,2074600.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-05 19:41:53.755952
ATMN,26.93,26.93,27.11,,2089300.0,1836500.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-05 19:41:53.755952
WNTR,24.47,24.52,24.58,,2119500.0,2114700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-05 19:41:53.755952
SPNG,25.34,25.45,25.5,2198500.0,2500.0,2110600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-05 19:41:54.824229
SMMR,25.84,25.76,25.84,2244900.0,,2180100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-05 19:41:54.824229
ATMN,26.81,26.81,27.1,2097000.0,,1826900.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-05 19:41:54.824229
WNTR,24.47,24.54,24.57,2012600.0,539.0,2115400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-05 19:41:54.824229
SPNG,25.49,25.62,26.44,945200.0,2500.0,727600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-05 19:41:55.877184
SMMR,25.76,23.9,23.94,925100.0,,975300.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-05 19:41:55.877184
ATMN,26.81,24.59,27.08,200000.0,,,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-05 19:41:55.877184
WNTR,26.2,25.34,25.82,639900.0,,684500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-05 19:41:55.877184
SPNG,25.62,25.62,25.84,971700.0,819600.0,1000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-05 19:41:56.951614
SMMR,23.7,23.34,23.66,952600.0,1297700.0,,2500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-05 19:41:56.951614
ATMN,24.74,24.59,24.6,935900.0,970200.0,,2500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-05 19:41:56.951614
WNTR,26.2,25.39,25.68,1089500.0,798100.0,,539.0,625.0,4950.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-05 19:41:56.951614
SPNG,25.65,25.3,25.34,1231400.0,2500.0,940000.0,625.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-05 19:41:58.031272
SMMR,23.34,23.29,23.31,1043200.0,2500.0,1546600.0,937.0,,156.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-05 19:41:58.031272
ATMN,24.6,24.66,25.15,1172700.0,,848400.0,625.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-05 19:41:58.031272
WNTR,26.2,25.53,25.63,1390800.0,539.0,798100.0,8962.0,,625.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-05 19:41:58.031272
SPNG,25.35,25.71,25.81,2500.0,1356700.0,156.0,2500.0,625.0,925800.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-05 19:41:58.583252
SMMR,23.28,23.28,23.48,,1043200.0,,,625.0,1403400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-05 19:41:58.583252
ATMN,24.47,24.47,24.92,,954700.0,,2500.0,625.0,973400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-05 19:41:58.583252
WNTR,25.82,25.53,25.82,,1478700.0,625.0,,,798100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-05 19:41:58.583252
SPNG,25.35,25.73,25.74,2500.0,821.0,1356700.0,3000.0,2500.0,1259400.0,821.0,3000.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-05 19:41:59.649253
SMMR,23.16,23.23,23.35,,,1161700.0,,2500.0,1547100.0,821.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-05 19:41:59.649253
ATMN,24.47,24.38,24.42,,,1100100.0,2250.0,2500.0,1207300.0,821.0,2250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-05 19:41:59.649253
WNTR,25.82,25.77,25.8,2500.0,1642.0,1886200.0,,2500.0,798100.0,821.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-05 19:41:59.649253
SPNG,25.36,25.36,25.37,1335900.0,2500.0,9000.0,1584400.0,6000.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-05 19:42:00.707892
SMMR,23.66,23.25,23.66,1273300.0,2500.0,,1297700.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-05 19:42:00.707892
